ID	S_CONJ	S_HELPV	S_PRON	S_QUANT	S_QWORDS	S_TIME	S_WF_N	S_WF_V	S_WE_N	S_WE_V	S_COMPLX	D_AGE_C	D_MALE	D_AGE_C2
134089	0	0.0476190476190476	0.04	0.0588235294117647	0.142857142857143	0	0.2	0	0	0	0.243243243243243	-7	-1	49
134090	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134091	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134092	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134093	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134094	0	0.0476190476190476	0.12	0.235294117647059	0.142857142857143	0.0833333333333333	0.4	0	0	0	0.0540540540540541	-7	1	49
134095	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134096	0	0.0476190476190476	0.16	0.117647058823529	0	0.0833333333333333	0.2	0	0	0	0.027027027027027	-7	-1	49
134097	0	0	0.04	0	0	0	0	0	0	0	0	-7	-1	49
134098	0	0	0.04	0.0588235294117647	0	0	0.2	0	0.0714285714285714	0	0	-7	-1	49
134099	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	-7	1	49
134100	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134101	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134102	0	0.0476190476190476	0.04	0.0588235294117647	0	0	0.2	0	0	0	0	-7	-1	49
134103	0	0	0	0	0	0	0.2	0	0	0	0	-7	-1	49
134104	0	0	0.08	0	0	0	0	0	0	0	0	-7	-1	49
134105	0	0.0476190476190476	0.08	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134106	0	0	0.08	0	0	0	0.2	0.05	0	0	0	-7	1	49
134107	0	0	0.16	0	0	0.0833333333333333	0.2	0	0	0	0	-7	-1	49
134108	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134109	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134110	0	0	0.16	0	0.142857142857143	0	0.2	0	0	0	0	-7	1	49
134111	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134112	0	0	0.04	0.0588235294117647	0	0	0.2	0	0	0	0	-7	1	49
134113	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134114	0	0	0.12	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134115	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134116	0	0	0	0	0	0	0.2	0	0	0	0	-7	-1	49
134117	0	0.0476190476190476	0	0	0	0	0	0	0	0	0	-7	-1	49
134118	0	0	0.04	0	0	0.166666666666667	0.2	0	0	0	0	-7	1	49
134119	0	0	0	0.0588235294117647	0	0	0.2	0	0	0	0	-7	1	49
134120	0	0.0476190476190476	0.08	0	0.142857142857143	0	0	0	0	0	0	-7	1	49
134121	0	0.0476190476190476	0.24	0.0588235294117647	0.142857142857143	0	0	0	0	0	0	-7	1	49
134122	0	0	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134123	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134124	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134125	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134126	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134127	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134128	0	0	0.04	0.0588235294117647	0	0	0.4	0	0	0	0	-7	1	49
134129	0	0	0.2	0.0588235294117647	0.142857142857143	0	0.4	0	0	0	0.027027027027027	-7	-1	49
134130	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134131	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134132	0	0	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134133	0	0	0	0	0.285714285714286	0	0	0	0	0	0	-7	-1	49
134134	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	-7	-1	49
134135	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134136	0	0	0.08	0.0588235294117647	0.142857142857143	0	0	0	0	0	0	-7	-1	49
134137	0	0	0.04	0	0.142857142857143	0	0	0	0	0	0	-7	1	49
134138	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134139	0	0	0.2	0.0588235294117647	0	0	0.2	0	0	0	0.027027027027027	-7	-1	49
134140	0	0	0.04	0	0	0	0	0	0	0	0	-7	-1	49
134141	0	0	0.04	0.0588235294117647	0	0	0.2	0	0	0	0.027027027027027	-7	1	49
134142	0.166666666666667	0.0476190476190476	0.2	0.176470588235294	0.142857142857143	0	0.2	0	0.214285714285714	0	0.0810810810810811	-7	-1	49
134143	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134144	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134145	0	0.0952380952380952	0.12	0.0588235294117647	0	0	0.2	0	0.0714285714285714	0	0.0810810810810811	-7	-1	49
134146	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134147	0	0.142857142857143	0.16	0.176470588235294	0	0	0	0.05	0	0	0	-7	1	49
134148	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134149	0	0	0.08	0.117647058823529	0	0	0.2	0	0	0	0	-7	1	49
134150	0	0	0	0	0	0	0.2	0	0	0	0	-7	-1	49
134151	0	0	0.08	0.0588235294117647	0	0.0833333333333333	0.2	0	0	0	0	-7	-1	49
134152	0	0	0.04	0	0.142857142857143	0	0	0	0	0	0	-7	1	49
134153	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134154	0	0	0	0	0	0	0	0.05	0	0	0	-7	1	49
134155	0	0.0476190476190476	0.2	0.0588235294117647	0	0.0833333333333333	0	0	0	0	0	-7	1	49
134156	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134157	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134158	0	0.0952380952380952	0.12	0	0.142857142857143	0	0	0	0	0	0	-7	-1	49
134159	0	0	0	0.0588235294117647	0	0	0.2	0	0	0	0	-7	-1	49
134160	0	0	0.16	0.0588235294117647	0.285714285714286	0	0	0	0	0	0	-7	1	49
134161	0	0	0.08	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134162	0.166666666666667	0	0	0	0	0	0	0	0	0	0	-7	1	49
134163	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134164	0	0	0	0	0.142857142857143	0	0	0	0	0	0	-7	1	49
134165	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134166	0	0	0	0.0588235294117647	0.142857142857143	0	0	0	0	0	0	-7	-1	49
134167	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134168	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134169	0	0	0.08	0	0	0	0	0	0	0	0	-7	1	49
134170	0	0.0476190476190476	0.04	0.117647058823529	0	0	0	0	0	0	0	-7	-1	49
134171	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134172	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134173	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134174	0	0.0476190476190476	0.12	0	0.142857142857143	0.0833333333333333	0	0	0	0	0	-7	1	49
134175	0	0	0.04	0	0.142857142857143	0	0	0	0	0	0	-7	1	49
134176	0	0	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134177	0	0	0	0	0.142857142857143	0	0	0	0	0	0	-7	-1	49
134178	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134179	0	0.0476190476190476	0.2	0.117647058823529	0.428571428571429	0.0833333333333333	0.4	0	0	0	0.135135135135135	-7	-1	49
134180	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134181	0	0	0	0	0.142857142857143	0	0	0	0	0	0	-7	1	49
134182	0	0	0.04	0	0	0.0833333333333333	0	0	0	0	0	-7	-1	49
134183	0	0	0.04	0.0588235294117647	0	0.25	0.4	0	0	0	0	-7	-1	49
134184	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134185	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134186	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134187	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134188	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134189	0	0	0.04	0	0	0	0	0	0	0	0	-7	-1	49
134190	0	0	0	0.0588235294117647	0.142857142857143	0	0	0	0	0	0	-7	1	49
134191	0	0	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134192	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134193	0	0.0952380952380952	0.08	0.0588235294117647	0	0	0.2	0	0	0	0	-7	1	49
134194	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134195	0	0	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134196	0	0.0476190476190476	0.12	0.0588235294117647	0.285714285714286	0	0.6	0	0	0	0	-7	1	49
134197	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134198	0	0	0.24	0	0.142857142857143	0	0	0	0	0	0	-7	1	49
134199	0	0	0.04	0	0	0	0.2	0	0	0	0	-7	1	49
134200	0	0	0	0.0588235294117647	0	0.0833333333333333	0.2	0	0	0	0	-7	1	49
134201	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134202	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134203	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134204	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134205	0	0	0	0	0.142857142857143	0	0	0	0	0	0	-7	-1	49
134206	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134207	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134208	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134209	0	0	0.08	0	0	0.0833333333333333	0.2	0	0	0	0	-7	-1	49
134210	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134211	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134212	0	0	0.08	0	0	0	0	0	0	0	0	-7	-1	49
134213	0	0	0.12	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134214	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134215	0	0	0.04	0	0.142857142857143	0	0	0	0	0	0	-7	1	49
134216	0	0	0.12	0	0.285714285714286	0	0	0	0	0	0.027027027027027	-7	-1	49
134217	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134218	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134219	0	0	0.08	0	0	0	0	0	0.0714285714285714	0	0	-7	1	49
134220	0	0	0.08	0	0	0	0.2	0	0	0	0	-7	-1	49
134221	0	0	0.04	0	0	0	0	0	0	0	0	-7	-1	49
134222	0	0	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134223	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134224	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134225	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134226	0	0	0.04	0.0588235294117647	0	0	0.4	0	0	0	0	-7	-1	49
134227	0	0	0	0	0.142857142857143	0	0	0	0	0	0	-7	1	49
134228	0	0	0.04	0	0	0	0	0	0	0	0	-7	-1	49
134229	0	0.0476190476190476	0.08	0.117647058823529	0	0	0	0	0	0	0	-7	1	49
134230	0	0	0	0	0.142857142857143	0	0	0	0	0	0	-7	1	49
134231	0	0.0952380952380952	0.2	0.117647058823529	0	0.0833333333333333	0	0	0	0	0.0810810810810811	-7	-1	49
134232	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134233	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	-7	1	49
134234	0	0	0	0	0.142857142857143	0	0.2	0	0	0	0	-7	-1	49
134235	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134236	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134237	0	0	0.04	0.0588235294117647	0	0	0.2	0	0	0	0	-7	1	49
134238	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134239	0	0	0	0	0	0	0.2	0	0	0	0	-7	-1	49
134240	0	0	0.04	0.0588235294117647	0.142857142857143	0	0.6	0	0	0	0	-7	1	49
134241	0	0	0.24	0.235294117647059	0	0.0833333333333333	0.6	0.1	0	0	0	-7	1	49
134242	0	0	0.08	0	0	0	0	0	0	0	0	-7	1	49
134243	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134244	0	0.0952380952380952	0.16	0.0588235294117647	0.428571428571429	0.0833333333333333	0.2	0	0	0	0.0810810810810811	-7	-1	49
134245	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134246	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134247	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134248	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134249	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134250	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134251	0	0	0.08	0.0588235294117647	0	0	0.2	0	0	0	0	-7	-1	49
134252	0	0	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134253	0	0	0.08	0.0588235294117647	0.142857142857143	0.0833333333333333	0.2	0	0	0	0	-7	-1	49
134254	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134255	0	0	0.08	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134256	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134257	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134258	0	0	0.16	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134259	0	0	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134260	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134261	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134262	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134263	0	0.0476190476190476	0.12	0.0588235294117647	0.142857142857143	0	0.4	0	0	0	0.027027027027027	-7	-1	49
134264	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134265	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134266	0	0.0952380952380952	0.24	0.117647058823529	0.142857142857143	0.0833333333333333	0.4	0.05	0	0	0.027027027027027	-7	-1	49
134267	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134268	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134269	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134270	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134271	0	0	0.16	0.0588235294117647	0.142857142857143	0	0.4	0	0	0	0	-7	1	49
134272	0	0	0.04	0	0	0	0	0	0	0	0	-7	-1	49
134273	0	0	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134274	0	0.0952380952380952	0.16	0.0588235294117647	0.142857142857143	0.0833333333333333	0.4	0.05	0	0	0.0810810810810811	-7	1	49
134275	0	0.0476190476190476	0.4	0.176470588235294	0.285714285714286	0.333333333333333	0.8	0.35	0.214285714285714	0.258064516129032	0.243243243243243	-7	-1	49
134276	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134277	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134278	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134279	0	0	0.04	0	0	0	0	0	0	0	0	-7	-1	49
134280	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134281	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134282	0	0	0.08	0.0588235294117647	0.142857142857143	0	0	0	0	0	0	-7	1	49
134283	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134284	0	0	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134285	0	0	0	0	0.142857142857143	0	0	0	0	0	0	-7	-1	49
134286	0	0	0.04	0	0.142857142857143	0	0	0	0	0	0	-7	-1	49
134287	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134288	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134289	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134290	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134291	0	0.0476190476190476	0.08	0	0.142857142857143	0	0	0	0	0	0	-7	1	49
134292	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134293	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134294	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134295	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134296	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134297	0	0	0.04	0	0	0.0833333333333333	0	0	0	0	0	-7	1	49
134298	0	0	0.12	0	0	0	0	0	0	0	0	-7	1	49
134299	0	0.0476190476190476	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134300	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134301	0	0.0952380952380952	0	0.0588235294117647	0	0	0.4	0.05	0.285714285714286	0	0	-7	-1	49
134302	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134303	0	0	0	0	0.285714285714286	0	0	0	0	0	0	-7	1	49
134304	0	0	0.08	0	0	0	0	0	0	0	0	-7	-1	49
134305	0	0.0476190476190476	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134306	0	0	0.08	0.0588235294117647	0	0	0.4	0	0	0	0	-7	-1	49
134307	0	0	0.04	0	0	0	0	0	0	0	0	-7	1	49
134308	0	0.0476190476190476	0.04	0	0	0	0	0	0	0	0	-7	1	49
134309	0	0	0.04	0	0	0	0	0	0	0	0	-7	-1	49
134310	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134311	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134312	0	0	0	0	0	0	0	0	0	0	0	-6	1	36
134313	0	0.0476190476190476	0.2	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134314	0	0.0476190476190476	0.2	0.0588235294117647	0.142857142857143	0	0	0	0	0	0	-7	1	49
134315	0	0.0476190476190476	0.08	0	0	0	0	0	0	0	0	-7	1	49
134316	0	0	0.04	0	0	0	0	0	0	0	0	-7	-1	49
134317	0	0	0.08	0	0	0	0.2	0	0	0	0	-7	1	49
134318	0	0.0476190476190476	0	0	0	0	0	0	0	0	0	-7	1	49
134319	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134320	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134321	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134322	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134323	0.166666666666667	0.19047619047619	0.16	0.117647058823529	0.428571428571429	0	0.4	0.1	0	0	0	-7	1	49
134324	0	0	0.04	0.117647058823529	0	0	0	0	0	0	0.0540540540540541	-7	1	49
134325	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134326	0	0	0.2	0.0588235294117647	0	0	0.2	0	0	0	0	-7	1	49
134327	0	0.0476190476190476	0.04	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134328	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	-1	49
134329	0	0.333333333333333	0.32	0.176470588235294	0.142857142857143	0.25	0	0.2	0	0	0.432432432432432	-7	-1	49
134330	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134331	0	0	0	0	0	0	0.2	0	0	0	0	-7	-1	49
134332	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134333	0	0.0476190476190476	0.2	0.0588235294117647	0.142857142857143	0	0.2	0.05	0	0	0.027027027027027	-7	1	49
134334	0	0	0.04	0	0	0	0	0	0	0	0	-7	-1	49
134335	0	0	0	0	0	0.0833333333333333	0.2	0	0	0	0	-7	1	49
134336	0	0	0.04	0	0	0	0	0	0	0	0	-7	-1	49
134337	0	0.0476190476190476	0.12	0.117647058823529	0.142857142857143	0	0.2	0	0.0714285714285714	0	0	-7	-1	49
134338	0	0	0.08	0.0588235294117647	0	0	0.2	0	0	0	0	-7	-1	49
134339	0	0.0952380952380952	0.08	0.0588235294117647	0	0.166666666666667	0.4	0.05	0	0	0.0540540540540541	-7	1	49
134340	0	0	0.08	0	0	0	0	0	0	0	0	-7	-1	49
134341	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134342	0	0	0.04	0.117647058823529	0.142857142857143	0	0	0	0.0714285714285714	0	0	-7	1	49
134343	0	0	0.04	0	0.142857142857143	0	0	0	0	0	0	-7	-1	49
134344	0	0	0	0	0	0	0.2	0.05	0	0	0	-7	1	49
134345	0	0.0476190476190476	0.08	0.0588235294117647	0.571428571428571	0.166666666666667	0	0	0	0	0	-7	-1	49
134346	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134347	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134348	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134349	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134350	0	0	0.04	0	0	0	0.2	0	0	0	0	-7	-1	49
134351	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134352	0	0	0	0	0	0	0	0	0	0	0	-7	-1	49
134353	0	0	0.08	0	0.428571428571429	0	0	0	0	0	0	-7	-1	49
134354	0	0	0.08	0.0588235294117647	0	0	0	0	0	0	0	-7	1	49
134355	0	0.0476190476190476	0.04	0.117647058823529	0	0	0.4	0	0	0	0	-7	-1	49
134356	0	0	0	0.176470588235294	0	0	0.4	0.05	0.0714285714285714	0	0	-7	1	49
134357	0	0	0.04	0	0	0	0.2	0	0	0	0	-7	-1	49
134358	0	0.0476190476190476	0.16	0.117647058823529	0	0.0833333333333333	0.4	0	0	0	0.027027027027027	-7	-1	49
134359	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134360	0	0	0.08	0	0	0	0	0	0	0	0	-7	-1	49
134361	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134362	0	0.0476190476190476	0.16	0.117647058823529	0	0.0833333333333333	0.4	0	0	0	0	-7	-1	49
134363	0	0	0.08	0	0	0	0	0	0	0	0	-7	-1	49
134364	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134365	0	0.333333333333333	0.44	0.0588235294117647	0.428571428571429	0	0.4	0.15	0.0714285714285714	0	0.540540540540541	5	-1	25
134366	0.5	0.333333333333333	0.44	0.411764705882353	0.571428571428571	0.5	0.6	0.25	0.142857142857143	0.193548387096774	0.27027027027027	5	-1	25
134367	0.333333333333333	0.666666666666667	0.36	0.588235294117647	0.714285714285714	0.416666666666667	0.4	0.4	0.142857142857143	0	0.351351351351351	5	1	25
134368	0	0	0	0	0	0	0	0	0	0	0	5	-1	25
134369	0	0.380952380952381	0.52	0.352941176470588	0.285714285714286	0.25	0.6	0.3	0	0	0.648648648648649	5	1	25
134370	0	0.333333333333333	0.36	0.411764705882353	0.142857142857143	0.416666666666667	0.6	0.25	0	0	0.648648648648649	5	-1	25
134371	0.833333333333333	1	0.84	0.882352941176471	1	0.833333333333333	0.6	0.7	0	0	0.648648648648649	5	-1	25
