"Identifiers","demographics,CandID","demographics_eligibility,parent1_education","demographics_eligibility,parent1_relationship","demographics_eligibility,parent2_education","demographics_eligibility,parent2_relationship"
"MNBCP000080_05,bcpD2x43m","107842",".",".",".","."
"MNBCP000081_01,bcpParent2Visit1","782967",".",".",".","."
"MNBCP000081_02,bcpBiomomVisit1","325849",".",".",".","."
"MNBCP000081_03,bcpD1x18m","904006","grad","biological_mother","some_grad","biological_father"
"MNBCP000083_05,bcpA3x2m","740317","grad","biological_mother","some_college","biological_father"
"MNBCP000083_05,bcpCFP","740317",".",".",".","."
"MNBCP000084_01,bcpParent2Visit1","838003",".",".",".","."
"MNBCP000084_02,bcpBiomomVisit1","569291",".",".",".","."
"MNBCP000084_04,bcpB1x12m","199865",".",".",".","."
"MNBCP000084_04,bcpB1x15m","199865",".",".",".","."
"MNBCP000084_04,bcpB1x18m","199865",".",".",".","."
"MNBCP000084_04,bcpB1x24m","199865",".",".",".","."
"MNBCP000084_04,bcpB1x9m","199865","grad","biological_mother","college","biological_father"
"MNBCP000084_04,bcpCFP","199865",".",".",".","."
"MNBCP000085_01,bcpParent2Visit1","42212",".",".",".","."
"MNBCP000085_02,bcpBiomomVisit1","706544",".",".",".","."
"MNBCP000085_04,bcpB3x11m","522586","grad","biological_mother","college","biological_father"
"MNBCP000085_04,bcpB3x14m","522586",".",".",".","."
"MNBCP000085_04,bcpB3x17m","522586",".",".",".","."
"MNBCP000085_04,bcpB3x20m","522586",".",".",".","."
"MNBCP000085_04,bcpB3x26m","522586",".",".",".","."
"MNBCP000085_04,bcpCFP","522586",".",".",".","."
"MNBCP000086_01,bcpParent2Visit1","680801",".",".",".","."
"MNBCP000086_02,bcpBiomomVisit1","740415",".",".",".","."
"MNBCP000086_03,bcpB2x10m","477045","grad","biological_mother","college","biological_father"
"MNBCP000086_03,bcpB2x13m","477045",".",".",".","."
"MNBCP000086_03,bcpB2x16m","477045",".",".",".","."
"MNBCP000086_03,bcpB2x19m","477045",".",".",".","."
"MNBCP000086_03,bcpB2x22m","477045",".",".",".","."
"MNBCP000086_03,bcpB2x25m","477045",".",".",".","."
"MNBCP000086_03,bcpCFP","477045",".",".",".","."
"MNBCP000087_01,bcpParent2Visit1","610151",".",".",".","."
"MNBCP000087_02,bcpBiomomVisit1","300049",".",".",".","."
"MNBCP000087_03,bcpB2x10m","204659","grad","biological_mother","some_college","biological_father"
"MNBCP000087_03,bcpB2x13m","204659",".",".",".","."
"MNBCP000087_03,bcpB2x16m","204659",".",".",".","."
"MNBCP000087_03,bcpB2x19m","204659",".",".",".","."
"MNBCP000087_03,bcpB2x22m","204659",".",".",".","."
"MNBCP000087_03,bcpB2x25m","204659",".",".",".","."
"MNBCP000087_03,bcpCFP","204659",".",".",".","."
"MNBCP000088_01,bcpParent2Visit1","911149",".",".",".","."
"MNBCP000088_02,bcpBiomomVisit1","382315",".",".",".","."
"MNBCP000088_04,bcpB3x11m","439999","college","biological_mother","college","biological_father"
"MNBCP000088_04,bcpB3x14m","439999",".",".",".","."
"MNBCP000088_04,bcpB3x17m","439999",".",".",".","."
"MNBCP000088_04,bcpB3x20m","439999",".",".",".","."
"MNBCP000088_04,bcpB3x23m","439999",".",".",".","."
"MNBCP000088_04,bcpB3x26m","439999",".",".",".","."
"MNBCP000091_01,bcpParent2Visit1","138411",".",".",".","."
"MNBCP000091_02,bcpBiomomVisit1","392823",".",".",".","."
"MNBCP000091_03,bcpB3x11m","637299","some_college","biological_mother","college","biological_father"
"MNBCP000091_03,bcpB3x14m","637299",".",".",".","."
"MNBCP000091_03,bcpB3x17m","637299",".",".",".","."
"MNBCP000092_01,bcpParent2Visit1","678028",".",".",".","."
"MNBCP000092_02,bcpBiomomVisit1","356145",".",".",".","."
"MNBCP000092_04,bcpB3x11m","629130","college","biological_mother","college","biological_father"
"MNBCP000092_04,bcpB3x14m","629130",".",".",".","."
"MNBCP000092_04,bcpB3x17m","629130",".",".",".","."
"MNBCP000092_04,bcpB3x20m","629130",".",".",".","."
"MNBCP000092_04,bcpB3x23m","629130",".",".",".","."
"MNBCP000092_04,bcpB3x26m","629130",".",".",".","."
"MNBCP000092_04,bcpCFP","629130",".",".",".","."
"MNBCP000093_01,bcpParent2Visit1","605577",".",".",".","."
"MNBCP000093_02,bcpBiomomVisit1","928185",".",".",".","."
"MNBCP000094_01,bcpParent2Visit1","326619",".",".",".","."
"MNBCP000094_02,bcpBiomomVisit1","123732",".",".",".","."
"MNBCP000094_04,bcpA3x11m","627391",".",".",".","."
"MNBCP000094_04,bcpA3x14m","627391",".",".",".","."
"MNBCP000094_04,bcpA3x24m","627391",".",".",".","."
"MNBCP000094_04,bcpA3x2m","627391","grad","biological_mother","grad","biological_father"
"MNBCP000094_04,bcpA3x5m","627391",".",".",".","."
"MNBCP000094_04,bcpA3x8m","627391",".",".",".","."
"MNBCP000094_04,bcpCFP","627391",".",".",".","."
"MNBCP000095_01,bcpParent2Visit1","519795",".",".",".","."
"MNBCP000095_01,bcpParent2Visit5","519795",".",".",".","."
"MNBCP000095_02,bcpBiomomVisit1","249520",".",".",".","."
"MNBCP000095_02,bcpBiomomVisit5","249520",".",".",".","."
"MNBCP000095_03,bcpA3x11m","372377",".",".",".","."
"MNBCP000095_03,bcpA3x14m","372377",".",".",".","."
"MNBCP000095_03,bcpA3x24m","372377",".",".",".","."
"MNBCP000095_03,bcpA3x2m","372377","college","biological_mother","college","biological_father"
"MNBCP000095_03,bcpA3x5m","372377",".",".",".","."
"MNBCP000095_03,bcpA3x8m","372377",".",".",".","."
"MNBCP000095_03,bcpCFP","372377",".",".",".","."
"MNBCP000096_01,bcpParent2Visit1","572642",".",".",".","."
"MNBCP000096_02,bcpBiomomVisit1","834081",".",".",".","."
"MNBCP000096_03,bcpA3x11m","938316",".",".",".","."
"MNBCP000096_03,bcpA3x14m","938316",".",".",".","."
"MNBCP000096_03,bcpA3x2m","938316","college","biological_mother","grad","biological_father"
"MNBCP000096_03,bcpA3x5m","938316",".",".",".","."
"MNBCP000096_03,bcpA3x8m","938316",".",".",".","."
"MNBCP000096_03,bcpCFP","938316",".",".",".","."
"MNBCP000097_01,bcpParent2Visit1","400269",".",".",".","."
"MNBCP000097_03,bcpA2x10m","439083",".",".",".","."
"MNBCP000097_03,bcpA2x13m","439083",".",".",".","."
"MNBCP000097_03,bcpA2x1m","439083","some_grad","biological_mother","some_college","biological_father"
"MNBCP000097_03,bcpA2x4m","439083",".",".",".","."
"MNBCP000097_03,bcpA2x7m","439083",".",".",".","."
"MNBCP000098_02,bcpBiomomVisit1","598305",".",".",".","."
"MNBCP000098_05,bcpCFP","830201",".",".",".","."
"MNBCP000098_05,bcpD2x19m","830201","grad","biological_mother","grad","biological_father"
"MNBCP000098_05,bcpD2x25m","830201",".",".",".","."
"MNBCP000098_05,bcpD2x31m","830201",".",".",".","."
"MNBCP000098_05,bcpD2x37m","830201",".",".",".","."
"MNBCP000099_04,bcpCFP","798610",".",".",".","."
"MNBCP000099_04,bcpD2x19m","798610","college","biological_mother","high","biological_father"
"MNBCP000099_04,bcpD2x25m","798610",".",".",".","."
"MNBCP000099_04,bcpE1x37m","798610","","","",""
"MNBCP000100_01,bcpParent2Visit1","566577",".",".",".","."
"MNBCP000100_02,bcpBiomomVisit1","146271",".",".",".","."
"MNBCP000100_03,bcpCFP","722612",".",".",".","."
"MNBCP000100_03,bcpD1x18m","722612","college","biological_mother","grad","biological_father"
"MNBCP000100_03,bcpD1x24m","722612",".",".",".","."
"MNBCP000100_03,bcpD1x30m","722612",".",".",".","."
"MNBCP000100_03,bcpD1x36m","722612",".",".",".","."
"MNBCP000101_01,bcpParent2Visit1","186739",".",".",".","."
"MNBCP000101_02,bcpBiomomVisit1","228258",".",".",".","."
"MNBCP000101_05,bcpCFP","353374",".",".",".","."
"MNBCP000101_05,bcpD2x19m","353374","college","biological_mother","some_college","biological_father"
"MNBCP000101_05,bcpD2x25m","353374",".",".",".","."
"MNBCP000101_05,bcpD2x31m","353374",".",".",".","."
"MNBCP000101_05,bcpD2x37m","353374",".",".",".","."
"MNBCP000102_03,bcpD2x19m","469822","college","biological_mother","high","biological_father"
"MNBCP000102_03,bcpD2x25m","469822",".",".",".","."
"MNBCP000102_03,bcpD2x31m","469822",".",".",".","."
"MNBCP000102_03,bcpD2x37m","469822",".",".",".","."
"MNBCP000103_01,bcpParent2Visit1","528625",".",".",".","."
"MNBCP000103_02,bcpBiomomVisit1","747163",".",".",".","."
"MNBCP000103_03,bcpD2x19m","617942","college","biological_mother","college","biological_father"
"MNBCP000103_03,bcpD2x25m","617942",".",".",".","."
"MNBCP000103_03,bcpD2x31m","617942",".",".",".","."
"MNBCP000103_03,bcpD2x37m","617942",".",".",".","."
"MNBCP000104_01,bcpParent2Visit1","907109",".",".",".","."
"MNBCP000104_02,bcpBiomomVisit1","480512",".",".",".","."
"MNBCP000104_03,bcpB1x12m","309615",".",".",".","."
"MNBCP000104_03,bcpB1x15m","309615",".",".",".","."
"MNBCP000104_03,bcpB1x18m","309615",".",".",".","."
"MNBCP000104_03,bcpB1x21m","309615",".",".",".","."
"MNBCP000104_03,bcpB1x9m","309615","some_grad","biological_mother","grad","non_specified"
"MNBCP000104_03,bcpELISONx3m","309615","some_grad","biological_mother","grad","not_answered"
"MNBCP000105_01,bcpParent2Visit1","742493",".",".",".","."
"MNBCP000105_04,bcpCFP","317415",".",".",".","."
"MNBCP000105_04,bcpD3x20m","317415","college","biological_mother","college","biological_father"
"MNBCP000107_01,bcpParent2Visit1","228987",".",".",".","."
"MNBCP000107_02,bcpBiomomVisit1","166870",".",".",".","."
"MNBCP000107_03,bcpCFP","124529",".",".",".","."
"MNBCP000107_03,bcpD2x19m","124529","college","biological_mother","college","biological_father"
"MNBCP000107_03,bcpD2x25m","124529",".",".",".","."
"MNBCP000107_03,bcpD2x31m","124529",".",".",".","."
"MNBCP000111_01,bcpParent2Visit1","970338",".",".",".","."
"MNBCP000111_03,bcpB1x12m","706655",".",".",".","."
"MNBCP000111_03,bcpB1x15m","706655",".",".",".","."
"MNBCP000111_03,bcpB1x18m","706655",".",".",".","."
"MNBCP000111_03,bcpB1x21m","706655",".",".",".","."
"MNBCP000111_03,bcpB1x24m","706655",".",".",".","."
"MNBCP000111_03,bcpB1x9m","706655","grad","biological_mother","some_college","not_answered"
"MNBCP000111_03,bcpCFP","706655",".",".",".","."
"MNBCP000112_01,bcpParent2Visit1","115395",".",".",".","."
"MNBCP000112_03,bcpC2x16m","863856","grad","biological_father","grad","biological_mother"
"MNBCP000112_03,bcpC2x22m","863856",".",".",".","."
"MNBCP000112_03,bcpC2x28m","863856",".",".",".","."
"MNBCP000113_01,bcpParent2Visit1","764505",".",".",".","."
"MNBCP000113_02,bcpBiomomVisit1","734432",".",".",".","."
"MNBCP000113_03,bcpCFP","380510",".",".",".","."
"MNBCP000113_03,bcpD3x20m","380510","grad","biological_mother","college","biological_father"
"MNBCP000113_03,bcpD3x26m","380510",".",".",".","."
"MNBCP000113_03,bcpD3x32m","380510",".",".",".","."
"MNBCP000115_03,bcpCFP","683462",".",".",".","."
"MNBCP000115_03,bcpE2x60m","683462","grad","biological_mother","grad","biological_father"
"MNBCP000116_02,bcpBiomomVisit1","776927",".",".",".","."
"MNBCP000116_04,bcpCFP","672698",".",".",".","."
"MNBCP000116_04,bcpE1x34m","672698","grad","biological_mother","college","not_answered"
"MNBCP000117_04,bcpA2x10m","710922",".",".",".","."
"MNBCP000117_04,bcpA2x13m","710922",".",".",".","."
"MNBCP000117_04,bcpA2x1m","710922","grad","biological_mother","college","biological_father"
"MNBCP000117_04,bcpA2x4m","710922",".",".",".","."
"MNBCP000117_04,bcpA2x7m","710922",".",".",".","."
"MNBCP000117_04,bcpCFP","710922",".",".",".","."
"MNBCP000119_01,bcpParent2Visit1","109703",".",".",".","."
"MNBCP000119_02,bcpBiomomVisit1","372867",".",".",".","."
"MNBCP000119_03,bcpCFP","185373",".",".",".","."
"MNBCP000119_03,bcpD3x20m","185373","grad","biological_mother","grad","biological_father"
"MNBCP000119_03,bcpD3x26m","185373",".",".",".","."
"MNBCP000119_03,bcpD3x32m","185373",".",".",".","."
"MNBCP000120_02,bcpBiomomVisit1","497541",".",".",".","."
"MNBCP000120_03,bcpB1x12m","947206",".",".",".","."
"MNBCP000120_03,bcpB1x15m","947206",".",".",".","."
"MNBCP000120_03,bcpB1x24m","947206",".",".",".","."
"MNBCP000120_03,bcpB1x9m","947206","college","biological_mother","college","biological_father"
"MNBCP000120_03,bcpCFP","947206",".",".",".","."
"MNBCP000121_02,bcpBiomomVisit1","328126",".",".",".","."
"MNBCP000121_05,bcpCFP","865762",".",".",".","."
"MNBCP000121_05,bcpD3x20m","865762","college","biological_mother","grad","biological_father"
"MNBCP000121_05,bcpD3x26m","865762",".",".",".","."
"MNBCP000121_05,bcpD3x32m","865762",".",".",".","."
"MNBCP000122_01,bcpParent2Visit1","629974",".",".",".","."
"MNBCP000122_02,bcpBiomomVisit1","627805",".",".",".","."
"MNBCP000122_03,bcpCFP","706050",".",".",".","."
"MNBCP000122_03,bcpD3x20m","706050","grad","biological_mother","college","biological_father"
"MNBCP000122_03,bcpD3x26m","706050",".",".",".","."
"MNBCP000122_03,bcpD3x32m","706050",".",".",".","."
"MNBCP000123_02,bcpBiomomVisit1","713270",".",".",".","."
"MNBCP000123_03,bcpA2x10m","887679",".",".",".","."
"MNBCP000123_03,bcpA2x13m","887679",".",".",".","."
"MNBCP000123_03,bcpA2x1m","887679","grad","biological_mother","some_college","biological_father"
"MNBCP000123_03,bcpA2x4m","887679",".",".",".","."
"MNBCP000123_03,bcpA2x7m","887679",".",".",".","."
"MNBCP000123_03,bcpCFP","887679",".",".",".","."
"MNBCP000124_01,bcpParent2Visit1","873298",".",".",".","."
"MNBCP000124_02,bcpBiomomVisit1","361077",".",".",".","."
"MNBCP000124_03,bcpD1x18m","866461","college","biological_mother","college","biological_father"
"MNBCP000124_03,bcpD1x24m","866461",".",".",".","."
"MNBCP000126_02,bcpBiomomVisit1","917387",".",".",".","."
"MNBCP000126_04,bcpA2x10m","682023",".",".",".","."
"MNBCP000126_04,bcpA2x13m","682023",".",".",".","."
"MNBCP000126_04,bcpA2x1m","682023","grad","biological_mother","some_college","biological_father"
"MNBCP000126_04,bcpA2x4m","682023",".",".",".","."
"MNBCP000126_04,bcpA2x7m","682023",".",".",".","."
"MNBCP000126_04,bcpCFP","682023",".",".",".","."
"MNBCP000127_01,bcpParent2Visit1","748519",".",".",".","."
"MNBCP000127_05,bcpC1x15m","439037","grad","biological_mother","grad","biological_father"
"MNBCP000127_05,bcpC1x21m","439037",".",".",".","."
"MNBCP000128_01,bcpParent2Visit1","794534",".",".",".","."
"MNBCP000128_02,bcpBiomomVisit1","846789",".",".",".","."
"MNBCP000128_04,bcpA2x10m","375518",".",".",".","."
"MNBCP000128_04,bcpA2x1m","375518","grad","biological_mother","grad","biological_father"
"MNBCP000128_04,bcpA2x4m","375518",".",".",".","."
"MNBCP000128_04,bcpA2x7m","375518",".",".",".","."
"MNBCP000129_03,bcpB1x9m","884382",".",".",".","."
"MNBCP000129_03,bcpELISONx3m","884382","grad","biological_mother","grad","biological_father"
"MNBCP000131_04,bcpA2x10m","635515",".",".",".","."
"MNBCP000131_04,bcpA2x13m","635515",".",".",".","."
"MNBCP000131_04,bcpA2x1m","635515","grad","biological_mother","grad","biological_father"
"MNBCP000131_04,bcpA2x24m","635515",".",".",".","."
"MNBCP000131_04,bcpA2x4m","635515",".",".",".","."
"MNBCP000131_04,bcpA2x7m","635515",".",".",".","."
"MNBCP000131_04,bcpCFP","635515",".",".",".","."
"MNBCP000133_01,bcpParent2Visit1","340992",".",".",".","."
"MNBCP000133_02,bcpBiomomVisit1","798486",".",".",".","."
"MNBCP000133_03,bcpC3x17m","261266","college","biological_mother","grad","biological_father"
"MNBCP000133_03,bcpC3x23m","261266",".",".",".","."
"MNBCP000133_03,bcpC3x29m","261266",".",".",".","."
"MNBCP000134_01,bcpParent2Visit1","615709",".",".",".","."
"MNBCP000134_05,bcpC1x15m","985303","college","biological_mother","some_college","biological_father"
"MNBCP000134_05,bcpC1x21m","985303",".",".",".","."
"MNBCP000134_05,bcpC1x27m","985303",".",".",".","."
"MNBCP000135_04,bcpC2x16m","240615","college","biological_mother","high","biological_father"
"MNBCP000135_04,bcpC2x22m","240615",".",".",".","."
"MNBCP000135_04,bcpC2x28m","240615",".",".",".","."
"MNBCP000135_04,bcpCFP","240615",".",".",".","."
"MNBCP000136_01,bcpParent2Visit1","484987",".",".",".","."
"MNBCP000136_02,bcpBiomomVisit1","387363",".",".",".","."
"MNBCP000136_05,bcpC2x16m","907184","college","biological_mother","college","biological_father"
"MNBCP000136_05,bcpC2x22m","907184",".",".",".","."
"MNBCP000136_05,bcpC2x28m","907184",".",".",".","."
"MNBCP000137_01,bcpParent2Visit1","566258",".",".",".","."
"MNBCP000137_02,bcpBiomomVisit1","208952",".",".",".","."
"MNBCP000137_03,bcpB3x11m","288291","some_grad","biological_mother","college","biological_father"
"MNBCP000138_04,bcpELISONx3m","522061","grad","biological_mother","college","biological_father"
"MNBCP000139_01,bcpParent2Visit1","132480",".",".",".","."
"MNBCP000139_02,bcpBiomomVisit1","731804",".",".",".","."
"MNBCP000139_05,bcpB3x11m","318747","grad","biological_mother","grad","biological_father"
"MNBCP000139_05,bcpB3x23m","318747",".",".",".","."
"MNBCP000140_02,bcpBiomomVisit1","256619",".",".",".","."
"MNBCP000140_04,bcpB2x10m","458050","college","biological_mother","college","biological_father"
"MNBCP000140_04,bcpB2x13m","458050",".",".",".","."
"MNBCP000140_04,bcpB2x16m","458050",".",".",".","."
"MNBCP000140_04,bcpB2x19m","458050",".",".",".","."
"MNBCP000140_04,bcpB2x22m","458050",".",".",".","."
"MNBCP000140_04,bcpELISONx6m","458050","college","biological_mother","college","biological_father"
"MNBCP000142_02,bcpBiomomVisit1","770793",".",".",".","."
"MNBCP000142_05,bcpCFP","939043",".",".",".","."
"MNBCP000142_05,bcpELISONx3m","939043","college","biological_mother","college","biological_father"
"MNBCP000142_05,bcpELISONx9m","939043","college","biological_mother","college","biological_father"
"MNBCP000143_05,bcpA2x10m","943541",".",".",".","."
"MNBCP000143_05,bcpA2x13m","943541",".",".",".","."
"MNBCP000143_05,bcpA2x1m","943541","some_grad","biological_mother","not_answered","biological_father"
"MNBCP000143_05,bcpA2x24m","943541",".",".",".","."
"MNBCP000143_05,bcpA2x4m","943541",".",".",".","."
"MNBCP000143_05,bcpA2x7m","943541",".",".",".","."
"MNBCP000143_05,bcpCFP","943541",".",".",".","."
"MNBCP000145_04,bcpELISONx6m","671741","grad","biological_mother","college","biological_father"
"MNBCP000146_02,bcpBiomomVisit1","890685",".",".",".","."
"MNBCP000146_03,bcpB1x9m","410729",".",".",".","."
"MNBCP000146_03,bcpB2x10m","410729","some_high","biological_mother","not_answered","biological_father"
"MNBCP000146_03,bcpELISONx3m","410729","some_high","biological_mother","not_answered","biological_father"
"MNBCP000147_04,bcpC3x17m","616356","college","biological_mother","college","biological_father"
"MNBCP000148_02,bcpBiomomVisit1","102211",".",".",".","."
"MNBCP000148_03,bcpC2x16m","914176","college","biological_mother","college","non_specified"
"MNBCP000148_03,bcpC2x22m","914176",".",".",".","."
"MNBCP000149_02,bcpBiomomVisit1","975955",".",".",".","."
"MNBCP000149_04,bcpC2x16m","764612","college","biological_mother","college","biological_father"
"MNBCP000149_04,bcpC2x22m","764612",".",".",".","."
"MNBCP000149_04,bcpC2x28m","764612",".",".",".","."
"MNBCP000149_04,bcpCFP","764612",".",".",".","."
"MNBCP000150_02,bcpBiomomVisit1","290551",".",".",".","."
"MNBCP000150_04,bcpD1x18m","474330","some_grad","biological_mother","college","biological_father"
"MNBCP000151_02,bcpBiomomVisit1","688831",".",".",".","."
"MNBCP000151_04,bcpD3x20m","295330","grad","biological_mother","grad","biological_father"
"MNBCP000152_02,bcpBiomomVisit1","977691",".",".",".","."
"MNBCP000152_04,bcpC2x16m","536876","grad","biological_mother","grad","biological_father"
"MNBCP000152_04,bcpC2x22m","536876",".",".",".","."
"MNBCP000152_04,bcpCFP","536876",".",".",".","."
"MNBCP000154_02,bcpBiomomVisit1","531154",".",".",".","."
"MNBCP000154_06,bcpC2x16m","747645","some_college","biological_mother","some_college","biological_father"
"MNBCP000154_06,bcpCFP","747645",".",".",".","."
"MNBCP000155_02,bcpBiomomVisit1","630798",".",".",".","."
"MNBCP000155_05,bcpA2x10m","657158",".",".",".","."
"MNBCP000155_05,bcpA2x1m","657158","college","biological_mother","college","biological_father"
"MNBCP000155_05,bcpA2x4m","657158",".",".",".","."
"MNBCP000155_05,bcpA2x7m","657158",".",".",".","."
"MNBCP000155_05,bcpCFP","657158",".",".",".","."
"MNBCP000156_02,bcpBiomomVisit1","514413",".",".",".","."
"MNBCP000156_05,bcpD1x18m","945323","college","biological_mother","college","biological_father"
"MNBCP000156_05,bcpD1x24m","945323",".",".",".","."
"MNBCP000157_05,bcpC1x15m","569511","college","biological_mother","college","biological_father"
"MNBCP000157_05,bcpC1x21m","569511",".",".",".","."
"MNBCP000158_03,bcpD1x18m","318409","college","biological_mother","college","biological_father"
"MNBCP000159_02,bcpBiomomVisit1","206013",".",".",".","."
"MNBCP000159_04,bcpD3x20m","780046","grad","biological_mother","grad","biological_father"
"MNBCP000159_04,bcpD3x26m","780046",".",".",".","."
"MNBCP000160_02,bcpBiomomVisit1","414763",".",".",".","."
"MNBCP000160_04,bcpC2x16m","513010","college","biological_mother","college","biological_father"
"MNBCP000160_04,bcpC2x22m","513010",".",".",".","."
"MNBCP000163_01,bcpParent2Visit1","623825",".",".",".","."
"MNBCP000163_02,bcpBiomomVisit1","301143",".",".",".","."
"MNBCP000163_04,bcpC3x17m","736609","some_grad","biological_mother","college","biological_father"
"MNBCP000163_04,bcpC3x23m","736609",".",".",".","."
"MNBCP000164_01,bcpParent2Visit1","842557",".",".",".","."
"MNBCP000164_03,bcpC3x17m","427732","grad","biological_mother","college","biological_father"
"MNBCP000164_03,bcpC3x23m","427732",".",".",".","."
"MNBCP000166_01,bcpParent2Visit1","407658",".",".",".","."
"MNBCP000166_02,bcpBiomomVisit1","172668",".",".",".","."
"MNBCP000166_03,bcpC2x16m","251549","grad","biological_mother","college","biological_father"
"MNBCP000166_03,bcpC2x22m","251549",".",".",".","."
"MNBCP000166_03,bcpCFP","251549",".",".",".","."
"MNBCP000167_02,bcpBiomomVisit1","481261",".",".",".","."
"MNBCP000167_05,bcpC3x17m","640680","grad","biological_mother","college","biological_father"
"MNBCP000167_05,bcpC3x23m","640680",".",".",".","."
"MNBCP000167_05,bcpCFP","640680",".",".",".","."
"MNBCP000168_01,bcpParent2Visit1","897517",".",".",".","."
"MNBCP000168_02,bcpBiomomVisit1","444345",".",".",".","."
"MNBCP000168_05,bcpELISONx3m","298032","grad","biological_mother","grad","biological_father"
"MNBCP000170_01,bcpParent2Visit1","784361",".",".",".","."
"MNBCP000170_02,bcpBiomomVisit1","708340",".",".",".","."
"MNBCP000170_03,bcpD1x18m","209364","grad","biological_mother","college","biological_father"
"MNBCP000171_04,bcpD1x18m","476291","college","biological_mother","college","biological_father"
"MNBCP000172_02,bcpBiomomVisit1","484539",".",".",".","."
"MNBCP000172_05,bcpCFP","861367",".",".",".","."
"MNBCP000172_05,bcpD3x20m","861367","college","biological_mother","some_grad","biological_father"
"MNBCP000173_03,bcpC1x21m","100619",".",".",".","."
"MNBCP000173_03,bcpC3x17m","100619","high","biological_mother","some_college","biological_father"
"MNBCP000173_03,bcpC3x23m","100619",".",".",".","."
"MNBCP000173_03,bcpCFP","100619",".",".",".","."
"MNBCP000174_04,bcpC1x15m","680534","grad","biological_mother","college","biological_father"
"MNBCP000174_04,bcpC1x21m","680534",".",".",".","."
"MNBCP000174_04,bcpCFP","680534",".",".",".","."
"MNBCP000175_04,bcpC1x15m","714783","college","biological_mother","high","biological_father"
"MNBCP000175_04,bcpC1x21m","714783",".",".",".","."
"MNBCP000175_04,bcpCFP","714783",".",".",".","."
"MNBCP000176_04,bcpC3x17m","759162","grad","biological_mother","grad","biological_father"
"MNBCP000176_04,bcpC3x23m","759162",".",".",".","."
"MNBCP000177_02,bcpBiomomVisit1","258610",".",".",".","."
"MNBCP000177_04,bcpC1x15m","351080","college","biological_mother","some_grad","biological_father"
"MNBCP000178_01,bcpParent2Visit1","892356",".",".",".","."
"MNBCP000178_02,bcpBiomomVisit1","344456",".",".",".","."
"MNBCP000178_03,bcpC1x15m","999947","college","biological_mother","high","biological_father"
"MNBCP000178_03,bcpC1x21m","999947",".",".",".","."
"MNBCP000178_03,bcpCFP","999947",".",".",".","."
"MNBCP000179_02,bcpBiomomVisit1","703946",".",".",".","."
"MNBCP000179_05,bcpA2x10m","402408",".",".",".","."
"MNBCP000179_05,bcpA2x1m","402408","","","",""
"MNBCP000179_05,bcpA2x4m","402408",".",".",".","."
"MNBCP000179_05,bcpA2x7m","402408",".",".",".","."
"MNBCP000180_02,bcpBiomomVisit1","675345",".",".",".","."
"MNBCP000180_04,bcpD1x18m","826321","grad","biological_mother","grad","biological_father"
"MNBCP000181_02,bcpBiomomVisit1","880641",".",".",".","."
"MNBCP000181_05,bcpD1x18m","973707","grad","biological_mother","grad","biological_father"
"MNBCP000182_05,bcpCFP","456442",".",".",".","."
"MNBCP000182_05,bcpD1x18m","456442","college","biological_mother","college","biological_father"
"MNBCP000182_05,bcpD1x24m","456442",".",".",".","."
"MNBCP000184_07,bcpA2x1m","247621","some_college","biological_mother","some_college","biological_father"
"MNBCP000185_03,bcpB1x12m","648669",".",".",".","."
"MNBCP000185_03,bcpB1x15m","648669",".",".",".","."
"MNBCP000185_03,bcpB1x9m","648669","college","biological_mother","some_college","biological_father"
"MNBCP000185_03,bcpCFP","648669",".",".",".","."
"MNBCP000186_01,bcpParent2Visit1","313436",".",".",".","."
"MNBCP000186_03,bcpC3x17m","387450","some_grad","biological_mother","college","biological_father"
"MNBCP000187_04,bcpB1x9m","264876","high","biological_mother","some_college","biological_father"
"MNBCP000188_04,bcpB1x12m","857459",".",".",".","."
"MNBCP000188_04,bcpB1x9m","857459","some_college","biological_mother","some_college","biological_father"
"MNBCP000188_04,bcpCFP","857459",".",".",".","."
"MNBCP000190_03,bcpB1x9m","649494","grad","biological_mother","college","biological_father"
"MNBCP000190_03,bcpELISONx3m","649494","grad","biological_mother","college","biological_father"
"MNBCP000191_02,bcpBiomomVisit1","274002",".",".",".","."
"MNBCP000191_05,bcpB2x10m","871514","grad","biological_mother","grad","biological_father"
"MNBCP000191_05,bcpCFP","871514",".",".",".","."
"MNBCP000192_02,bcpBiomomVisit1","793159",".",".",".","."
"MNBCP000192_04,bcpB1x12m","236452",".",".",".","."
"MNBCP000192_04,bcpB1x15m","236452",".",".",".","."
"MNBCP000192_04,bcpB1x9m","236452","grad","biological_mother","college","biological_father"
"MNBCP000192_04,bcpCFP","236452",".",".",".","."
"MNBCP000193_02,bcpBiomomVisit1","133705",".",".",".","."
"MNBCP000193_05,bcpB2x10m","710741","some_college","biological_mother","high","biological_father"
"MNBCP000193_05,bcpB2x13m","710741",".",".",".","."
"MNBCP000193_05,bcpB2x16m","710741",".",".",".","."
"MNBCP000193_05,bcpCFP","710741",".",".",".","."
"MNBCP000194_02,bcpBiomomVisit1","882288",".",".",".","."
"MNBCP000194_04,bcpB2x10m","102606","grad","biological_mother","grad","biological_father"
"MNBCP000194_04,bcpB2x13m","102606",".",".",".","."
"MNBCP000194_04,bcpCFP","102606",".",".",".","."
"MNBCP000195_02,bcpBiomomVisit1","434294",".",".",".","."
"MNBCP000195_03,bcpB3x11m","907729","grad","biological_mother","some_college","biological_father"
