data_id,age,lex,syn,SUM,lex.p,syn.p
713347,21.3,10,4,14,0.017391304347826087,0.022857142857142857
722612,30.1,469,70,520,0.8156521739130435,0.4
722612,36.6,542,144,638,0.9426086956521739,0.8228571428571428
738379,31.5,124,12,136,0.21565217391304348,0.06857142857142857
755330,31.2,409,105,471,0.711304347826087,0.6
758603,19.9,56,12,67,0.09739130434782609,0.06857142857142857
758603,22.4,114,25,129,0.19826086956521738,0.14285714285714285
758603,25.7,429,87,496,0.7460869565217392,0.49714285714285716
764612,28.4,245,29,260,0.4260869565217391,0.1657142857142857
764726,27.4,274,54,298,0.4765217391304348,0.30857142857142855
774387,22.2,116,13,129,0.20173913043478262,0.07428571428571429
786266,30.8,548,161,649,0.9530434782608695,0.92
801091,30.4,59,13,72,0.10260869565217391,0.07428571428571429
812574,34.7,563,147,665,0.9791304347826087,0.84
826360,29.7,564,148,657,0.9808695652173913,0.8457142857142858
826360,35,575,166,680,1,0.9485714285714286
830201,31.6,312,104,377,0.542608695652174,0.5942857142857143
830201,38,505,150,602,0.8782608695652174,0.8571428571428571
863856,28.9,560,156,664,0.9739130434782609,0.8914285714285715
863856,NA,573,171,678,0.9965217391304347,0.9771428571428571
865762,31.8,508,155,612,0.8834782608695653,0.8857142857142857
868724,21.5,88,13,98,0.15304347826086956,0.07428571428571429
868724,26.4,392,28,415,0.6817391304347826,0.16
879509,NA,146,22,158,0.2539130434782609,0.12571428571428572
883901,36.8,527,156,619,0.9165217391304348,0.8914285714285715
907184,28.3,234,22,251,0.40695652173913044,0.12571428571428572
908191,28.7,534,163,626,0.928695652173913,0.9314285714285714
908191,34.4,564,171,669,0.9808695652173913,0.9771428571428571
912823,26.7,25,7,28,0.043478260869565216,0.04
927564,31.4,262,54,300,0.45565217391304347,0.30857142857142855
932286,31.2,422,132,499,0.7339130434782609,0.7542857142857143
940808,32.7,559,150,658,0.9721739130434782,0.8571428571428571
960432,37.3,333,66,383,0.5791304347826087,0.37714285714285717
978698,33.6,517,137,594,0.8991304347826087,0.7828571428571428
985303,29.1,228,27,249,0.39652173913043476,0.15428571428571428
