ID	L_ACTION	L_ANIMAL	L_BODYP	L_CLOTH	L_DESCRB	L_FOOD	L_ROOMS	L_GAMES	L_HOUSEH	L_LOCATE	L_OUTSDE	L_PEOPLE	L_PLACES	L_SOUNDS	L_TOYS	L_VEHICL	D_AGE_C	D_MALE	D_AGE_C2
134097	0	0.13953488372093	0.0740740740740741	0.0714285714285714	0	0.0588235294117647	0	0.12	0.04	0	0	0.206896551724138	0	0.666666666666667	0.0555555555555556	0	-7	-1	49
134098	0.0388349514563107	0.186046511627907	0.222222222222222	0.0714285714285714	0.0793650793650794	0.0735294117647059	0	0.08	0.1	0.0384615384615385	0.161290322580645	0.241379310344828	0.0909090909090909	0.833333333333333	0.222222222222222	0.214285714285714	-7	-1	49
134099	0	0.116279069767442	0.037037037037037	0.0357142857142857	0.0158730158730159	0.0294117647058824	0	0.2	0.04	0	0	0.137931034482759	0	0.333333333333333	0.0555555555555556	0	-7	1	49
134100	0	0	0	0	0	0	0	0.08	0	0	0	0.0689655172413793	0	0.0833333333333333	0	0	-7	1	49
134101	0.00970873786407767	0.0697674418604651	0.0740740740740741	0.178571428571429	0	0.0735294117647059	0.0606060606060606	0.32	0	0.115384615384615	0	0.137931034482759	0	0.5	0.0555555555555556	0	-7	-1	49
134102	0.12621359223301	0.348837209302326	0.333333333333333	0.25	0.0952380952380952	0.161764705882353	0.212121212121212	0.52	0.3	0.0769230769230769	0.258064516129032	0.379310344827586	0.0909090909090909	1	0.333333333333333	0.142857142857143	-7	-1	49
134103	0	0.0232558139534884	0	0	0	0.0441176470588235	0	0.16	0	0	0	0.241379310344828	0	0.5	0.0555555555555556	0	-7	-1	49
134104	0	0	0	0	0	0	0	0	0	0	0	0.103448275862069	0	0.166666666666667	0	0	-7	-1	49
134105	0.0485436893203883	0.255813953488372	0.333333333333333	0.178571428571429	0	0.161764705882353	0.151515151515152	0.2	0.26	0.192307692307692	0.032258064516129	0.206896551724138	0	0.5	0.111111111111111	0.214285714285714	-7	1	49
134106	0.135922330097087	0.255813953488372	0.222222222222222	0.107142857142857	0.142857142857143	0.25	0.151515151515152	0.36	0.14	0.153846153846154	0.0645161290322581	0.310344827586207	0	0.833333333333333	0.277777777777778	0.285714285714286	-7	1	49
134107	0.029126213592233	0.116279069767442	0.296296296296296	0.107142857142857	0.0158730158730159	0.117647058823529	0.0606060606060606	0.4	0.16	0.0384615384615385	0	0.137931034482759	0	0.583333333333333	0.166666666666667	0.142857142857143	-7	-1	49
134108	0.00970873786407767	0.0465116279069767	0	0	0.0158730158730159	0.0147058823529412	0	0.08	0	0	0	0.172413793103448	0	0.416666666666667	0.0555555555555556	0	-7	1	49
134109	0	0.0465116279069767	0	0	0.0158730158730159	0.0147058823529412	0	0.04	0	0	0	0.0689655172413793	0	0.166666666666667	0	0	-7	-1	49
134110	0.106796116504854	0.13953488372093	0.0740740740740741	0.107142857142857	0.0634920634920635	0.0735294117647059	0.0606060606060606	0.4	0.08	0.192307692307692	0.032258064516129	0.137931034482759	0	0.833333333333333	0.111111111111111	0.0714285714285714	-7	1	49
134111	0.00970873786407767	0.0465116279069767	0	0	0	0.0882352941176471	0	0.24	0	0	0	0.172413793103448	0	0.416666666666667	0	0.0714285714285714	-7	1	49
134112	0.0194174757281553	0.162790697674419	0	0.107142857142857	0.0158730158730159	0.176470588235294	0.0606060606060606	0.12	0.04	0	0.0967741935483871	0.206896551724138	0	0.833333333333333	0.277777777777778	0.285714285714286	-7	1	49
134113	0	0.0232558139534884	0	0	0	0	0	0	0	0	0	0.0689655172413793	0	0	0	0	-7	-1	49
134114	0.0194174757281553	0.116279069767442	0.037037037037037	0.0714285714285714	0.0158730158730159	0.0735294117647059	0	0.32	0.04	0	0.032258064516129	0.241379310344828	0	0.333333333333333	0.111111111111111	0	-7	1	49
134115	0.00970873786407767	0.0232558139534884	0	0	0	0	0	0.12	0	0	0	0.103448275862069	0	0.333333333333333	0	0	-7	-1	49
134116	0	0.0930232558139535	0.333333333333333	0.107142857142857	0	0.0735294117647059	0	0.24	0.04	0.0769230769230769	0.0967741935483871	0.206896551724138	0.0454545454545455	0.75	0.222222222222222	0	-7	-1	49
134117	0.029126213592233	0.0697674418604651	0.111111111111111	0.0357142857142857	0.0158730158730159	0.0294117647058824	0	0.44	0.02	0.0769230769230769	0	0.275862068965517	0	0.416666666666667	0.111111111111111	0	-7	-1	49
134118	0.0776699029126214	0.302325581395349	0.185185185185185	0.178571428571429	0.0952380952380952	0.220588235294118	0.121212121212121	0.32	0.22	0.0769230769230769	0.225806451612903	0.172413793103448	0.0909090909090909	0.833333333333333	0.333333333333333	0.357142857142857	-7	1	49
134119	0.0194174757281553	0.27906976744186	0.555555555555556	0.285714285714286	0.0793650793650794	0.279411764705882	0.0909090909090909	0.08	0.26	0	0.0967741935483871	0.310344827586207	0.0909090909090909	0.833333333333333	0.333333333333333	0.5	-7	1	49
134120	0	0.0930232558139535	0.037037037037037	0.0714285714285714	0	0.132352941176471	0	0.12	0	0	0.032258064516129	0.0689655172413793	0	0.5	0.166666666666667	0.214285714285714	-7	1	49
134121	0.0970873786407767	0.325581395348837	0.296296296296296	0.214285714285714	0.0952380952380952	0.176470588235294	0.0606060606060606	0.24	0.26	0.269230769230769	0.225806451612903	0.206896551724138	0.181818181818182	0.666666666666667	0.388888888888889	0.5	-7	1	49
134122	0.058252427184466	0.0930232558139535	0.037037037037037	0.0357142857142857	0.0158730158730159	0.0882352941176471	0.0303030303030303	0.44	0	0.0384615384615385	0.032258064516129	0.137931034482759	0.0454545454545455	0.416666666666667	0.166666666666667	0.0714285714285714	-7	-1	49
134123	0.0194174757281553	0.0697674418604651	0	0.142857142857143	0.0158730158730159	0.0588235294117647	0.0303030303030303	0.24	0.06	0.0384615384615385	0.0967741935483871	0.103448275862069	0	0.166666666666667	0.222222222222222	0.142857142857143	-7	-1	49
134124	0	0.0232558139534884	0.037037037037037	0	0	0.0294117647058824	0	0.04	0	0.0384615384615385	0	0.0689655172413793	0.0454545454545455	0.416666666666667	0.0555555555555556	0	-7	1	49
134125	0	0.0930232558139535	0.0740740740740741	0.0714285714285714	0.0317460317460317	0.0441176470588235	0	0.12	0.06	0.0769230769230769	0	0.137931034482759	0	0.75	0.166666666666667	0.285714285714286	-7	1	49
134126	0	0.13953488372093	0	0.0357142857142857	0	0.117647058823529	0	0.04	0.06	0	0.0967741935483871	0.241379310344828	0	0	0.277777777777778	0.0714285714285714	-7	1	49
134127	0	0.0697674418604651	0.037037037037037	0.0357142857142857	0	0.0147058823529412	0	0.2	0	0	0	0.0689655172413793	0	0.5	0.0555555555555556	0	-7	-1	49
134128	0.0388349514563107	0.186046511627907	0.259259259259259	0.178571428571429	0.142857142857143	0.147058823529412	0.0606060606060606	0.44	0.14	0.115384615384615	0	0.206896551724138	0	0.666666666666667	0.0555555555555556	0.214285714285714	-7	1	49
134129	0.058252427184466	0.372093023255814	0.666666666666667	0.392857142857143	0.158730158730159	0.205882352941176	0.181818181818182	0.28	0.38	0.0769230769230769	0.225806451612903	0.275862068965517	0	0.75	0.5	0.214285714285714	-7	-1	49
134130	0	0.0465116279069767	0.037037037037037	0	0.0158730158730159	0.0147058823529412	0	0.08	0	0	0	0.137931034482759	0	0	0.0555555555555556	0	-7	1	49
134131	0	0.302325581395349	0.333333333333333	0.25	0.0476190476190476	0.0882352941176471	0.0303030303030303	0.2	0.04	0	0.0967741935483871	0.103448275862069	0	0.416666666666667	0.111111111111111	0.428571428571429	-7	1	49
134132	0.0194174757281553	0.0465116279069767	0	0	0.0317460317460317	0.0735294117647059	0	0.2	0.02	0.115384615384615	0	0.103448275862069	0	0.25	0.166666666666667	0	-7	-1	49
134133	0.029126213592233	0.162790697674419	0.111111111111111	0.107142857142857	0.0634920634920635	0.117647058823529	0.0303030303030303	0.32	0.08	0.0384615384615385	0.0645161290322581	0.241379310344828	0.0454545454545455	0.75	0.222222222222222	0.142857142857143	-7	-1	49
134134	0.0485436893203883	0.186046511627907	0.222222222222222	0.0714285714285714	0.142857142857143	0.102941176470588	0.0303030303030303	0.24	0.08	0.0769230769230769	0.0967741935483871	0.137931034482759	0.136363636363636	0.666666666666667	0.277777777777778	0.142857142857143	-7	-1	49
134135	0	0.13953488372093	0.185185185185185	0	0.0158730158730159	0.0588235294117647	0	0.24	0	0	0.032258064516129	0.206896551724138	0	0.416666666666667	0.277777777777778	0.0714285714285714	-7	-1	49
134136	0.0194174757281553	0.0232558139534884	0.0740740740740741	0.0357142857142857	0	0	0	0.16	0	0.0384615384615385	0	0.137931034482759	0.0454545454545455	0.333333333333333	0	0	-7	-1	49
134137	0.00970873786407767	0.0232558139534884	0.037037037037037	0	0	0.0147058823529412	0	0.16	0	0	0	0.103448275862069	0	0.333333333333333	0	0	-7	1	49
134138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7	1	49
134139	0	0.186046511627907	0.259259259259259	0.0714285714285714	0.0158730158730159	0.0147058823529412	0	0.28	0.1	0.0384615384615385	0.0967741935483871	0.103448275862069	0	0.75	0.277777777777778	0	-7	-1	49
134140	0	0.0697674418604651	0	0	0	0	0	0.04	0	0.0384615384615385	0	0.172413793103448	0	0.0833333333333333	0.0555555555555556	0	-7	-1	49
134141	0.116504854368932	0.372093023255814	0.407407407407407	0.357142857142857	0.19047619047619	0.367647058823529	0.272727272727273	0.48	0.26	0.115384615384615	0.225806451612903	0.344827586206897	0.0909090909090909	0.666666666666667	0.333333333333333	0.428571428571429	-7	1	49
134142	0.155339805825243	0.255813953488372	0.222222222222222	0.285714285714286	0.126984126984127	0.147058823529412	0.181818181818182	0.44	0.14	0.269230769230769	0.032258064516129	0.172413793103448	0.0909090909090909	0.833333333333333	0.666666666666667	0.285714285714286	-7	-1	49
134143	0.00970873786407767	0.116279069767442	0	0.107142857142857	0.0158730158730159	0.0441176470588235	0	0.28	0.02	0	0	0.137931034482759	0	0.666666666666667	0.166666666666667	0.0714285714285714	-7	-1	49
134144	0.00970873786407767	0.0465116279069767	0	0	0	0.0294117647058824	0	0.04	0.04	0	0	0.137931034482759	0	0.5	0.0555555555555556	0.0714285714285714	-7	1	49
134145	0.0970873786407767	0.186046511627907	0.333333333333333	0.285714285714286	0.0317460317460317	0.176470588235294	0.0909090909090909	0.44	0.18	0.192307692307692	0.193548387096774	0.310344827586207	0.0454545454545455	0.583333333333333	0.333333333333333	0.142857142857143	-7	-1	49
134146	0.00970873786407767	0.0465116279069767	0	0	0	0	0	0	0.02	0	0	0.137931034482759	0	0.25	0	0	-7	-1	49
134147	0.00970873786407767	0.0697674418604651	0.037037037037037	0	0.0158730158730159	0.0294117647058824	0.0303030303030303	0.16	0	0.0384615384615385	0	0.275862068965517	0	0.416666666666667	0.0555555555555556	0.214285714285714	-7	1	49
134148	0	0.162790697674419	0.185185185185185	0	0.0317460317460317	0.0588235294117647	0	0.28	0.02	0.115384615384615	0	0.206896551724138	0	0.916666666666667	0.111111111111111	0	-7	1	49
134149	0.058252427184466	0.232558139534884	0.185185185185185	0.285714285714286	0.142857142857143	0.279411764705882	0	0.28	0.38	0	0.193548387096774	0.137931034482759	0.181818181818182	0.75	0.444444444444444	0.285714285714286	-7	1	49
134150	0	0.0697674418604651	0.148148148148148	0.0714285714285714	0.0158730158730159	0.0294117647058824	0	0.12	0.06	0	0.0645161290322581	0.137931034482759	0	0.666666666666667	0.166666666666667	0	-7	-1	49
134151	0.00970873786407767	0.0697674418604651	0.111111111111111	0.0714285714285714	0.0317460317460317	0.102941176470588	0	0.32	0.1	0.0384615384615385	0.032258064516129	0.241379310344828	0	0.75	0.222222222222222	0.0714285714285714	-7	-1	49
134152	0.0194174757281553	0.232558139534884	0.222222222222222	0.142857142857143	0.0317460317460317	0.132352941176471	0.0303030303030303	0.2	0.08	0.0769230769230769	0.0645161290322581	0.137931034482759	0	0.5	0.222222222222222	0.0714285714285714	-7	1	49
134153	0	0	0	0	0	0	0	0	0	0	0	0.103448275862069	0	0.25	0	0	-7	1	49
134154	0	0.0232558139534884	0.0740740740740741	0.0357142857142857	0.0158730158730159	0.0588235294117647	0	0	0.04	0.0769230769230769	0.032258064516129	0.0689655172413793	0	0.166666666666667	0.222222222222222	0.0714285714285714	-7	1	49
134155	0.029126213592233	0.162790697674419	0.111111111111111	0.107142857142857	0.0476190476190476	0.0882352941176471	0.0303030303030303	0.52	0.06	0.115384615384615	0	0.275862068965517	0	0.5	0.111111111111111	0.0714285714285714	-7	1	49
134156	0	0.0697674418604651	0	0	0	0.0441176470588235	0	0.04	0.02	0	0	0.172413793103448	0	0.583333333333333	0.0555555555555556	0	-7	1	49
134157	0.00970873786407767	0	0	0	0	0.0147058823529412	0	0	0.02	0	0.032258064516129	0.137931034482759	0	0.166666666666667	0.0555555555555556	0	-7	-1	49
134158	0.0388349514563107	0.0930232558139535	0.111111111111111	0.178571428571429	0.0476190476190476	0.147058823529412	0	0.2	0.04	0.153846153846154	0	0.172413793103448	0	0.583333333333333	0.166666666666667	0.0714285714285714	-7	-1	49
134159	0.029126213592233	0.0697674418604651	0.555555555555556	0.107142857142857	0.0317460317460317	0.264705882352941	0	0.16	0.06	0.0769230769230769	0.161290322580645	0.172413793103448	0.0454545454545455	0.916666666666667	0.166666666666667	0	-7	-1	49
134160	0.0194174757281553	0.0930232558139535	0	0.0357142857142857	0.0158730158730159	0.0294117647058824	0	0.32	0.02	0.115384615384615	0	0.206896551724138	0.0454545454545455	0.5	0.0555555555555556	0.0714285714285714	-7	1	49
134161	0.029126213592233	0.441860465116279	0.148148148148148	0.142857142857143	0.0634920634920635	0.102941176470588	0.0303030303030303	0.28	0.08	0.192307692307692	0.032258064516129	0.172413793103448	0.0909090909090909	0.833333333333333	0.277777777777778	0.357142857142857	-7	-1	49
134162	0.0388349514563107	0.186046511627907	0.037037037037037	0.0357142857142857	0.0476190476190476	0.102941176470588	0.0606060606060606	0.2	0.22	0.153846153846154	0.032258064516129	0.137931034482759	0.0909090909090909	0.333333333333333	0.277777777777778	0.357142857142857	-7	1	49
134163	0	0.13953488372093	0	0.107142857142857	0.0317460317460317	0.0588235294117647	0	0.2	0.06	0.0384615384615385	0	0.137931034482759	0.0454545454545455	0.333333333333333	0.277777777777778	0.214285714285714	-7	-1	49
134164	0	0.0232558139534884	0	0	0	0.0147058823529412	0	0.04	0	0	0	0.0344827586206897	0	0.25	0.111111111111111	0	-7	1	49
134165	0	0.0930232558139535	0.0740740740740741	0.178571428571429	0.0793650793650794	0.147058823529412	0	0.28	0.14	0	0.0967741935483871	0.206896551724138	0	0.583333333333333	0.277777777777778	0.142857142857143	-7	1	49
134166	0.029126213592233	0.0232558139534884	0.0740740740740741	0.0357142857142857	0.0317460317460317	0.0147058823529412	0	0.28	0	0.0384615384615385	0	0.103448275862069	0	0.833333333333333	0.0555555555555556	0	-7	-1	49
134167	0.00970873786407767	0.186046511627907	0.037037037037037	0.0357142857142857	0.0317460317460317	0.0588235294117647	0.0303030303030303	0.16	0.04	0	0	0.103448275862069	0	0.333333333333333	0.166666666666667	0.0714285714285714	-7	1	49
134168	0	0.0930232558139535	0	0	0	0.0147058823529412	0	0.28	0.02	0.0769230769230769	0	0.137931034482759	0	0.333333333333333	0.0555555555555556	0.0714285714285714	-7	1	49
134169	0	0.0930232558139535	0	0	0	0.0441176470588235	0	0.16	0.02	0.115384615384615	0	0.103448275862069	0	0.5	0	0.0714285714285714	-7	1	49
134170	0.00970873786407767	0.13953488372093	0	0	0	0	0	0.08	0	0.0769230769230769	0	0.137931034482759	0	0.416666666666667	0.0555555555555556	0	-7	-1	49
134171	0	0	0	0	0	0	0	0	0.02	0	0	0.103448275862069	0	0.25	0.0555555555555556	0	-7	1	49
134172	0	0.0232558139534884	0.0740740740740741	0	0	0	0	0.12	0.02	0	0	0.137931034482759	0	0.25	0	0	-7	1	49
134173	0	0.0465116279069767	0.037037037037037	0	0	0	0	0.12	0.02	0	0	0.241379310344828	0	0.25	0.0555555555555556	0	-7	-1	49
134174	0.0388349514563107	0.209302325581395	0.185185185185185	0.0714285714285714	0.0476190476190476	0.102941176470588	0.121212121212121	0.32	0.18	0	0.0967741935483871	0.310344827586207	0.181818181818182	0.666666666666667	0.111111111111111	0.142857142857143	-7	1	49
134175	0.0194174757281553	0.0930232558139535	0	0	0.0158730158730159	0	0.0303030303030303	0.2	0	0	0	0.0689655172413793	0	0.25	0.0555555555555556	0	-7	1	49
134176	0.029126213592233	0.13953488372093	0	0.107142857142857	0.0317460317460317	0.0441176470588235	0.0303030303030303	0.32	0.04	0.0769230769230769	0.0645161290322581	0.206896551724138	0	0.916666666666667	0.222222222222222	0.0714285714285714	-7	-1	49
134177	0	0.13953488372093	0.037037037037037	0.0357142857142857	0.0158730158730159	0.102941176470588	0	0.16	0.02	0.0384615384615385	0.032258064516129	0.172413793103448	0.0454545454545455	0.416666666666667	0.222222222222222	0	-7	-1	49
134178	0	0.0465116279069767	0.0740740740740741	0	0	0.0147058823529412	0	0.16	0	0	0	0.172413793103448	0	0.5	0.222222222222222	0	-7	-1	49
134179	0.0776699029126214	0.372093023255814	0.481481481481481	0.392857142857143	0.111111111111111	0.264705882352941	0.272727272727273	0.48	0.32	0.230769230769231	0.161290322580645	0.344827586206897	0.136363636363636	0.666666666666667	0.333333333333333	0.0714285714285714	-7	-1	49
134180	0	0	0	0	0	0.0588235294117647	0	0.12	0	0	0	0.0689655172413793	0	0.166666666666667	0	0.0714285714285714	-7	1	49
134181	0	0.0232558139534884	0	0	0	0	0	0.08	0	0	0	0.0344827586206897	0	0.5	0	0	-7	1	49
134182	0.029126213592233	0.186046511627907	0.148148148148148	0.107142857142857	0.0476190476190476	0.117647058823529	0	0.4	0.06	0.153846153846154	0.129032258064516	0.172413793103448	0	0.833333333333333	0.277777777777778	0.142857142857143	-7	-1	49
134183	0.310679611650485	0.558139534883721	0.777777777777778	0.535714285714286	0.444444444444444	0.485294117647059	0.363636363636364	0.6	0.6	0.230769230769231	0.516129032258065	0.448275862068966	0.181818181818182	0.833333333333333	0.666666666666667	0.571428571428571	-7	-1	49
134184	0	0.0465116279069767	0	0	0	0	0	0.08	0	0.0384615384615385	0	0.0689655172413793	0	0.333333333333333	0	0	-7	1	49
134185	0	0.13953488372093	0	0	0.0158730158730159	0	0.0303030303030303	0.2	0	0.0769230769230769	0	0.0689655172413793	0.0454545454545455	0.833333333333333	0.277777777777778	0	-7	-1	49
134186	0.00970873786407767	0.0697674418604651	0.0740740740740741	0.0357142857142857	0	0.0294117647058824	0	0.12	0.06	0.0769230769230769	0.0645161290322581	0.103448275862069	0	0.75	0.222222222222222	0.0714285714285714	-7	1	49
134187	0	0.0232558139534884	0	0.0714285714285714	0.0158730158730159	0	0	0.12	0.02	0	0	0.206896551724138	0	0.666666666666667	0.111111111111111	0	-7	-1	49
134188	0	0.116279069767442	0.0740740740740741	0	0.0317460317460317	0.0441176470588235	0	0.24	0.02	0	0.0645161290322581	0.206896551724138	0	0.833333333333333	0.111111111111111	0.0714285714285714	-7	1	49
134189	0.00970873786407767	0	0.037037037037037	0	0	0.0588235294117647	0	0.16	0	0.0384615384615385	0.032258064516129	0.137931034482759	0	0.416666666666667	0.111111111111111	0	-7	-1	49
134190	0.00970873786407767	0.27906976744186	0.037037037037037	0.0357142857142857	0.0317460317460317	0.0441176470588235	0	0.2	0	0	0	0.103448275862069	0	0.416666666666667	0.277777777777778	0.142857142857143	-7	1	49
134191	0	0.0930232558139535	0	0	0	0.0441176470588235	0	0.16	0	0	0	0.0344827586206897	0	0.416666666666667	0.111111111111111	0	-7	1	49
134192	0.00970873786407767	0.232558139534884	0	0.0714285714285714	0	0.0441176470588235	0	0.28	0.04	0	0	0.137931034482759	0	0.75	0.166666666666667	0	-7	-1	49
134193	0.0679611650485437	0.302325581395349	0.259259259259259	0.178571428571429	0.206349206349206	0.220588235294118	0.0303030303030303	0.32	0.1	0.115384615384615	0.161290322580645	0.310344827586207	0.136363636363636	0.833333333333333	0.277777777777778	0.428571428571429	-7	1	49
134194	0	0.0232558139534884	0	0	0.0158730158730159	0.0147058823529412	0	0.04	0.02	0	0	0.103448275862069	0	0.0833333333333333	0.111111111111111	0	-7	1	49
134195	0.0388349514563107	0.0930232558139535	0.0740740740740741	0.142857142857143	0.0634920634920635	0.0882352941176471	0.0303030303030303	0.24	0.04	0.230769230769231	0.032258064516129	0.137931034482759	0.0454545454545455	0.833333333333333	0.222222222222222	0.0714285714285714	-7	1	49
134196	0.087378640776699	0.465116279069767	0.333333333333333	0.178571428571429	0.142857142857143	0.264705882352941	0.0606060606060606	0.32	0.26	0.153846153846154	0.258064516129032	0.206896551724138	0.0454545454545455	0.583333333333333	0.444444444444444	0.357142857142857	-7	1	49
134197	0	0.13953488372093	0.148148148148148	0.0357142857142857	0	0.0147058823529412	0.0606060606060606	0.32	0.04	0	0.032258064516129	0.172413793103448	0.0454545454545455	0.416666666666667	0.166666666666667	0.142857142857143	-7	1	49
134198	0.0194174757281553	0.116279069767442	0.037037037037037	0	0.0317460317460317	0.0735294117647059	0	0.28	0.04	0	0	0.241379310344828	0	0.333333333333333	0.0555555555555556	0	-7	1	49
134199	0.00970873786407767	0.0465116279069767	0.148148148148148	0	0	0.0147058823529412	0	0.16	0.02	0	0	0.103448275862069	0	0.583333333333333	0.111111111111111	0	-7	1	49
134200	0.0776699029126214	0.0697674418604651	0.444444444444444	0.214285714285714	0.0952380952380952	0.176470588235294	0.0303030303030303	0.48	0.22	0.0384615384615385	0.0645161290322581	0.172413793103448	0.136363636363636	0.416666666666667	0.277777777777778	0.142857142857143	-7	1	49
134201	0	0	0	0	0.0158730158730159	0.0147058823529412	0	0.16	0	0	0	0.172413793103448	0	0.166666666666667	0	0	-7	-1	49
134202	0.00970873786407767	0	0	0	0	0	0	0.04	0	0	0	0.0689655172413793	0	0.333333333333333	0	0	-7	1	49
134203	0	0.0930232558139535	0.148148148148148	0.107142857142857	0	0.0441176470588235	0	0.08	0.02	0	0	0.103448275862069	0	0.583333333333333	0.166666666666667	0	-7	-1	49
134204	0	0.0930232558139535	0.037037037037037	0.0357142857142857	0	0.0294117647058824	0.0303030303030303	0.16	0.04	0	0	0.172413793103448	0	0.333333333333333	0.166666666666667	0	-7	-1	49
134205	0.00970873786407767	0.116279069767442	0.0740740740740741	0	0	0	0	0.28	0	0	0	0.206896551724138	0	0.25	0.0555555555555556	0	-7	-1	49
134206	0.00970873786407767	0.0697674418604651	0	0.0357142857142857	0.0158730158730159	0.0441176470588235	0	0.2	0.02	0	0	0.206896551724138	0.0454545454545455	0.166666666666667	0	0	-7	-1	49
134207	0	0	0	0	0	0.0147058823529412	0	0.04	0	0	0	0.103448275862069	0	0.25	0.0555555555555556	0	-7	-1	49
134208	0.00970873786407767	0.116279069767442	0.148148148148148	0.0714285714285714	0	0.0588235294117647	0.0303030303030303	0.12	0.04	0	0	0.0689655172413793	0	0.416666666666667	0.111111111111111	0.0714285714285714	-7	-1	49
134209	0.0485436893203883	0.116279069767442	0.333333333333333	0.107142857142857	0.158730158730159	0.235294117647059	0	0.32	0.22	0.0769230769230769	0.032258064516129	0.241379310344828	0	0.833333333333333	0.333333333333333	0.0714285714285714	-7	-1	49
134210	0	0.0232558139534884	0	0	0	0	0	0	0	0	0	0.172413793103448	0	0.416666666666667	0	0.0714285714285714	-7	1	49
134211	0	0.0930232558139535	0	0	0	0	0	0.2	0.04	0.0384615384615385	0	0.103448275862069	0	0.5	0.0555555555555556	0	-7	-1	49
134212	0	0.0697674418604651	0	0.0357142857142857	0	0	0	0.24	0	0.0384615384615385	0	0.137931034482759	0	0.166666666666667	0.111111111111111	0	-7	-1	49
134213	0.0194174757281553	0.0465116279069767	0.185185185185185	0.0714285714285714	0.0793650793650794	0.102941176470588	0	0.32	0.04	0.0384615384615385	0	0.137931034482759	0	0.75	0.222222222222222	0	-7	1	49
134214	0	0	0	0	0.0158730158730159	0	0	0.2	0.02	0	0	0.0689655172413793	0	0.416666666666667	0	0	-7	1	49
134215	0	0.0232558139534884	0	0	0.0158730158730159	0.0147058823529412	0	0.16	0	0	0	0.0689655172413793	0.0454545454545455	0.333333333333333	0	0.0714285714285714	-7	1	49
134216	0.0194174757281553	0.162790697674419	0.0740740740740741	0.107142857142857	0.0634920634920635	0.0735294117647059	0	0.32	0.02	0	0.0645161290322581	0.275862068965517	0	0.583333333333333	0.222222222222222	0	-7	-1	49
134217	0	0.0232558139534884	0	0	0	0	0	0	0	0	0	0.0689655172413793	0	0	0	0	-7	-1	49
134218	0	0.0232558139534884	0	0.0357142857142857	0	0.0147058823529412	0	0.08	0	0	0.032258064516129	0.0689655172413793	0	0.0833333333333333	0	0	-7	-1	49
134219	0	0.13953488372093	0	0.107142857142857	0	0.102941176470588	0.0303030303030303	0.12	0.08	0.0384615384615385	0.0645161290322581	0.103448275862069	0.0454545454545455	0.416666666666667	0.277777777777778	0.428571428571429	-7	1	49
134220	0.00970873786407767	0.255813953488372	0.259259259259259	0.214285714285714	0.0158730158730159	0.0588235294117647	0.0606060606060606	0.16	0.14	0.115384615384615	0.129032258064516	0.206896551724138	0	0.666666666666667	0.222222222222222	0.0714285714285714	-7	-1	49
134221	0	0.209302325581395	0.259259259259259	0.107142857142857	0.0158730158730159	0.0735294117647059	0	0.36	0.1	0	0.032258064516129	0.206896551724138	0	0.416666666666667	0.222222222222222	0	-7	-1	49
134222	0	0.13953488372093	0.148148148148148	0.0357142857142857	0.0317460317460317	0.0735294117647059	0	0.2	0.12	0	0.0967741935483871	0.137931034482759	0.0454545454545455	0.5	0.277777777777778	0.142857142857143	-7	-1	49
134223	0	0.0465116279069767	0.037037037037037	0.0714285714285714	0.0158730158730159	0.0294117647058824	0	0.2	0	0	0	0.0689655172413793	0	0.416666666666667	0.0555555555555556	0.142857142857143	-7	1	49
134224	0	0.0465116279069767	0.037037037037037	0	0	0	0	0	0	0	0	0.0689655172413793	0	0.25	0.0555555555555556	0	-7	-1	49
134225	0	0.0465116279069767	0	0	0	0	0	0.08	0	0	0	0	0	0.416666666666667	0	0	-7	-1	49
134226	0.029126213592233	0.325581395348837	0.259259259259259	0.321428571428571	0.0634920634920635	0.235294117647059	0.181818181818182	0.48	0.12	0.0384615384615385	0.290322580645161	0.275862068965517	0.0909090909090909	1	0.333333333333333	0.285714285714286	-7	-1	49
134227	0.00970873786407767	0.186046511627907	0.148148148148148	0.142857142857143	0.0476190476190476	0.220588235294118	0.0606060606060606	0.32	0.28	0.0769230769230769	0.032258064516129	0.172413793103448	0	0.583333333333333	0.388888888888889	0.357142857142857	-7	1	49
134228	0.0194174757281553	0.0465116279069767	0	0.0714285714285714	0.0158730158730159	0.0441176470588235	0	0.24	0.06	0	0.032258064516129	0.206896551724138	0	0.666666666666667	0.0555555555555556	0.0714285714285714	-7	-1	49
134229	0.0194174757281553	0.186046511627907	0.111111111111111	0.107142857142857	0.0476190476190476	0.0735294117647059	0.0909090909090909	0.2	0.12	0.115384615384615	0.0967741935483871	0.103448275862069	0	0.666666666666667	0.166666666666667	0.214285714285714	-7	1	49
134230	0.00970873786407767	0.0465116279069767	0	0.0357142857142857	0.0158730158730159	0.0294117647058824	0	0.08	0.12	0	0.0967741935483871	0.0689655172413793	0	0.416666666666667	0.111111111111111	0.0714285714285714	-7	1	49
134231	0.087378640776699	0.27906976744186	0	0.107142857142857	0.111111111111111	0.191176470588235	0	0.48	0.1	0.115384615384615	0.129032258064516	0.172413793103448	0	0.75	0.333333333333333	0.142857142857143	-7	-1	49
134232	0	0	0	0	0	0	0	0	0	0	0	0.0689655172413793	0	0.333333333333333	0	0	-7	1	49
134233	0	0	0.037037037037037	0	0.0158730158730159	0	0	0.2	0.06	0	0	0.0689655172413793	0	0.25	0.0555555555555556	0	-7	1	49
