ID	L_ACTION	L_ANIMAL	L_BODYP	L_CLOTH	L_DESCRB	L_FOOD	L_ROOMS	L_GAMES	L_HOUSEH	L_LOCATE	L_OUTSDE	L_PEOPLE	L_PLACES	L_SOUNDS	L_TOYS	L_VEHICL	D_AGE_C	D_AGE_C2	D_MALE	D_FIRSTB	D_MOMCOL	D_AGESEX	D_AG2SEX
130798	0.00970873786407767	0.116279069767442	0.111111111111111	0.0357142857142857	0.0793650793650794	0.0882352941176471	0	0.2	0.02	0.0384615384615385	0.032258064516129	0.206896551724138	0	0.916666666666667	0.166666666666667	0.214285714285714	-6	36	1	1	1	-6	36
130799	0.0388349514563107	0.0930232558139535	0.259259259259259	0.107142857142857	0.111111111111111	0.0588235294117647	0.0909090909090909	0.24	0.04	0.115384615384615	0.032258064516129	0.103448275862069	0.0454545454545455	0.416666666666667	0.222222222222222	0.142857142857143	-6	36	-1	1	1	6	-36
130800	0	0.186046511627907	0.111111111111111	0	0	0	0	0.08	0	0	0	0.103448275862069	0	0	0.111111111111111	0	-6	36	-1	1	1	6	-36
130801	0.0194174757281553	0.13953488372093	0.0740740740740741	0.178571428571429	0.0476190476190476	0.0735294117647059	0	0.2	0.12	0	0	0.172413793103448	0.0454545454545455	0.166666666666667	0.333333333333333	0.214285714285714	-6	36	1	1	-1	-6	36
130802	0	0	0	0	0	0	0	0.04	0	0	0	0.0689655172413793	0	0.25	0	0	-6	36	-1	-1	1	6	-36
130803	0.0485436893203883	0.116279069767442	0.037037037037037	0.0714285714285714	0.0317460317460317	0.0588235294117647	0	0.2	0.04	0.153846153846154	0	0.137931034482759	0.0454545454545455	0.833333333333333	0.111111111111111	0.0714285714285714	-6	36	1	-1	1	-6	36
130804	0.00970873786407767	0.0232558139534884	0	0.0357142857142857	0.0476190476190476	0	0	0.04	0.02	0	0	0.0689655172413793	0	0.416666666666667	0.0555555555555556	0	-6	36	1	1	1	-6	36
130805	0.0194174757281553	0.116279069767442	0.037037037037037	0.107142857142857	0.0476190476190476	0.0735294117647059	0.0303030303030303	0.2	0.1	0.115384615384615	0	0.172413793103448	0	0.333333333333333	0.111111111111111	0	-6	36	1	1	1	-6	36
130806	0	0.0930232558139535	0.037037037037037	0	0.0158730158730159	0	0	0.04	0	0	0	0.103448275862069	0	0.666666666666667	0.0555555555555556	0.0714285714285714	-6	36	1	1	1	-6	36
130807	0.058252427184466	0.209302325581395	0.037037037037037	0.142857142857143	0.0634920634920635	0.0588235294117647	0.0303030303030303	0.28	0.08	0.0384615384615385	0.032258064516129	0.206896551724138	0	0.333333333333333	0.222222222222222	0.214285714285714	-6	36	-1	-1	1	6	-36
130808	0.058252427184466	0.0930232558139535	0.333333333333333	0.285714285714286	0.0476190476190476	0.220588235294118	0.0909090909090909	0.24	0.14	0.0384615384615385	0.032258064516129	0.241379310344828	0.227272727272727	0.333333333333333	0.166666666666667	0.214285714285714	-6	36	-1	-1	1	6	-36
130809	0	0.13953488372093	0.0740740740740741	0.0357142857142857	0	0.0441176470588235	0	0.16	0.06	0	0.032258064516129	0.206896551724138	0.0454545454545455	0.416666666666667	0.222222222222222	0.142857142857143	-6	36	-1	-1	1	6	-36
130810	0.0679611650485437	0.511627906976744	0.333333333333333	0.178571428571429	0.126984126984127	0.147058823529412	0.0909090909090909	0.4	0.1	0.192307692307692	0.161290322580645	0.137931034482759	0.181818181818182	0.75	0.333333333333333	0.142857142857143	-6	36	-1	-1	1	6	-36
130811	0	0.13953488372093	0.0740740740740741	0.142857142857143	0	0.0588235294117647	0	0.16	0.08	0.0769230769230769	0	0.103448275862069	0	0.833333333333333	0.111111111111111	0.142857142857143	-6	36	-1	1	1	6	-36
130812	0	0	0	0	0	0	0	0.04	0	0	0	0.103448275862069	0	0.166666666666667	0.0555555555555556	0	-6	36	-1	-1	-1	6	-36
130813	0	0.13953488372093	0.0740740740740741	0.107142857142857	0.0158730158730159	0.0588235294117647	0	0.16	0.04	0.0384615384615385	0.032258064516129	0.137931034482759	0	0.25	0.111111111111111	0	-6	36	-1	-1	1	6	-36
130814	0	0.0465116279069767	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	-6	36	-1	-1	1	6	-36
130815	0.00970873786407767	0.0465116279069767	0.037037037037037	0	0	0	0	0	0	0	0	0.0689655172413793	0	0.25	0.111111111111111	0	-6	36	-1	-1	1	6	-36
130816	0	0.0930232558139535	0.0740740740740741	0.107142857142857	0	0.102941176470588	0.0303030303030303	0.24	0.08	0	0	0.137931034482759	0	0.25	0.277777777777778	0.0714285714285714	-6	36	-1	1	-1	6	-36
130817	0	0	0	0	0	0	0	0	0	0	0	0.0689655172413793	0	0.25	0	0	-6	36	-1	1	1	6	-36
130818	0.0485436893203883	0.325581395348837	0.185185185185185	0.178571428571429	0.0952380952380952	0.191176470588235	0.181818181818182	0.4	0.12	0.0769230769230769	0.161290322580645	0.103448275862069	0.0909090909090909	0.5	0.277777777777778	0.428571428571429	-5	25	1	1	1	-5	25
130819	0.194174757281553	0.302325581395349	0.444444444444444	0.357142857142857	0.19047619047619	0.382352941176471	0.333333333333333	0.56	0.24	0.115384615384615	0.258064516129032	0.206896551724138	0.181818181818182	0.916666666666667	0.444444444444444	0.142857142857143	-5	25	1	1	-1	-5	25
130820	0.0194174757281553	0.0465116279069767	0	0.0714285714285714	0.0317460317460317	0.0588235294117647	0.0303030303030303	0.2	0	0.0769230769230769	0.0967741935483871	0.0689655172413793	0	1	0.111111111111111	0.142857142857143	-5	25	1	1	1	-5	25
130821	0.0388349514563107	0.162790697674419	0.222222222222222	0.0357142857142857	0.0158730158730159	0.132352941176471	0.0303030303030303	0.32	0.04	0.192307692307692	0.032258064516129	0.206896551724138	0	0.5	0.166666666666667	0.142857142857143	-5	25	1	1	1	-5	25
130822	0	0.0697674418604651	0	0	0.0158730158730159	0.0294117647058824	0.0303030303030303	0.16	0.04	0	0	0.0689655172413793	0	0.25	0.0555555555555556	0.0714285714285714	-5	25	1	-1	-1	-5	25
130823	0.12621359223301	0.255813953488372	0.296296296296296	0.178571428571429	0.111111111111111	0.205882352941176	0.0606060606060606	0.68	0.12	0.153846153846154	0.129032258064516	0.206896551724138	0.136363636363636	0.916666666666667	0.333333333333333	0.428571428571429	-5	25	-1	-1	1	5	-25
130824	0	0.0465116279069767	0.037037037037037	0.214285714285714	0	0.0147058823529412	0.151515151515152	0.16	0.02	0	0.129032258064516	0.172413793103448	0	0.25	0.0555555555555556	0	-5	25	-1	-1	1	5	-25
130825	0	0.0465116279069767	0.037037037037037	0.214285714285714	0	0.0147058823529412	0.151515151515152	0.16	0.02	0	0.129032258064516	0.172413793103448	0	0.25	0.0555555555555556	0	-5	25	-1	1	1	5	-25
130826	0	0	0.037037037037037	0	0	0	0	0.2	0	0	0	0.137931034482759	0	0.333333333333333	0.0555555555555556	0	-5	25	-1	-1	1	5	-25
130827	0.00970873786407767	0.116279069767442	0.0740740740740741	0.0714285714285714	0	0.0147058823529412	0	0.12	0.02	0	0	0.103448275862069	0.0909090909090909	0.333333333333333	0.111111111111111	0.214285714285714	-5	25	1	-1	1	-5	25
130828	0.00970873786407767	0.162790697674419	0.222222222222222	0.0714285714285714	0	0	0.0303030303030303	0.24	0.02	0.0769230769230769	0	0.172413793103448	0	0.5	0.222222222222222	0.214285714285714	-5	25	-1	1	-1	5	-25
130829	0.0679611650485437	0.232558139534884	0.259259259259259	0.178571428571429	0.0476190476190476	0.132352941176471	0.121212121212121	0.32	0.14	0	0.161290322580645	0.172413793103448	0.0909090909090909	0.583333333333333	0.222222222222222	0.214285714285714	-5	25	-1	-1	1	5	-25
130830	0.00970873786407767	0.186046511627907	0.037037037037037	0	0.0158730158730159	0	0	0.16	0.02	0.0384615384615385	0	0.172413793103448	0	0.416666666666667	0.111111111111111	0.0714285714285714	-5	25	-1	1	1	5	-25
130831	0	0.27906976744186	0.259259259259259	0.285714285714286	0.0317460317460317	0.0735294117647059	0	0.4	0.08	0	0.0645161290322581	0.241379310344828	0.0454545454545455	0.666666666666667	0.333333333333333	0.214285714285714	-5	25	-1	-1	1	5	-25
130832	0.0970873786407767	0.162790697674419	0.481481481481481	0.321428571428571	0.0952380952380952	0.294117647058824	0.0606060606060606	0.48	0.12	0.153846153846154	0.161290322580645	0.275862068965517	0.136363636363636	0.333333333333333	0.277777777777778	0.142857142857143	-5	25	-1	-1	1	5	-25
130833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	25	1	-1	1	-5	25
130834	0.00970873786407767	0.116279069767442	0	0	0.0158730158730159	0.0147058823529412	0	0.04	0	0	0	0.0689655172413793	0	0.416666666666667	0.111111111111111	0.0714285714285714	-5	25	1	1	-1	-5	25
130835	0.0970873786407767	0.186046511627907	0.185185185185185	0.0714285714285714	0.0952380952380952	0.0882352941176471	0.0909090909090909	0.4	0.1	0.115384615384615	0	0.206896551724138	0.0909090909090909	0.666666666666667	0.166666666666667	0.0714285714285714	-5	25	-1	-1	1	5	-25
130836	0	0.0232558139534884	0	0	0.0158730158730159	0	0	0.12	0	0.153846153846154	0	0.0689655172413793	0.0454545454545455	0.333333333333333	0	0	-5	25	1	1	1	-5	25
130837	0.16504854368932	0.744186046511628	0.666666666666667	0.392857142857143	0.349206349206349	0.411764705882353	0.151515151515152	0.48	0.32	0.192307692307692	0.451612903225806	0.275862068965517	0.318181818181818	0.666666666666667	0.388888888888889	0.571428571428571	-5	25	1	1	1	-5	25
130838	0	0.0232558139534884	0	0	0	0	0	0.08	0.02	0	0	0.0689655172413793	0	0.166666666666667	0.0555555555555556	0	-5	25	1	-1	-1	-5	25
130839	0.825242718446602	0.976744186046512	0.851851851851852	0.821428571428571	0.603174603174603	0.558823529411765	0.787878787878788	0.84	0.84	0.461538461538462	0.741935483870968	0.689655172413793	0.545454545454545	1	0.555555555555556	0.928571428571429	-5	25	-1	1	1	5	-25
130840	0.0388349514563107	0.0465116279069767	0.0740740740740741	0.0714285714285714	0.0158730158730159	0.0147058823529412	0.0303030303030303	0.16	0.08	0.307692307692308	0.032258064516129	0.103448275862069	0.0454545454545455	0.416666666666667	0.111111111111111	0.0714285714285714	-5	25	1	1	1	-5	25
130841	0.029126213592233	0.0465116279069767	0.037037037037037	0	0.0317460317460317	0.0441176470588235	0	0.2	0	0	0	0.137931034482759	0.0454545454545455	0.25	0.111111111111111	0	-5	25	-1	1	1	5	-25
130842	0.0485436893203883	0.13953488372093	0.407407407407407	0.0357142857142857	0.0634920634920635	0.132352941176471	0.151515151515152	0.36	0.06	0	0.032258064516129	0.275862068965517	0	0.25	0.277777777777778	0.142857142857143	-5	25	1	1	-1	-5	25
130843	0.135922330097087	0.581395348837209	0.444444444444444	0.428571428571429	0.0952380952380952	0.558823529411765	0.272727272727273	0.36	0.52	0.153846153846154	0.290322580645161	0.344827586206897	0.0909090909090909	0.833333333333333	0.444444444444444	0.642857142857143	-5	25	1	1	1	-5	25
130844	0.0485436893203883	0.674418604651163	0.555555555555556	0.214285714285714	0.19047619047619	0.5	0.121212121212121	0.4	0.3	0.192307692307692	0.32258064516129	0.310344827586207	0.0909090909090909	0.833333333333333	0.5	0.857142857142857	-5	25	1	1	1	-5	25
130845	0.0776699029126214	0.348837209302326	0.185185185185185	0.0714285714285714	0.0317460317460317	0.0882352941176471	0.0606060606060606	0.28	0.06	0.153846153846154	0.0645161290322581	0.206896551724138	0.0454545454545455	0.416666666666667	0.277777777777778	0.0714285714285714	-5	25	-1	1	-1	5	-25
130846	0.524271844660194	0.488372093023256	0.814814814814815	0.535714285714286	0.46031746031746	0.661764705882353	0.606060606060606	0.88	0.68	0.192307692307692	0.387096774193548	0.448275862068966	0.318181818181818	0.916666666666667	0.611111111111111	0.5	-5	25	-1	1	-1	5	-25
130847	0.087378640776699	0.372093023255814	0.111111111111111	0.285714285714286	0.0634920634920635	0.176470588235294	0.181818181818182	0.44	0.18	0.0769230769230769	0.225806451612903	0.206896551724138	0.0909090909090909	0.666666666666667	0.388888888888889	0.428571428571429	-5	25	1	1	1	-5	25
130848	0.058252427184466	0.0465116279069767	0	0.178571428571429	0.0634920634920635	0.161764705882353	0	0.4	0.02	0	0.032258064516129	0.172413793103448	0.136363636363636	0.333333333333333	0.0555555555555556	0	-5	25	1	-1	-1	-5	25
130849	0	0.0697674418604651	0.185185185185185	0.0357142857142857	0.111111111111111	0.132352941176471	0	0.28	0.08	0	0	0.172413793103448	0	0.666666666666667	0.111111111111111	0.142857142857143	-5	25	-1	1	1	5	-25
130850	0.058252427184466	0.13953488372093	0.259259259259259	0.0714285714285714	0.142857142857143	0.0294117647058824	0.0303030303030303	0.4	0.16	0.0769230769230769	0.161290322580645	0.172413793103448	0.0454545454545455	0.75	0.222222222222222	0.0714285714285714	-5	25	-1	-1	-1	5	-25
130851	0.524271844660194	0.906976744186046	0.777777777777778	0.464285714285714	0.587301587301587	0.647058823529412	0.575757575757576	0.84	0.62	0.384615384615385	0.483870967741935	0.482758620689655	0.363636363636364	0.916666666666667	0.777777777777778	0.928571428571429	-5	25	1	1	1	-5	25
130852	0	0.0465116279069767	0.037037037037037	0	0	0	0	0.04	0	0	0	0.0689655172413793	0.0454545454545455	0.583333333333333	0.0555555555555556	0.214285714285714	-5	25	1	1	1	-5	25
130853	0.029126213592233	0.232558139534884	0.222222222222222	0.178571428571429	0.0793650793650794	0.161764705882353	0.0303030303030303	0.32	0.2	0.0769230769230769	0.0967741935483871	0.241379310344828	0.0454545454545455	0.666666666666667	0.222222222222222	0.285714285714286	-5	25	1	1	1	-5	25
130854	0	0.0232558139534884	0	0	0	0.0294117647058824	0	0.04	0.02	0	0	0.172413793103448	0	0.166666666666667	0	0.214285714285714	-5	25	1	-1	-1	-5	25
130855	0.00970873786407767	0.0930232558139535	0.037037037037037	0.0357142857142857	0	0.0147058823529412	0.0303030303030303	0.08	0.02	0	0	0.0689655172413793	0	0.5	0.222222222222222	0.142857142857143	-5	25	1	-1	-1	-5	25
130856	0.0388349514563107	0.186046511627907	0.148148148148148	0.0714285714285714	0.0317460317460317	0.0294117647058824	0.0303030303030303	0.36	0.04	0	0.032258064516129	0.172413793103448	0.0909090909090909	0.25	0.111111111111111	0.142857142857143	-5	25	-1	-1	1	5	-25
130857	0.029126213592233	0.0930232558139535	0.444444444444444	0.107142857142857	0.126984126984127	0.117647058823529	0.121212121212121	0.56	0.12	0.153846153846154	0.0645161290322581	0.241379310344828	0.0909090909090909	0.583333333333333	0.277777777777778	0.142857142857143	-5	25	-1	-1	-1	5	-25
130858	0	0.0232558139534884	0	0	0	0	0	0	0	0	0	0.0689655172413793	0	0.0833333333333333	0	0	-5	25	-1	-1	1	5	-25
130859	0	0.209302325581395	0.259259259259259	0.142857142857143	0	0.147058823529412	0.0303030303030303	0	0.08	0	0	0.0689655172413793	0.0454545454545455	0.166666666666667	0.111111111111111	0.142857142857143	-5	25	-1	-1	1	5	-25
130860	0.16504854368932	0.441860465116279	0.296296296296296	0.25	0.126984126984127	0.411764705882353	0.181818181818182	0.52	0.22	0.153846153846154	0.290322580645161	0.275862068965517	0.136363636363636	0.833333333333333	0.388888888888889	0.5	-5	25	1	1	1	-5	25
130861	0.524271844660194	0.0930232558139535	0.62962962962963	0.428571428571429	0.158730158730159	0.191176470588235	0.272727272727273	0.48	0.4	0	0.161290322580645	0.275862068965517	0.181818181818182	0.583333333333333	0.388888888888889	0.214285714285714	-5	25	1	-1	1	-5	25
130862	0.029126213592233	0.162790697674419	0.259259259259259	0.214285714285714	0.0634920634920635	0.176470588235294	0.0606060606060606	0.24	0.24	0.230769230769231	0.0967741935483871	0.137931034482759	0.0454545454545455	0.583333333333333	0.277777777777778	0.214285714285714	-5	25	1	1	1	-5	25
130863	0.0776699029126214	0.511627906976744	0.37037037037037	0.25	0.174603174603175	0.367647058823529	0.151515151515152	0.64	0.18	0.153846153846154	0.129032258064516	0.344827586206897	0.136363636363636	0.916666666666667	0.222222222222222	0.285714285714286	-5	25	1	-1	1	-5	25
130864	0.252427184466019	0.627906976744186	0.555555555555556	0.714285714285714	0.301587301587302	0.647058823529412	0.212121212121212	0.6	0.46	0.153846153846154	0.354838709677419	0.517241379310345	0.181818181818182	0.916666666666667	0.777777777777778	0.785714285714286	-5	25	-1	-1	-1	5	-25
130865	0.223300970873786	0.511627906976744	0.703703703703704	0.392857142857143	0.333333333333333	0.470588235294118	0.515151515151515	0.56	0.52	0.115384615384615	0.483870967741935	0.413793103448276	0.454545454545455	0.75	0.611111111111111	0.714285714285714	-5	25	-1	-1	-1	5	-25
130866	0.00970873786407767	0.0232558139534884	0	0	0	0.0294117647058824	0	0.16	0	0	0	0.0689655172413793	0	0.0833333333333333	0	0	-5	25	1	1	1	-5	25
130867	0.0388349514563107	0.116279069767442	0.296296296296296	0.0714285714285714	0.0158730158730159	0.0147058823529412	0.0303030303030303	0.28	0.02	0.0384615384615385	0	0.137931034482759	0.0454545454545455	0.833333333333333	0.222222222222222	0.142857142857143	-5	25	-1	1	1	5	-25
130868	0	0.0697674418604651	0.037037037037037	0.0714285714285714	0	0.0294117647058824	0	0.08	0	0.0384615384615385	0	0.137931034482759	0.0454545454545455	0.416666666666667	0.0555555555555556	0.0714285714285714	-5	25	1	1	1	-5	25
130869	0.00970873786407767	0.13953488372093	0.0740740740740741	0.178571428571429	0.0158730158730159	0.0882352941176471	0.0606060606060606	0.08	0.08	0	0.0645161290322581	0.172413793103448	0.0454545454545455	0.416666666666667	0.222222222222222	0.214285714285714	-5	25	1	1	1	-5	25
130870	0	0	0.037037037037037	0	0.0158730158730159	0.0294117647058824	0	0.16	0	0	0.032258064516129	0.137931034482759	0	0.416666666666667	0	0	-5	25	-1	-1	1	5	-25
130871	0.0485436893203883	0.395348837209302	0.296296296296296	0.178571428571429	0.0634920634920635	0.132352941176471	0	0.4	0.02	0	0.032258064516129	0.206896551724138	0	0.416666666666667	0.277777777777778	0.0714285714285714	-5	25	-1	-1	1	5	-25
130872	0.0388349514563107	0.372093023255814	0.333333333333333	0.25	0.0634920634920635	0.205882352941176	0.0303030303030303	0.2	0.14	0.153846153846154	0.193548387096774	0.103448275862069	0.0909090909090909	0	0.388888888888889	0.428571428571429	-5	25	1	1	1	-5	25
130873	0	0.0232558139534884	0.037037037037037	0.0357142857142857	0.0158730158730159	0.0294117647058824	0	0.24	0.02	0.153846153846154	0.0645161290322581	0.0689655172413793	0	0.333333333333333	0.0555555555555556	0	-5	25	1	-1	-1	-5	25
130874	0.0388349514563107	0.186046511627907	0.0740740740740741	0.142857142857143	0.0793650793650794	0.161764705882353	0.0606060606060606	0.2	0.1	0.0769230769230769	0.0967741935483871	0.172413793103448	0	0.333333333333333	0.277777777777778	0.214285714285714	-5	25	-1	-1	1	5	-25
130875	0	0.13953488372093	0.148148148148148	0.0357142857142857	0.0158730158730159	0.0441176470588235	0	0.12	0	0	0	0.137931034482759	0	0.5	0.0555555555555556	0	-5	25	1	1	1	-5	25
130876	0.485436893203884	0.813953488372093	0.37037037037037	0.285714285714286	0.365079365079365	0.441176470588235	0.575757575757576	0.76	0.38	0.5	0.516129032258065	0.517241379310345	0.545454545454545	0.833333333333333	0.555555555555556	0.857142857142857	-5	25	1	1	1	-5	25
130877	0	0.0232558139534884	0	0	0	0	0	0.08	0	0	0	0.0689655172413793	0	0.166666666666667	0.0555555555555556	0	-5	25	1	-1	-1	-5	25
130878	0	0.162790697674419	0.111111111111111	0	0	0.0294117647058824	0.0303030303030303	0.16	0.02	0	0	0.0689655172413793	0	0.416666666666667	0	0.0714285714285714	-5	25	-1	1	1	5	-25
130879	0.106796116504854	0.325581395348837	0.444444444444444	0.428571428571429	0.158730158730159	0.397058823529412	0.121212121212121	0.4	0.3	0.230769230769231	0.419354838709677	0.379310344827586	0.272727272727273	0.916666666666667	0.388888888888889	0.642857142857143	-5	25	-1	-1	1	5	-25
130880	0.029126213592233	0.372093023255814	0.259259259259259	0.214285714285714	0.0476190476190476	0.147058823529412	0.0303030303030303	0.44	0.06	0.192307692307692	0.161290322580645	0.344827586206897	0	0.916666666666667	0.277777777777778	0.285714285714286	-5	25	-1	1	1	5	-25
130881	0	0	0	0	0	0	0	0.04	0.02	0	0	0.0344827586206897	0	0	0.0555555555555556	0	-5	25	-1	-1	1	5	-25
130882	0.029126213592233	0.255813953488372	0.185185185185185	0.214285714285714	0.0476190476190476	0.102941176470588	0.0606060606060606	0.2	0.1	0.192307692307692	0.129032258064516	0.172413793103448	0.0909090909090909	1	0.333333333333333	0.0714285714285714	-5	25	-1	-1	1	5	-25
130883	0.058252427184466	0.0697674418604651	0.148148148148148	0.0714285714285714	0.0317460317460317	0.176470588235294	0.0606060606060606	0.32	0.16	0.115384615384615	0.161290322580645	0.172413793103448	0.0454545454545455	0.416666666666667	0.277777777777778	0.285714285714286	-5	25	-1	1	1	5	-25
130884	0.00970873786407767	0.0465116279069767	0	0	0	0.0147058823529412	0	0.12	0.02	0	0	0.137931034482759	0	0.0833333333333333	0.0555555555555556	0	-5	25	1	-1	-1	-5	25
130885	0.00970873786407767	0.0465116279069767	0	0	0	0.0441176470588235	0	0.28	0	0	0	0.137931034482759	0	0.583333333333333	0	0	-5	25	-1	1	1	5	-25
130886	0	0.0232558139534884	0.037037037037037	0.0357142857142857	0	0.0147058823529412	0	0.24	0	0	0	0.103448275862069	0	0.333333333333333	0.0555555555555556	0	-5	25	-1	-1	1	5	-25
130887	0.087378640776699	0.302325581395349	0.296296296296296	0.428571428571429	0.0476190476190476	0.220588235294118	0.121212121212121	0.36	0.3	0	0.225806451612903	0.172413793103448	0.0909090909090909	0.833333333333333	0.388888888888889	0.357142857142857	-5	25	1	-1	-1	-5	25
130888	0.41747572815534	0.767441860465116	0.703703703703704	0.392857142857143	0.365079365079365	0.632352941176471	0.272727272727273	0.72	0.6	0.192307692307692	0.580645161290323	0.448275862068966	0.318181818181818	1	0.555555555555556	0.357142857142857	-5	25	-1	-1	1	5	-25
130889	0.757281553398058	0.930232558139535	0.888888888888889	0.928571428571429	0.555555555555556	0.941176470588235	0.878787878787879	0.92	0.9	0.461538461538462	0.870967741935484	0.724137931034483	0.545454545454545	1	0.944444444444444	1	-5	25	-1	1	1	5	-25
130890	0.388349514563107	0.302325581395349	0.444444444444444	0.428571428571429	0.333333333333333	0.264705882352941	0.515151515151515	0.44	0.54	0.384615384615385	0.451612903225806	0.275862068965517	0.272727272727273	0.75	0.444444444444444	0.214285714285714	-5	25	1	-1	1	-5	25
130891	0.145631067961165	0.511627906976744	0.666666666666667	0.535714285714286	0.0634920634920635	0.544117647058823	0.333333333333333	0.4	0.56	0.0384615384615385	0.290322580645161	0.241379310344828	0.272727272727273	0.583333333333333	0.555555555555556	0.642857142857143	-5	25	-1	-1	-1	5	-25
130892	0.29126213592233	0.604651162790698	0.62962962962963	0.535714285714286	0.253968253968254	0.544117647058823	0.393939393939394	0.92	0.5	0.192307692307692	0.451612903225806	0.310344827586207	0.363636363636364	0.916666666666667	0.611111111111111	0.571428571428571	-5	25	-1	1	1	5	-25
130893	0.00970873786407767	0.0930232558139535	0.111111111111111	0.0357142857142857	0.0317460317460317	0.0588235294117647	0	0.24	0	0.115384615384615	0.0645161290322581	0.172413793103448	0	0.416666666666667	0.111111111111111	0.214285714285714	-5	25	1	1	-1	-5	25
130894	0.378640776699029	0.813953488372093	0.592592592592593	0.321428571428571	0.285714285714286	0.367647058823529	0.272727272727273	0.76	0.26	0.0769230769230769	0.387096774193548	0.275862068965517	0.0909090909090909	0.833333333333333	0.388888888888889	0.785714285714286	-5	25	1	1	1	-5	25
130895	0.116504854368932	0.720930232558139	0.740740740740741	0.535714285714286	0.126984126984127	0.617647058823529	0.303030303030303	0.48	0.44	0.115384615384615	0.419354838709677	0.482758620689655	0.181818181818182	0.916666666666667	0.555555555555556	0.642857142857143	-5	25	-1	1	1	5	-25
130896	0	0.0232558139534884	0	0	0	0	0	0.16	0	0.115384615384615	0	0.0689655172413793	0	0.583333333333333	0.166666666666667	0	-5	25	1	1	1	-5	25
130897	0	0.13953488372093	0.185185185185185	0.0357142857142857	0.0158730158730159	0.0588235294117647	0	0.16	0.02	0	0.032258064516129	0.103448275862069	0	0.416666666666667	0.0555555555555556	0.0714285714285714	-5	25	1	-1	1	-5	25
130898	0	0	0.037037037037037	0	0.0158730158730159	0.0294117647058824	0	0.16	0.02	0	0	0.103448275862069	0	0.333333333333333	0	0	-5	25	1	1	1	-5	25
130899	0	0	0	0	0	0.0147058823529412	0	0.08	0.02	0.0384615384615385	0.032258064516129	0.103448275862069	0	0.333333333333333	0.0555555555555556	0	-5	25	-1	-1	1	5	-25
130900	0.252427184466019	0.441860465116279	0.703703703703704	0.5	0.365079365079365	0.441176470588235	0.212121212121212	0.52	0.58	0.230769230769231	0.290322580645161	0.413793103448276	0.227272727272727	1	0.611111111111111	0.357142857142857	-5	25	-1	1	-1	5	-25
130901	0	0.0232558139534884	0.0740740740740741	0	0.0158730158730159	0	0	0.2	0	0	0	0.137931034482759	0	0.333333333333333	0	0	-5	25	-1	1	1	5	-25
130902	0.058252427184466	0.395348837209302	0.185185185185185	0.214285714285714	0.158730158730159	0.264705882352941	0.0303030303030303	0.32	0.08	0.153846153846154	0.451612903225806	0.344827586206897	0.0454545454545455	0.75	0.277777777777778	0	-5	25	-1	1	1	5	-25
130903	0	0.27906976744186	0.407407407407407	0.142857142857143	0.0158730158730159	0.220588235294118	0.0909090909090909	0.04	0.12	0.115384615384615	0.129032258064516	0.206896551724138	0.0454545454545455	0.5	0.277777777777778	0.285714285714286	-5	25	-1	1	1	5	-25
130904	0.0194174757281553	0.162790697674419	0.222222222222222	0.142857142857143	0.0793650793650794	0.161764705882353	0.0303030303030303	0.4	0.02	0.153846153846154	0.0967741935483871	0.206896551724138	0.0454545454545455	0.666666666666667	0.166666666666667	0.0714285714285714	-5	25	1	-1	1	-5	25
130905	0	0	0.037037037037037	0	0.0476190476190476	0.0294117647058824	0	0.2	0.02	0	0	0.137931034482759	0.0454545454545455	0.666666666666667	0.0555555555555556	0	-5	25	1	-1	1	-5	25
130906	0.16504854368932	0.27906976744186	0.222222222222222	0.25	0.174603174603175	0.279411764705882	0.0606060606060606	0.72	0.12	0.115384615384615	0.32258064516129	0.275862068965517	0.0454545454545455	0.833333333333333	0.277777777777778	0.357142857142857	-5	25	1	-1	1	-5	25
130907	0.0485436893203883	0.116279069767442	0	0.0357142857142857	0.0317460317460317	0.102941176470588	0	0.16	0.02	0.0384615384615385	0.032258064516129	0.103448275862069	0	0.583333333333333	0.0555555555555556	0.214285714285714	-5	25	1	-1	1	-5	25
130908	0.0679611650485437	0.348837209302326	0.37037037037037	0.107142857142857	0.0793650793650794	0.132352941176471	0.0303030303030303	0.2	0.04	0.0769230769230769	0	0.137931034482759	0	0.75	0.277777777777778	0.0714285714285714	-5	25	1	-1	-1	-5	25
130909	0.0485436893203883	0.441860465116279	0.296296296296296	0.25	0.0317460317460317	0.161764705882353	0.121212121212121	0.2	0.3	0	0.258064516129032	0.310344827586207	0.0909090909090909	0.5	0.388888888888889	0.428571428571429	-5	25	1	1	1	-5	25
130910	0.223300970873786	0.674418604651163	0.703703703703704	0.571428571428571	0.349206349206349	0.764705882352941	0.151515151515152	0.68	0.66	0.192307692307692	0.290322580645161	0.413793103448276	0.181818181818182	0.916666666666667	0.555555555555556	0.571428571428571	-5	25	1	1	1	-5	25
130911	0.135922330097087	0.162790697674419	0.259259259259259	0.285714285714286	0.0793650793650794	0.205882352941176	0	0.36	0.18	0.230769230769231	0.0645161290322581	0.172413793103448	0.136363636363636	0.666666666666667	0.111111111111111	0.285714285714286	-5	25	1	-1	1	-5	25
