ID	S_CONJ	S_HELPV	S_PRON	S_QUANT	S_QWORDS	S_TIME	S_WF_N	S_WF_V	S_WE_N	S_WE_V	S_COMPLX	L_ACTION	L_ANIMAL	L_BODYP	L_CLOTH	L_DESCRB	L_FOOD	L_ROOMS	L_GAMES	L_HOUSEH	L_LOCATE	L_OUTSDE	L_PEOPLE	L_PLACES	L_SOUNDS	L_TOYS	L_VEHICL	FIRST_B	MALE
130117	0	0.19047619047619	0.24	0.0588235294117647	0.142857142857143	0.0833333333333333	0.4	0.15	0.0714285714285714	0.0645161290322581	0.027027027027027	0.504854368932039	0.441860465116279	0.740740740740741	0.607142857142857	0.492063492063492	0.529411764705882	0.393939393939394	0.56	0.54	0.307692307692308	0.516129032258065	0.448275862068966	0.272727272727273	0.75	0.5	0.5	-1	-1
130118	0	0	0.08	0	0	0	0.4	0.05	0	0	0.0540540540540541	0.203883495145631	0.348837209302326	0.666666666666667	0.321428571428571	0.206349206349206	0.470588235294118	0.121212121212121	0.6	0.32	0.153846153846154	0.225806451612903	0.379310344827586	0.318181818181818	1	0.277777777777778	0.357142857142857	-1	-1
130119	0.166666666666667	0.857142857142857	0.4	0.588235294117647	0.571428571428571	0.416666666666667	1	0.85	0.142857142857143	0.0967741935483871	0.486486486486487	0.776699029126214	0.767441860465116	0.777777777777778	0.607142857142857	0.650793650793651	0.691176470588235	0.575757575757576	0.92	0.54	0.461538461538462	0.645161290322581	0.448275862068966	0.409090909090909	1	0.555555555555556	0.571428571428571	-1	-1
130120	1	1	0.96	1	1	1	1	1	0.142857142857143	0.0967741935483871	0.810810810810811	0.980582524271845	1	1	1	1	0.926470588235294	1	1	0.98	1	1	0.96551724137931	0.909090909090909	1	1	1	1	-1
130121	0.166666666666667	0.142857142857143	0.08	0.0588235294117647	0.285714285714286	0.0833333333333333	0	0.1	0	0.0645161290322581	0.297297297297297	0.281553398058252	0.627906976744186	0.592592592592593	0.535714285714286	0.301587301587302	0.426470588235294	0.363636363636364	0.72	0.42	0.115384615384615	0.354838709677419	0.586206896551724	0.272727272727273	0.666666666666667	0.611111111111111	0.5	1	-1
130122	0.333333333333333	0.380952380952381	0.4	0.529411764705882	0.285714285714286	0.5	0.4	0.5	0	0.0967741935483871	0.594594594594595	0.514563106796116	0.581395348837209	0.851851851851852	0.642857142857143	0.555555555555556	0.794117647058823	0.606060606060606	0.92	0.48	0.384615384615385	0.483870967741935	0.482758620689655	0.409090909090909	1	0.666666666666667	0.5	-1	-1
130123	0.166666666666667	0.476190476190476	0.6	0.411764705882353	0.285714285714286	0.166666666666667	0.4	0.15	0.0714285714285714	0.032258064516129	0.567567567567568	0.786407766990291	0.906976744186046	0.888888888888889	0.678571428571429	0.650793650793651	0.676470588235294	0.515151515151515	0.8	0.6	0.461538461538462	0.612903225806452	0.758620689655172	0.636363636363636	0.833333333333333	0.611111111111111	0.857142857142857	1	1
130124	0.666666666666667	0.333333333333333	0.44	0.588235294117647	0.714285714285714	0.5	0.4	0.35	0.285714285714286	0	0.540540540540541	0.815533980582524	0.883720930232558	0.962962962962963	0.785714285714286	0.793650793650794	0.867647058823529	0.757575757575758	0.96	0.84	0.653846153846154	0.741935483870968	0.793103448275862	0.636363636363636	1	0.888888888888889	0.928571428571429	-1	1
130125	0	0	0	0	0	0	0	0	0	0	0	0	0.186046511627907	0	0.0357142857142857	0.0634920634920635	0.0441176470588235	0	0.08	0	0.0769230769230769	0.0967741935483871	0.206896551724138	0.0454545454545455	0.5	0.111111111111111	0.285714285714286	1	-1
130126	0	0.19047619047619	0.44	0.294117647058824	0.285714285714286	0.75	0.4	0.3	0.428571428571429	0.161290322580645	0.351351351351351	0.747572815533981	0.883720930232558	0.888888888888889	0.75	0.761904761904762	0.941176470588235	0.757575757575758	0.92	0.76	0.461538461538462	0.741935483870968	0.655172413793103	0.5	1	0.833333333333333	0.857142857142857	1	-1
130127	0.5	0.619047619047619	0.48	0.588235294117647	0.428571428571429	1	0.4	1	0	0	0.297297297297297	0.893203883495146	0.813953488372093	0.888888888888889	0.964285714285714	0.746031746031746	1	0.909090909090909	0.96	1	0.807692307692308	1	0.793103448275862	0.681818181818182	1	1	0.928571428571429	1	-1
130128	0	0	0	0.0588235294117647	0.285714285714286	0	0	0.1	0	0	0.0810810810810811	0.0679611650485437	0.0465116279069767	0.111111111111111	0.0714285714285714	0.0634920634920635	0.0588235294117647	0.0303030303030303	0.88	0.06	0.0769230769230769	0	0.310344827586207	0	0.25	0.0555555555555556	0.142857142857143	-1	-1
130129	0	0	0.08	0	0.142857142857143	0	0.2	0.05	0	0	0.0540540540540541	0.135922330097087	0.604651162790698	0.666666666666667	0.25	0.206349206349206	0.367647058823529	0.181818181818182	0.52	0.48	0.0384615384615385	0.612903225806452	0.275862068965517	0.227272727272727	0.833333333333333	0.444444444444444	0.714285714285714	1	1
130130	0.166666666666667	0.285714285714286	0.32	0.235294117647059	0.428571428571429	0.0833333333333333	0.4	0.45	0.0714285714285714	0	0.378378378378378	0.388349514563107	0.325581395348837	0.518518518518518	0.321428571428571	0.238095238095238	0.529411764705882	0.454545454545455	0.64	0.42	0.307692307692308	0.225806451612903	0.482758620689655	0.181818181818182	0.333333333333333	0.555555555555556	0.357142857142857	1	-1
130131	0.333333333333333	0.285714285714286	0.24	0.235294117647059	0.142857142857143	0	0.4	0.2	0	0	0.189189189189189	0.446601941747573	0.674418604651163	0.777777777777778	0.5	0.126984126984127	0.411764705882353	0.696969696969697	0.76	0.68	0.307692307692308	0.548387096774194	0.448275862068966	0.318181818181818	0.5	0.666666666666667	0.928571428571429	1	1
130132	0	0	0.08	0.176470588235294	0.428571428571429	0	0.2	0	0	0	0.0540540540540541	0.262135922330097	0.604651162790698	0.666666666666667	0.428571428571429	0.206349206349206	0.411764705882353	0.212121212121212	0.4	0.48	0.230769230769231	0.483870967741935	0.379310344827586	0.272727272727273	0.75	0.555555555555556	0.571428571428571	-1	-1
130133	0.166666666666667	0.380952380952381	0.32	0.176470588235294	0.571428571428571	0.333333333333333	0.2	0.1	0.142857142857143	0	0.324324324324324	0.689320388349515	0.767441860465116	0.777777777777778	0.714285714285714	0.80952380952381	0.691176470588235	0.545454545454545	1	0.7	0.346153846153846	0.612903225806452	0.758620689655172	0.5	0.666666666666667	0.833333333333333	0.642857142857143	-1	1
130134	0.333333333333333	0.285714285714286	0.36	0.352941176470588	0.428571428571429	0.5	0.4	0.3	0.142857142857143	0	0.243243243243243	0.436893203883495	0.465116279069767	0.666666666666667	0.5	0.285714285714286	0.5	0.515151515151515	0.8	0.54	0.384615384615385	0.258064516129032	0.517241379310345	0.409090909090909	0.833333333333333	0.666666666666667	0.5	1	-1
130135	0	0.0476190476190476	0.28	0.352941176470588	0	0.166666666666667	0.4	0.15	0.214285714285714	0	0.27027027027027	0.388349514563107	0.418604651162791	0.62962962962963	0.535714285714286	0.349206349206349	0.514705882352941	0.484848484848485	0.48	0.5	0.307692307692308	0.387096774193548	0.482758620689655	0.227272727272727	0.75	0.666666666666667	0.714285714285714	1	1
130136	0.166666666666667	0.0952380952380952	0.32	0.294117647058824	0.285714285714286	0.5	0.6	0.1	0.0714285714285714	0	0.162162162162162	0.41747572815534	0.930232558139535	0.851851851851852	0.857142857142857	0.476190476190476	0.779411764705882	0.575757575757576	0.8	0.66	0.423076923076923	0.709677419354839	0.413793103448276	0.545454545454545	0.833333333333333	0.833333333333333	0.785714285714286	-1	-1
130137	0	0	0.16	0.0588235294117647	0	0	0	0	0	0	0	0.0485436893203883	0.0930232558139535	0.222222222222222	0.0714285714285714	0.0952380952380952	0.147058823529412	0.121212121212121	0.32	0.1	0.192307692307692	0.0645161290322581	0.206896551724138	0.0909090909090909	0.5	0.0555555555555556	0.214285714285714	1	-1
130138	0.5	0.333333333333333	0.28	0.411764705882353	0.428571428571429	0.333333333333333	0.2	0.2	0	0.032258064516129	0.675675675675676	0.553398058252427	0.651162790697674	0.925925925925926	0.678571428571429	0.396825396825397	0.588235294117647	0.636363636363636	0.76	0.64	0.5	0.451612903225806	0.482758620689655	0.318181818181818	1	0.833333333333333	0.785714285714286	-1	-1
130139	0	0	0.16	0	0	0	0.6	0	0	0	0	0.058252427184466	0.255813953488372	0.333333333333333	0.107142857142857	0.0634920634920635	0.191176470588235	0.0606060606060606	0.32	0.16	0	0.161290322580645	0.241379310344828	0.0909090909090909	0.833333333333333	0.222222222222222	0.214285714285714	1	-1
130140	0	0	0	0.0588235294117647	0	0	0.2	0	0	0	0	0.058252427184466	0.488372093023256	0.407407407407407	0.357142857142857	0.126984126984127	0.220588235294118	0.151515151515152	0.2	0.26	0.230769230769231	0.225806451612903	0.241379310344828	0.136363636363636	0.666666666666667	0.388888888888889	0.428571428571429	1	1
130141	0.166666666666667	0	0.08	0.0588235294117647	0.142857142857143	0	0.2	0	0	0	0.108108108108108	0.135922330097087	0.302325581395349	0.444444444444444	0.178571428571429	0.222222222222222	0.323529411764706	0.272727272727273	0.56	0.32	0.115384615384615	0.32258064516129	0.413793103448276	0.181818181818182	0.583333333333333	0.388888888888889	0.214285714285714	1	-1
130142	0	0	0	0.0588235294117647	0	0	0.4	0	0	0	0	0.087378640776699	0.302325581395349	0.814814814814815	0.285714285714286	0.0634920634920635	0.191176470588235	0.0909090909090909	0.48	0.3	0.0384615384615385	0.258064516129032	0.241379310344828	0.181818181818182	0.5	0.388888888888889	0.214285714285714	1	-1
130143	0.166666666666667	0.0476190476190476	0.04	0	0.285714285714286	0	0.2	0	0	0	0	0	0.0232558139534884	0.222222222222222	0	0.0317460317460317	0.0588235294117647	0.0606060606060606	0.08	0.1	0	0.0645161290322581	0.0689655172413793	0.0454545454545455	0.25	0.166666666666667	0.285714285714286	1	1
130144	0	0.333333333333333	0.24	0.470588235294118	0.428571428571429	0.583333333333333	0.4	0.25	0.142857142857143	0.0645161290322581	0.324324324324324	0.786407766990291	0.720930232558139	0.888888888888889	0.678571428571429	0.682539682539683	0.838235294117647	0.878787878787879	0.88	0.84	0.5	0.838709677419355	0.586206896551724	0.454545454545455	0.666666666666667	0.666666666666667	0.785714285714286	1	1
130145	0	0	0.12	0	0	0.0833333333333333	0	0	0	0	0	0.0970873786407767	0.13953488372093	0.0740740740740741	0.107142857142857	0.0793650793650794	0.0588235294117647	0.0606060606060606	0.24	0.1	0.115384615384615	0	0.241379310344828	0.0909090909090909	0.0833333333333333	0.222222222222222	0	-1	-1
130146	0	0.0476190476190476	0.2	0	0	0	0	0	0	0	0	0.029126213592233	0.0465116279069767	0.037037037037037	0.0714285714285714	0.0158730158730159	0.0588235294117647	0	0.24	0	0.0384615384615385	0	0.137931034482759	0	0.25	0.0555555555555556	0	1	-1
130147	0	0	0	0	0	0	0.2	0.05	0	0	0	0.0388349514563107	0.27906976744186	0.296296296296296	0.178571428571429	0.111111111111111	0.279411764705882	0.0909090909090909	0.72	0.2	0	0.225806451612903	0.275862068965517	0.0454545454545455	0.583333333333333	0.277777777777778	0.285714285714286	-1	1
130148	0	0	0	0	0.142857142857143	0	0	0	0	0	0	0	0.116279069767442	0.222222222222222	0.178571428571429	0.0476190476190476	0.0882352941176471	0	0.2	0.1	0	0.0967741935483871	0.206896551724138	0.0454545454545455	0.666666666666667	0.277777777777778	0.428571428571429	-1	-1
130149	0.666666666666667	0.571428571428571	0.68	0.529411764705882	0.571428571428571	0.333333333333333	0.8	0.3	0.142857142857143	0.0967741935483871	0.864864864864865	0.864077669902913	0.976744186046512	0.925925925925926	0.964285714285714	0.714285714285714	0.970588235294118	0.848484848484849	1	0.76	0.653846153846154	0.903225806451613	0.896551724137931	0.727272727272727	0.916666666666667	0.888888888888889	0.714285714285714	-1	-1
130150	1	0.952380952380952	0.8	0.882352941176471	0.857142857142857	0.666666666666667	0.8	0.75	0.214285714285714	0.225806451612903	0.945945945945946	0.941747572815534	1	1	1	0.904761904761905	0.985294117647059	0.96969696969697	1	0.94	0.923076923076923	0.967741935483871	0.931034482758621	0.863636363636364	1	0.944444444444444	1	-1	-1
130151	0.5	0.80952380952381	0.76	0.411764705882353	0.714285714285714	0.5	0.8	0.75	0.5	0.193548387096774	0.837837837837838	0.893203883495146	0.767441860465116	0.925925925925926	0.857142857142857	0.777777777777778	0.911764705882353	0.727272727272727	1	0.76	0.692307692307692	0.870967741935484	0.827586206896552	0.727272727272727	1	0.777777777777778	0.714285714285714	-1	1
130152	0	0	0.96	0.882352941176471	1	1	0.8	1	0.428571428571429	0.193548387096774	0.972972972972973	0.990291262135922	0.720930232558139	1	0.928571428571429	1	0.941176470588235	0.96969696969697	1	1	0.961538461538462	1	1	0.863636363636364	0.916666666666667	0.777777777777778	0.785714285714286	-1	-1
130153	0	0.0476190476190476	0.16	0.117647058823529	0	0	0.4	0	0	0.0967741935483871	0.135135135135135	0.252427184466019	0.348837209302326	0.666666666666667	0.285714285714286	0.238095238095238	0.588235294117647	0.454545454545455	0.48	0.4	0.192307692307692	0.548387096774194	0.689655172413793	0.590909090909091	0.583333333333333	0.833333333333333	0.785714285714286	-1	-1
130154	0.166666666666667	0.333333333333333	0.36	0.411764705882353	0.142857142857143	0.666666666666667	0.6	0.3	0.142857142857143	0.129032258064516	0.324324324324324	0.669902912621359	0.744186046511628	0.851851851851852	0.75	0.73015873015873	0.764705882352941	0.727272727272727	0.84	0.76	0.307692307692308	0.774193548387097	0.482758620689655	0.5	0.5	0.722222222222222	0.714285714285714	-1	-1
130155	0	0.333333333333333	0.28	0.470588235294118	0.428571428571429	0.5	0.2	0.3	0	0	0.540540540540541	0.631067961165049	0.488372093023256	0.777777777777778	0.678571428571429	0.571428571428571	0.808823529411765	0.909090909090909	0.68	0.74	0.423076923076923	0.838709677419355	0.620689655172414	0.5	0.583333333333333	0.611111111111111	0.785714285714286	1	1
130156	0.166666666666667	0.619047619047619	0.4	0.705882352941177	0.714285714285714	0.25	0.6	0.65	0	0.129032258064516	0.918918918918919	0.912621359223301	0.651162790697674	0.962962962962963	0.964285714285714	0.698412698412698	0.897058823529412	0.878787878787879	0.92	0.78	0.653846153846154	0.903225806451613	0.551724137931034	0.545454545454545	0.833333333333333	0.888888888888889	0.857142857142857	-1	1
130157	0	0	0.16	0	0	0	0	0	0	0	0	0.0194174757281553	0.116279069767442	0	0.0714285714285714	0.0317460317460317	0.0441176470588235	0	0.12	0.02	0	0	0.206896551724138	0.0454545454545455	0.583333333333333	0.222222222222222	0.142857142857143	-1	-1
130158	0	0.0476190476190476	0.12	0.235294117647059	0	0	0.2	0.1	0.0714285714285714	0.032258064516129	0.243243243243243	0.087378640776699	0.441860465116279	0.666666666666667	0.392857142857143	0.253968253968254	0.323529411764706	0.242424242424242	0.52	0.28	0.115384615384615	0.225806451612903	0.413793103448276	0.363636363636364	0.833333333333333	0.333333333333333	0.642857142857143	-1	1
130159	0.333333333333333	0.571428571428571	0.48	0.470588235294118	0.428571428571429	0.25	0.2	0.15	0	0	0.108108108108108	0.543689320388349	0.534883720930233	0.814814814814815	0.642857142857143	0.634920634920635	0.647058823529412	0.363636363636364	0.84	0.54	0.653846153846154	0.645161290322581	0.344827586206897	0.545454545454545	0.916666666666667	0.666666666666667	0.785714285714286	-1	-1
130160	0	0.0952380952380952	0.08	0	0	0.166666666666667	0.4	0.1	0.0714285714285714	0	0.0810810810810811	0.155339805825243	0.441860465116279	0.851851851851852	0.535714285714286	0.380952380952381	0.367647058823529	0.181818181818182	0.72	0.38	0.230769230769231	0.387096774193548	0.379310344827586	0.318181818181818	0.75	0.333333333333333	0.714285714285714	-1	-1
130161	0	0.142857142857143	0.4	0.117647058823529	0.285714285714286	0.25	0.2	0.15	0.0714285714285714	0.161290322580645	0.189189189189189	0.533980582524272	0.395348837209302	0.592592592592593	0.321428571428571	0.476190476190476	0.647058823529412	0.363636363636364	0.64	0.32	0.538461538461538	0.387096774193548	0.655172413793103	0.5	0.666666666666667	0.555555555555556	0.785714285714286	-1	1
130162	0.166666666666667	0	0.12	0.0588235294117647	0.142857142857143	0.0833333333333333	0.4	0.05	0	0	0.0540540540540541	0.262135922330097	0.837209302325581	0.592592592592593	0.571428571428571	0.428571428571429	0.573529411764706	0.181818181818182	0.52	0.5	0.153846153846154	0.419354838709677	0.551724137931034	0.5	1	0.444444444444444	0.642857142857143	1	1
130163	1	0.523809523809524	0.44	0.764705882352941	0.714285714285714	0.5	0.6	0.7	0	0.0967741935483871	0.72972972972973	0.601941747572815	1	0.962962962962963	0.928571428571429	0.746031746031746	0.985294117647059	0.939393939393939	0.76	0.94	0.846153846153846	0.935483870967742	0.620689655172414	0.5	1	1	1	-1	1
130164	0	0.0952380952380952	0.04	0	0.142857142857143	0	0.4	0.05	0	0	0.0810810810810811	0.029126213592233	0.348837209302326	0.407407407407407	0.214285714285714	0.111111111111111	0.235294117647059	0.181818181818182	0.24	0.2	0	0.258064516129032	0.103448275862069	0.181818181818182	0.416666666666667	0.388888888888889	0.357142857142857	-1	1
130165	0	0	0.08	0	0	0	0	0	0	0	0	0.0194174757281553	0.0697674418604651	0.0740740740740741	0	0	0.0588235294117647	0	0.16	0.04	0.0384615384615385	0.0645161290322581	0.206896551724138	0	0.5	0.111111111111111	0	1	-1
130166	0	0.19047619047619	0.24	0.352941176470588	0.571428571428571	0.333333333333333	0.4	0.2	0	0	0.324324324324324	0.864077669902913	0.465116279069767	0.814814814814815	0.785714285714286	0.523809523809524	0.808823529411765	0.848484848484849	0.76	0.96	0.653846153846154	0.838709677419355	0.655172413793103	0.590909090909091	0.75	1	0.785714285714286	1	-1
