     0.068     1.000     0.926     0.571     0.222     0.603     0.485     0.280     0.600     0.192     0.387     0.621     0.227     0.750     0.556     0.571     0.167     0.048     0.160     0.059     0.143     0.333     0.400     0.000     0.143     0.065     0.189    -1.000     1.000    -1.000    -5.000   -25.000    25.000     5.000129929.000    -0.172
     0.408     0.488     0.519     0.464     0.270     0.456     0.303     0.600     0.460     0.231     0.419     0.310     0.273     0.500     0.556     0.357     0.000     0.048     0.040     0.059     0.000     0.083     0.000     0.100     0.000     0.000     0.000    -1.000    -1.000     1.000    -4.000   -16.000    16.000     4.000129930.000    -0.527
     0.087     0.209     0.259     0.179     0.127     0.088     0.061     0.280     0.080     0.231     0.097     0.276     0.136     0.583     0.222     0.286     0.000     0.048     0.080     0.176     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -1.000     1.000    -1.000    -4.000   -16.000    16.000     4.000129931.000    -1.370
     0.417     0.791     0.667     0.607     0.317     0.412     0.576     0.520     0.700     0.538     0.548     0.448     0.182     0.750     0.722     0.857     0.167     0.286     0.240     0.235     0.143     0.083     0.400     0.200     0.000     0.000     0.243     1.000     1.000     1.000    -5.000    25.000    25.000    -5.000129932.000     0.112
     0.155     0.395     0.370     0.179     0.111     0.353     0.061     0.600     0.160     0.154     0.323     0.276     0.182     0.833     0.500     0.214     0.000     0.000     0.120     0.059     0.143     0.083     0.400     0.050     0.143     0.000     0.135    -1.000     1.000    -1.000     5.000   -25.000    25.000    -5.000129933.000    -1.062
     0.816     0.744     0.815     0.857     0.667     0.794     0.758     0.760     0.760     0.577     0.839     0.793     0.682     0.917     0.944     0.929     0.000     0.381     0.280     0.412     0.429     0.417     0.800     0.250     0.429     0.065     0.405     1.000    -1.000    -1.000     4.000    16.000    16.000     4.000129934.000     1.091
     0.951     1.000     1.000     0.964     0.794     1.000     0.939     0.880     0.940     0.462     0.903     0.828     0.818     1.000     1.000     1.000     0.333     0.429     0.760     0.412     0.857     0.500     0.200     0.200     0.071     0.097     0.595    -1.000     1.000    -1.000     4.000   -16.000    16.000    -4.000129935.000     1.620
     0.913     0.907     0.852     0.786     0.683     0.750     0.909     0.840     0.860     0.385     0.935     0.448     0.455     1.000     1.000     1.000     0.167     0.571     0.120     0.118     0.429     0.417     0.600     0.350     0.214     0.097     0.595    -1.000     1.000     1.000     4.000   -16.000    16.000    -4.000129936.000     1.060
     0.184     0.326     0.778     0.536     0.286     0.676     0.727     0.440     0.760     0.462     0.323     0.310     0.182     0.167     0.556     0.286     0.000     0.000     0.360     0.294     0.857     0.083     0.400     0.200     0.143     0.065     0.541    -1.000     1.000    -1.000     3.000    -9.000     9.000    -3.000129937.000    -0.122
     0.913     0.907     0.963     0.821     0.857     1.000     0.970     0.960     0.960     0.885     0.968     0.828     0.727     1.000     1.000     0.857     0.667     0.810     0.680     0.824     0.571     0.750     0.800     0.850     0.286     0.161     0.649     1.000    -1.000    -1.000     3.000     9.000     9.000     3.000129938.000     1.938
     0.252     0.163     0.481     0.357     0.111     0.412     0.152     0.520     0.360     0.269     0.355     0.207     0.227     0.417     0.278     0.214     0.167     0.143     0.200     0.235     0.286     0.083     0.400     0.050     0.000     0.000     0.135    -1.000    -1.000    -1.000     3.000    -9.000     9.000    -3.000129939.000    -0.852
     1.000     1.000     1.000     0.929     1.000     0.868     1.000     1.000     0.980     0.923     1.000     0.966     0.818     1.000     0.889     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.214     0.194     1.000     1.000    -1.000     1.000     5.000    25.000    25.000     5.000129940.000     2.375
     0.854     0.977     0.926     0.964     0.603     0.912     0.970     0.840     0.940     0.500     1.000     0.793     0.773     0.833     0.944     1.000     0.333     0.619     0.480     0.588     0.286     0.417     0.600     0.250     0.143     0.000     0.541    -1.000     1.000     1.000     3.000    -9.000     9.000    -3.000129941.000     1.480
     0.786     0.744     0.889     0.821     0.508     0.676     0.788     0.920     0.760     0.500     0.677     0.586     0.545     1.000     0.722     0.786     0.167     0.476     0.400     0.412     0.286     0.917     0.400     0.200     0.000     0.000     0.459    -1.000     1.000    -1.000     3.000    -9.000     9.000    -3.000129942.000     0.869
     0.796     0.767     0.889     0.750     0.714     0.912     0.788     0.960     0.800     0.769     0.871     0.724     0.727     0.833     0.889     0.714     0.167     0.429     0.640     0.529     0.571     0.750     0.400     0.400     0.286     0.032     0.676    -1.000    -1.000     1.000     5.000   -25.000    25.000    -5.000129943.000     1.337
     0.563     0.814     0.926     0.679     0.397     0.882     0.606     0.880     0.700     0.269     0.581     0.379     0.409     0.833     0.778     0.571     0.000     0.048     0.120     0.118     0.286     0.250     0.400     0.100     0.000     0.000     0.135    -1.000    -1.000    -1.000     4.000   -16.000    16.000    -4.000129944.000     0.261
     0.864     0.721     0.926     0.750     0.714     0.853     0.848     0.880     0.920     0.538     0.871     0.690     0.682     0.917     0.722     0.786     0.333     0.810     0.400     0.647     0.857     0.500     0.600     0.550     0.143     0.129     0.432    -1.000     1.000    -1.000     3.000    -9.000     9.000    -3.000129945.000     1.325
     0.592     0.558     0.815     0.607     0.413     0.574     0.727     0.960     0.660     0.423     0.581     0.517     0.409     0.583     0.667     0.500     0.000     0.143     0.240     0.118     0.286     0.167     0.200     0.100     0.143     0.065     0.405    -1.000     1.000    -1.000     3.000    -9.000     9.000    -3.000129946.000     0.229
     0.990     0.977     0.963     0.964     0.984     0.956     1.000     1.000     0.940     0.962     1.000     0.966     0.955     1.000     1.000     1.000     1.000     1.000     1.000     0.824     1.000     0.917     0.400     0.300     0.429     0.000     0.351     1.000     1.000    -1.000     2.000     4.000     4.000     2.000129947.000     2.199
     0.951     0.953     0.963     0.893     0.825     0.971     1.000     1.000     1.000     0.731     1.000     0.897     0.864     0.917     1.000     1.000     0.167     0.429     0.440     0.529     0.571     0.750     0.400     0.900     0.214     0.323     0.892     1.000     1.000     1.000     3.000     9.000     9.000     3.000129948.000     1.883
     0.107     0.628     0.519     0.250     0.143     0.574     0.091     0.480     0.260     0.115     0.032     0.276     0.136     0.500     0.667     0.643     0.000     0.143     0.200     0.118     0.286     0.083     0.400     0.100     0.071     0.000     0.135     1.000    -1.000     1.000     3.000     9.000     9.000     3.000129949.000    -0.849
     0.437     0.628     0.704     0.643     0.603     0.721     0.515     0.680     0.740     0.346     0.581     0.448     0.545     0.750     0.722     0.786     0.167     0.143     0.200     0.353     0.286     0.250     0.800     0.200     0.500     0.097     0.324    -1.000    -1.000     1.000     3.000    -9.000     9.000    -3.000129950.000     0.405
     0.282     0.279     0.407     0.286     0.270     0.456     0.212     0.600     0.300     0.231     0.516     0.517     0.136     0.667     0.389     0.714     0.000     0.048     0.120     0.118     0.000     0.167     0.400     0.050     0.000     0.000     0.135     1.000     1.000    -1.000     3.000     9.000     9.000     3.000129951.000    -0.663
     0.078     0.674     0.593     0.500     0.222     0.397     0.303     0.520     0.380     0.192     0.548     0.586     0.318     0.667     0.500     0.571     0.000     0.095     0.040     0.000     0.000     0.083     0.400     0.000     0.000     0.000     0.108     1.000     1.000     1.000     3.000     9.000     9.000     3.000129952.000    -0.533
     0.243     0.186     0.333     0.143     0.143     0.162     0.182     0.600     0.240     0.308     0.290     0.207     0.136     0.750     0.111     0.143     0.000     0.000     0.080     0.118     0.143     0.083     0.400     0.050     0.000     0.000     0.027     1.000    -1.000    -1.000     3.000     9.000     9.000     3.000129953.000    -1.168
     0.990     0.953     0.000     0.000     0.968     0.000     0.000     1.000     0.000     0.962     0.000     0.759     0.955     1.000     0.000     0.000     1.000     0.952     1.000     1.000     0.857     0.833     1.000     1.000     0.429     0.161     1.000    -1.000     1.000     1.000     2.000    -4.000     4.000    -2.000129954.000     0.505
     0.447     0.721     0.889     0.821     0.651     0.676     0.485     0.840     0.680     0.269     0.613     0.621     0.455     1.000     0.667     0.929     0.000     0.095     0.320     0.235     0.429     0.083     0.400     0.000     0.000     0.000     0.054    -1.000    -1.000     1.000     3.000    -9.000     9.000    -3.000129955.000     0.392
     0.214     0.233     0.185     0.250     0.254     0.353     0.121     0.520     0.440     0.346     0.226     0.345     0.136     0.500     0.111     0.214     0.000     0.048     0.200     0.059     0.286     0.000     0.200     0.050     0.143     0.032     0.081    -1.000     1.000    -1.000     2.000    -4.000     4.000    -2.000129956.000    -0.974
     0.728     1.000     0.889     0.821     0.667     0.779     0.697     0.720     0.740     0.577     0.677     0.586     0.818     0.833     0.944     0.786     0.333     0.857     0.520     0.647     0.571     0.583     0.400     0.650     0.143     0.065     0.703    -1.000    -1.000    -1.000     2.000    -4.000     4.000    -2.000129957.000     1.237
     0.320     0.488     0.852     0.607     0.540     0.838     0.394     0.760     0.760     0.462     0.484     0.517     0.409     0.750     0.833     0.714     0.000     0.190     0.240     0.235     0.429     0.167     0.400     0.250     0.143     0.032     0.270     1.000    -1.000    -1.000     2.000     4.000     4.000     2.000129958.000     0.285
     0.699     0.628     0.778     0.643     0.365     0.691     0.576     0.840     0.720     0.577     0.419     0.483     0.409     0.750     0.722     0.714     0.167     0.429     0.360     0.353     0.571     0.500     0.400     0.350     0.143     0.032     0.405     1.000     1.000    -1.000     2.000     4.000     4.000     2.000129959.000     0.474
     0.155     0.186     0.556     0.286     0.175     0.309     0.364     0.600     0.140     0.346     0.419     0.448     0.455     0.583     0.722     0.429     0.333     0.381     0.280     0.235     0.571     0.083     0.600     0.000     0.286     0.032     0.541    -1.000    -1.000     1.000     2.000    -4.000     4.000    -2.000129960.000    -0.452
     0.068     0.163     0.333     0.214     0.159     0.338     0.242     0.440     0.320     0.077     0.194     0.310     0.045     0.250     0.444     0.643     0.000     0.095     0.080     0.059     0.143     0.000     0.400     0.050     0.071     0.000     0.054     1.000     1.000     1.000     1.000     1.000     1.000     1.000129961.000    -1.057
     0.757     0.930     0.778     0.714     0.635     0.824     0.697     0.880     0.700     0.654     0.806     0.690     0.682     1.000     0.722     0.786     0.333     0.190     0.640     0.588     0.714     0.500     0.400     0.350     0.214     0.065     0.622    -1.000     1.000     1.000     0.000     0.000     0.000     0.000129962.000     1.114
     0.029     0.279     0.259     0.429     0.111     0.265     0.455     0.240     0.440     0.115     0.355     0.138     0.091     0.750     0.556     0.643     0.000     0.000     0.080     0.000     0.000     0.000     0.400     0.100     0.214     0.032     0.189    -1.000     1.000    -1.000     1.000    -1.000     1.000    -1.000129963.000    -0.914
     0.709     0.605     0.889     0.750     0.651     0.794     0.758     0.920     0.640     0.231     0.742     0.621     0.591     0.833     0.722     0.714     0.000     0.143     0.360     0.059     0.000     0.417     0.400     0.200     0.143     0.032     0.324    -1.000    -1.000    -1.000     0.000     0.000     0.000     0.000129964.000     0.636
     0.495     0.837     0.778     0.750     0.429     0.853     0.788     0.800     0.860     0.385     0.581     0.448     0.409     0.750     0.833     0.857     0.167     0.238     0.240     0.471     0.286     0.250     0.200     0.200     0.000     0.000     0.649    -1.000     1.000    -1.000     2.000    -4.000     4.000    -2.000129965.000     0.608
     0.495     0.767     0.778     0.571     0.365     0.603     0.606     0.760     0.520     0.385     0.677     0.655     0.500     1.000     0.667     0.857     0.167     0.238     0.320     0.235     0.429     0.417     0.600     0.250     0.000     0.000     0.270     1.000     1.000     1.000     1.000     1.000     1.000     1.000129966.000     0.374
     0.330     0.488     0.926     0.571     0.302     0.721     0.667     0.480     0.780     0.192     0.387     0.379     0.227     0.667     0.722     0.714     0.000     0.190     0.080     0.000     0.571     0.000     0.800     0.100     0.571     0.097     0.568    -1.000     1.000     1.000     0.000     0.000     0.000     0.000129967.000     0.050
     0.019     0.233     0.185     0.071     0.175     0.044     0.000     0.160     0.040     0.154     0.097     0.207     0.000     0.417     0.333     0.214     0.000     0.000     0.080     0.059     0.143     0.083     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000    -3.000     9.000     9.000    -3.000129968.000    -1.534
     0.748     0.907     0.963     0.893     0.825     0.912     0.758     1.000     0.900     0.308     0.871     0.897     0.682     0.917     0.833     0.643     0.000     0.429     0.280     0.647     0.429     0.667     0.400     0.300     0.000     0.000     0.676     1.000     1.000    -1.000    -3.000     9.000     9.000    -3.000129969.000     1.319
     0.097     0.209     0.778     0.250     0.143     0.309     0.152     0.320     0.320     0.192     0.258     0.138     0.045     0.417     0.278     0.357     0.000     0.048     0.160     0.059     0.143     0.083     0.400     0.050     0.429     0.000     0.081     1.000    -1.000    -1.000    -3.000     9.000     9.000    -3.000129970.000    -1.048
     0.010     0.093     0.037     0.036     0.016     0.074     0.000     0.080     0.060     0.000     0.129     0.138     0.000     0.250     0.111     0.286     0.000     0.000     0.000     0.059     0.143     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000    -1.000    -4.000    16.000    16.000    -4.000129971.000    -1.740
     0.058     0.116     0.074     0.107     0.063     0.147     0.030     0.600     0.080     0.077     0.065     0.172     0.000     0.667     0.444     0.071     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.050     0.000     0.000     0.000     1.000    -1.000     1.000    -3.000     9.000     9.000    -3.000129972.000    -1.502
     0.583     0.651     0.963     0.786     0.460     0.559     0.667     0.880     0.780     0.308     0.613     0.379     0.273     0.833     0.611     0.786     0.000     0.143     0.280     0.176     0.286     0.083     0.400     0.100     0.071     0.000     0.108    -1.000     1.000    -1.000    -4.000   -16.000    16.000     4.000129973.000     0.304
     0.913     0.837     0.926     0.821     0.778     0.897     0.879     0.960     0.940     0.500     0.871     0.793     0.773     1.000     0.889     0.857     0.333     0.381     0.360     0.235     0.429     0.417     0.400     0.500     0.000     0.161     0.486     1.000    -1.000    -1.000     0.000     0.000     0.000     0.000129974.000     1.361
     0.097     0.395     0.259     0.036     0.127     0.250     0.030     0.440     0.020     0.192     0.194     0.310     0.136     0.833     0.444     0.143     0.000     0.000     0.080     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -1.000    -1.000     1.000     0.000     0.000     0.000     0.000129975.000    -1.299
     0.388     0.605     0.778     0.500     0.302     0.397     0.394     0.680     0.580     0.154     0.323     0.483     0.318     0.750     0.667     0.643     0.000     0.095     0.120     0.176     0.571     0.167     0.200     0.250     0.000     0.000     0.297    -1.000     1.000     1.000     0.000     0.000     0.000     0.000129976.000    -0.197
     0.010     0.233     0.148     0.071     0.016     0.118     0.030     0.280     0.060     0.000     0.032     0.345     0.091     0.500     0.167     0.143     0.000     0.000     0.080     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000     1.000    -1.000    -1.000     0.000     0.000     0.000     0.000129977.000    -1.610
     0.359     0.419     0.852     0.607     0.254     0.574     0.394     0.560     0.520     0.269     0.258     0.345     0.136     0.667     0.500     0.571     0.000     0.095     0.200     0.235     0.000     0.000     0.400     0.100     0.000     0.065     0.405    -1.000    -1.000     1.000    -1.000    -1.000     1.000     1.000129978.000    -0.338
     0.117     0.140     0.000     0.036     0.079     0.103     0.030     0.280     0.040     0.115     0.161     0.069     0.091     0.167     0.222     0.214     0.000     0.000     0.080     0.235     0.000     0.000     0.200     0.050     0.000     0.000     0.027     1.000     1.000    -1.000     0.000     0.000     0.000     0.000129979.000    -1.587
     0.631     0.512     0.815     0.643     0.540     0.529     0.636     0.720     0.720     0.538     0.645     0.517     0.591     1.000     0.611     0.714     0.167     0.333     0.360     0.471     0.429     0.250     0.600     0.300     0.143     0.065     0.405     1.000     1.000     1.000    -1.000     1.000     1.000    -1.000129980.000     0.551
     0.087     0.140     0.593     0.214     0.095     0.147     0.000     0.440     0.180     0.269     0.194     0.103     0.045     0.917     0.333     0.214     0.000     0.048     0.080     0.000     0.143     0.000     0.400     0.050     0.000     0.000     0.027    -1.000    -1.000    -1.000     0.000     0.000     0.000     0.000129981.000    -1.297
     0.126     0.163     0.444     0.214     0.063     0.250     0.121     0.240     0.160     0.115     0.129     0.241     0.045     0.833     0.222     0.357     0.000     0.000     0.160     0.059     0.143     0.167     0.000     0.000     0.000     0.000     0.027     1.000    -1.000    -1.000    -1.000     1.000     1.000    -1.000129982.000    -1.299
     0.854     0.721     0.926     0.714     0.635     0.735     0.788     0.880     0.760     0.846     0.742     0.586     0.500     0.833     0.722     0.714     0.500     0.714     0.680     0.824     0.429     0.583     0.600     0.850     0.071     0.355     0.486    -1.000     1.000    -1.000     0.000     0.000     0.000     0.000129983.000     1.248
     0.126     0.326     0.333     0.143     0.143     0.250     0.152     0.440     0.180     0.154     0.258     0.276     0.182     0.833     0.278     0.286     0.000     0.048     0.080     0.059     0.000     0.083     0.200     0.100     0.000     0.032     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000129984.000    -1.165
     0.553     0.488     0.741     0.321     0.270     0.471     0.667     0.840     0.540     0.154     0.581     0.552     0.318     0.833     0.611     0.857     0.000     0.095     0.040     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.108     1.000     1.000    -1.000     0.000     0.000     0.000     0.000129985.000    -0.187
     0.068     0.326     0.370     0.357     0.159     0.235     0.121     0.240     0.160     0.115     0.290     0.276     0.136     0.667     0.222     0.214     0.000     0.000     0.080     0.118     0.286     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -1.000    -1.000     0.000     0.000     0.000     0.000129986.000    -1.200
     0.981     1.000     0.963     0.964     1.000     0.985     1.000     1.000     0.920     0.577     0.968     1.000     0.909     1.000     1.000     1.000     0.333     0.571     0.440     0.353     0.429     1.000     0.800     0.550     0.071     0.000     0.649    -1.000     1.000     1.000    -1.000    -1.000     1.000     1.000129987.000     1.936
     0.903     0.930     0.889     0.750     0.778     0.838     0.758     0.880     0.760     0.769     0.806     0.759     0.727     1.000     0.889     0.786     1.000     0.810     0.800     0.824     0.857     0.917     0.600     0.650     0.000     0.161     0.649    -1.000    -1.000     1.000     1.000    -1.000     1.000    -1.000129988.000     1.652
     0.175     0.209     0.481     0.393     0.048     0.382     0.242     0.720     0.260     0.192     0.194     0.276     0.182     0.750     0.389     0.143     0.500     0.238     0.200     0.235     0.143     0.000     0.400     0.200     0.000     0.000     0.027    -1.000     1.000    -1.000     2.000    -4.000     4.000    -2.000129989.000    -0.871
     0.602     0.884     1.000     0.750     0.667     0.735     0.727     0.880     0.860     0.423     0.774     0.586     0.500     0.667     0.722     0.929     0.000     0.476     0.160     0.118     0.000     0.667     0.600     0.400     0.000     0.000     0.297    -1.000     1.000    -1.000    -5.000   -25.000    25.000     5.000129990.000     0.856
     0.456     0.744     0.667     0.643     0.444     0.662     0.333     0.360     0.620     0.192     0.484     0.448     0.364     0.583     0.556     0.500     0.000     0.048     0.120     0.176     0.143     0.167     0.200     0.100     0.000     0.000     0.000     1.000     1.000     1.000    -5.000    25.000    25.000    -5.000129991.000    -0.123
     0.223     0.558     0.667     0.464     0.302     0.662     0.364     0.720     0.500     0.308     0.516     0.517     0.318     1.000     0.500     0.643     0.000     0.143     0.160     0.118     0.429     0.333     0.400     0.050     0.000     0.000     0.000     1.000     1.000     1.000    -4.000    16.000    16.000    -4.000129992.000    -0.168
     0.864     1.000     0.889     0.929     0.810     0.926     1.000     0.920     0.920     0.500     0.871     0.690     0.818     1.000     1.000     0.786     0.167     0.286     0.480     0.235     0.857     0.417     0.400     0.300     0.500     0.290     0.378    -1.000    -1.000    -1.000    -5.000   -25.000    25.000     5.000129993.000     1.500
     0.524     0.605     0.926     0.821     0.524     0.735     0.424     0.680     0.660     0.462     0.710     0.552     0.591     0.500     0.667     0.786     0.167     0.429     0.240     0.118     0.429     0.333     0.400     0.450     0.214     0.032     0.459     1.000    -1.000    -1.000     1.000     1.000     1.000     1.000129994.000     0.539
     0.505     0.442     0.593     0.357     0.286     0.426     0.182     0.880     0.440     0.231     0.613     0.586     0.455     0.917     0.556     0.500     0.000     0.095     0.200     0.118     0.143     0.250     0.400     0.250     0.429     0.129     0.081    -1.000     1.000     1.000     0.000     0.000     0.000     0.000129995.000    -0.211
     0.835     0.814     0.815     0.857     0.746     0.721     0.848     0.840     0.740     0.654     0.806     0.828     0.500     0.833     0.833     0.929     0.333     0.524     0.640     0.588     0.571     0.667     0.800     0.500     0.143     0.032     0.757    -1.000     1.000     1.000     0.000     0.000     0.000     0.000129996.000     1.354
     0.223     0.767     0.741     0.464     0.333     0.544     0.242     0.600     0.340     0.115     0.323     0.345     0.273     1.000     0.556     0.643     0.000     0.143     0.080     0.059     0.000     0.000     0.400     0.200     0.071     0.065     0.135     1.000     1.000    -1.000    -1.000     1.000     1.000    -1.000129997.000    -0.480
     0.126     0.326     0.333     0.214     0.127     0.221     0.152     0.600     0.180     0.115     0.194     0.276     0.136     0.583     0.611     0.500     0.000     0.095     0.120     0.000     0.000     0.000     0.400     0.100     0.000     0.032     0.000     1.000    -1.000     1.000    -1.000     1.000     1.000    -1.000129998.000    -1.062
     0.369     0.558     0.778     0.571     0.349     0.515     0.606     0.600     0.660     0.346     0.710     0.345     0.091     0.750     0.611     0.714     0.167     0.190     0.200     0.118     0.571     0.083     0.400     0.050     0.071     0.032     0.189     1.000     1.000    -1.000    -1.000     1.000     1.000    -1.000129999.000    -0.022
     0.709     0.465     0.889     0.536     0.286     0.588     0.636     0.760     0.720     0.231     0.581     0.310     0.227     1.000     0.556     0.643     0.000     0.048     0.120     0.059     0.429     0.250     0.400     0.050     0.071     0.000     0.108     1.000     1.000    -1.000    -1.000     1.000     1.000    -1.000130000.000    -0.004
     0.612     0.721     0.815     0.536     0.429     0.618     0.727     0.920     0.820     0.346     0.710     0.724     0.727     0.667     0.889     0.786     0.000     0.286     0.400     0.294     0.429     0.250     0.400     0.400     0.000     0.000     0.054     1.000    -1.000    -1.000    -1.000     1.000     1.000    -1.000130001.000     0.652
     0.243     0.302     0.556     0.321     0.175     0.485     0.242     0.640     0.300     0.308     0.452     0.448     0.318     0.833     0.500     0.429     0.000     0.048     0.120     0.118     0.000     0.083     0.400     0.100     0.000     0.000     0.027     1.000     1.000     1.000     0.000     0.000     0.000     0.000130002.000    -0.631
     0.699     0.837     0.926     0.821     0.444     0.897     0.727     0.920     0.900     0.577     0.903     0.655     0.636     1.000     0.944     0.786     0.167     0.286     0.600     0.412     0.286     0.500     0.400     0.100     0.071     0.032     0.459    -1.000    -1.000     1.000    -2.000    -4.000     4.000     2.000130003.000     1.101
     0.282     0.791     0.667     0.536     0.238     0.500     0.273     0.560     0.440     0.346     0.419     0.552     0.455     0.917     0.611     0.643     0.167     0.095     0.200     0.176     0.429     0.083     0.600     0.050     0.286     0.032     0.216     1.000     1.000     1.000    -1.000     1.000     1.000    -1.000130004.000    -0.171
     0.000     0.000     0.000     0.000     0.016     0.015     0.000     0.120     0.020     0.000     0.000     0.103     0.000     0.750     0.056     0.000     0.000     0.000     0.040     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -1.000     1.000    -2.000     4.000     4.000    -2.000130005.000    -1.873
     0.553     1.000     0.741     0.750     0.460     0.485     0.515     0.720     0.440     0.423     0.484     0.655     0.364     0.750     0.611     0.929     0.167     0.143     0.240     0.235     0.286     0.333     0.400     0.150     0.000     0.000     0.162    -1.000    -1.000    -1.000    -2.000    -4.000     4.000     2.000130006.000     0.263
     0.155     0.558     0.704     0.536     0.429     0.529     0.182     0.520     0.480     0.192     0.419     0.345     0.182     0.833     0.667     0.500     0.000     0.000     0.160     0.059     0.000     0.167     0.400     0.050     0.000     0.000     0.000    -1.000     1.000     1.000    -3.000    -9.000     9.000     3.000130007.000    -0.442
     0.019     0.070     0.037     0.036     0.048     0.103     0.061     0.320     0.140     0.038     0.065     0.172     0.091     0.417     0.167     0.143     0.000     0.000     0.080     0.000     0.143     0.083     0.000     0.000     0.000     0.000     0.000    -1.000     1.000     1.000    -3.000    -9.000     9.000     3.000130008.000    -1.599
     0.087     0.349     0.407     0.250     0.175     0.382     0.182     0.440     0.240     0.192     0.161     0.310     0.136     1.000     0.333     0.429     0.000     0.048     0.120     0.000     0.000     0.000     0.400     0.050     0.000     0.032     0.027    -1.000     1.000     1.000    -3.000    -9.000     9.000     3.000130009.000    -1.009
     0.709     0.488     0.815     0.429     0.460     0.765     0.697     0.760     0.700     0.500     0.387     0.448     0.364     0.917     0.444     0.714     0.333     0.286     0.560     0.294     0.286     0.333     0.400     0.250     0.000     0.097     0.378     1.000     1.000    -1.000    -3.000     9.000     9.000    -3.000130010.000     0.365
     0.272     0.558     0.704     0.500     0.317     0.574     0.485     0.480     0.600     0.231     0.581     0.379     0.227     0.750     0.611     0.714     0.000     0.095     0.200     0.176     0.286     0.083     0.400     0.100     0.071     0.000     0.108     1.000     1.000     1.000    -3.000     9.000     9.000    -3.000130011.000    -0.182
     0.126     0.674     0.444     0.250     0.175     0.353     0.455     0.600     0.440     0.192     0.419     0.310     0.227     0.667     0.500     0.643     0.000     0.000     0.040     0.118     0.000     0.167     0.600     0.000     0.143     0.000     0.000     1.000    -1.000     1.000    -3.000     9.000     9.000    -3.000130012.000    -0.622
     0.146     0.512     0.593     0.250     0.175     0.485     0.152     0.520     0.440     0.269     0.323     0.345     0.227     1.000     0.500     0.429     0.000     0.143     0.320     0.294     0.286     0.250     0.200     0.000     0.000     0.000     0.054     1.000    -1.000    -1.000    -1.000     1.000     1.000    -1.000130013.000    -0.628
     0.252     0.326     0.741     0.286     0.143     0.412     0.273     0.400     0.340     0.154     0.323     0.414     0.273     0.500     0.556     0.286     0.000     0.095     0.040     0.059     0.143     0.083     0.400     0.050     0.000     0.032     0.135    -1.000     1.000     1.000    -2.000    -4.000     4.000     2.000130014.000    -0.735
     0.311     0.209     0.407     0.393     0.333     0.176     0.273     0.600     0.340     0.269     0.226     0.138     0.182     0.833     0.389     0.429     0.000     0.048     0.160     0.059     0.286     0.083     0.200     0.100     0.000     0.000     0.216     1.000     1.000     1.000    -2.000     4.000     4.000    -2.000130015.000    -0.812
     0.000     0.093     0.000     0.000     0.016     0.015     0.000     0.120     0.000     0.115     0.000     0.138     0.000     0.750     0.000     0.143     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000    -1.000    -1.000     1.000     1.000    -1.000130016.000    -1.858
     0.233     0.465     0.407     0.286     0.222     0.426     0.273     0.440     0.240     0.308     0.194     0.276     0.227     0.833     0.444     0.357     0.000     0.238     0.200     0.059     0.000     0.000     0.200     0.050     0.214     0.000     0.216    -1.000    -1.000    -1.000    -2.000    -4.000     4.000     2.000130017.000    -0.789
     0.709     0.233     0.593     0.214     0.254     0.235     0.667     0.840     0.360     0.269     0.613     0.552     0.409     0.333     0.278     0.714     0.000     0.000     0.240     0.118     0.000     0.167     0.600     0.100     0.143     0.065     0.000     1.000     1.000    -1.000    -2.000     4.000     4.000    -2.000130018.000    -0.318
     0.068     0.256     0.222     0.214     0.111     0.176     0.091     0.320     0.120     0.077     0.129     0.276     0.091     0.917     0.056     0.500     0.000     0.000     0.000     0.000     0.000     0.083     0.000     0.000     0.000     0.000     0.000     1.000    -1.000     1.000    -2.000     4.000     4.000    -2.000130019.000    -1.382
     0.117     0.326     0.222     0.143     0.175     0.176     0.091     0.440     0.140     0.231     0.129     0.241     0.227     0.500     0.278     0.214     0.000     0.000     0.120     0.059     0.000     0.083     0.000     0.000     0.000     0.000     0.000    -1.000     1.000     1.000     0.000     0.000     0.000     0.000130020.000    -1.274
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.080     0.000     0.000     0.000     0.069     0.000     0.667     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -1.000    -1.000    -1.000     0.000     0.000     0.000     0.000130021.000    -1.949
     0.573     0.744     0.815     0.679     0.524     0.632     0.545     0.720     0.660     0.385     0.613     0.345     0.455     0.917     0.500     0.786     0.000     0.048     0.160     0.176     0.000     0.167     0.600     0.750     0.000     0.000     0.405    -1.000     1.000    -1.000    -1.000    -1.000     1.000     1.000130022.000     0.302
