     0.333     0.571     0.640     0.706     0.429     0.250     0.400     0.550     0.286     0.194     0.757     1.000    -1.000     1.000     1.000    -1.000     1.000129592.000     1.199
     0.167     0.381     0.320     0.353     0.143     0.500     0.600     0.300     0.000     0.000     0.216     2.000     1.000     1.000     1.000     2.000     4.000129593.000     0.279
     0.000     0.000     0.160     0.059     0.143     0.167     0.000     0.000     0.000     0.000     0.000     3.000     1.000     1.000     1.000     3.000     9.000129594.000    -0.682
     0.000     0.000     0.040     0.118     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -3.000     1.000     1.000     1.000    -3.000     9.000129595.000    -0.353
     0.333     0.238     0.440     0.235     0.143     0.250     0.200     0.050     0.071     0.000     0.730     2.000    -1.000    -1.000    -1.000    -2.000     4.000129596.000     0.180
     0.000     0.048     0.120     0.118     0.286     0.000     0.200     0.200     0.000     0.000     0.108     1.000     1.000    -1.000    -1.000     1.000     1.000129597.000    -0.381
     0.000     0.095     0.320     0.235     0.000     0.417     0.600     0.000     0.000     0.000     0.000    -7.000    -1.000    -1.000    -1.000     7.000    49.000129598.000     0.403
     0.000     0.000     0.040     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000     1.000     1.000     7.000    49.000129599.000    -0.083
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000    -1.000     1.000     3.000     9.000129600.000    -0.880
     0.000     0.143     0.120     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -3.000     1.000     1.000    -1.000    -3.000     9.000129601.000    -0.275
     0.000     0.095     0.000     0.000     0.000     0.000     0.200     0.050     0.000     0.000     0.000     1.000    -1.000    -1.000     1.000    -1.000     1.000129602.000    -0.629
     0.000     0.000     0.080     0.000     0.000     0.000     0.400     0.000     0.071     0.000     0.000    -3.000     1.000    -1.000     1.000    -3.000     9.000129603.000    -0.355
     0.167     0.095     0.200     0.176     0.286     0.333     0.600     0.150     0.357     0.000     0.162     0.000    -1.000     1.000    -1.000     0.000     0.000129604.000    -0.003
     0.000     0.000     0.040     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -6.000    -1.000     1.000     1.000     6.000    36.000129605.000    -0.190
     0.000     0.000     0.080     0.059     0.000     0.000     0.600     0.000     0.000     0.000     0.027    -3.000     1.000     1.000    -1.000    -3.000     9.000129606.000    -0.307
     0.833     0.857     0.960     0.882     1.000     0.750     0.800     0.900     0.143     0.065     0.865     3.000     1.000     1.000    -1.000     3.000     9.000129607.000     2.083
     0.000     0.000     0.040     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -6.000    -1.000    -1.000     1.000     6.000    36.000129608.000    -0.167
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -6.000     1.000    -1.000    -1.000    -6.000    36.000129609.000    -0.220
     0.000     0.048     0.080     0.000     0.000     0.083     0.400     0.000     0.000     0.000     0.000    -1.000    -1.000    -1.000     1.000     1.000     1.000129610.000    -0.451
     1.000     0.905     0.960     0.941     0.000     0.583     1.000     0.750     0.071     0.097     0.703     4.000     1.000    -1.000     1.000     4.000    16.000129611.000     1.784
     0.000     0.000     0.080     0.000     0.143     0.000     0.200     0.000     0.000     0.000     0.000     2.000     1.000    -1.000     1.000     2.000     4.000129612.000    -0.714
     0.000     0.000     0.080     0.000     0.000     0.083     0.400     0.000     0.000     0.000     0.000    -3.000    -1.000     1.000    -1.000     3.000     9.000129613.000    -0.344
     0.000     0.000     0.080     0.059     0.000     0.000     0.400     0.000     0.214     0.032     0.000    -1.000     1.000     1.000     1.000    -1.000     1.000129614.000    -0.454
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -1.000     1.000     1.000     1.000    -1.000     1.000129615.000    -0.592
     0.000     0.000     0.080     0.059     0.000     0.000     0.400     0.050     0.000     0.000     0.000     1.000     1.000    -1.000    -1.000     1.000     1.000129616.000    -0.601
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -3.000    -1.000    -1.000     1.000     3.000     9.000129617.000    -0.419
     0.000     0.000     0.040     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -2.000     1.000     1.000    -1.000    -2.000     4.000129618.000    -0.460
     0.000     0.000     0.080     0.059     0.000     0.167     0.400     0.000     0.000     0.000     0.000     3.000    -1.000     1.000     1.000    -3.000     9.000129619.000    -0.721
     0.000     0.000     0.000     0.000     0.000     0.083     0.400     0.150     0.000     0.000     0.000    -5.000    -1.000     1.000     1.000     5.000    25.000129620.000    -0.191
     0.000     0.048     0.120     0.000     0.143     0.167     0.400     0.000     0.214     0.000     0.108     0.000     1.000     1.000    -1.000     0.000     0.000129621.000    -0.406
     0.167     0.238     0.440     0.353     0.286     0.417     0.200     0.200     0.000     0.000     0.324     2.000    -1.000     1.000     1.000    -2.000     4.000129622.000     0.217
     0.167     0.048     0.120     0.412     0.143     0.167     0.200     0.250     0.000     0.097     0.189    -2.000    -1.000     1.000     1.000     2.000     4.000129623.000     0.124
     1.000     1.000     1.000     1.000     1.000     1.000     0.600     0.800     0.357     0.097     0.919     7.000     1.000     1.000     1.000     7.000    49.000129624.000     2.080
     0.000     0.048     0.280     0.294     0.000     0.333     0.400     0.250     0.000     0.000     0.405     2.000    -1.000     1.000     1.000    -2.000     4.000129625.000    -0.115
     0.000     0.000     0.080     0.059     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -1.000     1.000    -1.000     1.000    -1.000     1.000129626.000    -0.476
     1.000     1.000     0.880     0.824     0.857     1.000     1.000     1.000     0.000     0.065     1.000     7.000     1.000     1.000    -1.000     7.000    49.000129627.000     1.969
     0.333     0.810     0.760     0.588     0.714     0.500     0.400     0.600     0.214     0.065     0.784    -1.000     1.000     1.000    -1.000    -1.000     1.000129628.000     1.635
     0.000     0.048     0.040     0.059     0.000     0.083     0.200     0.100     0.071     0.032     0.108     3.000    -1.000    -1.000    -1.000    -3.000     9.000129629.000    -0.667
     0.000     0.048     0.040     0.059     0.000     0.083     0.200     0.100     0.071     0.032     0.108     3.000    -1.000    -1.000    -1.000    -3.000     9.000129630.000    -0.667
     0.667     0.810     0.960     0.882     0.714     1.000     1.000     1.000     0.071     0.065     1.000     6.000    -1.000     1.000     1.000    -6.000    36.000129631.000     1.884
     0.167     0.333     0.400     0.235     0.286     0.583     0.400     0.300     0.143     0.065     0.270     4.000     1.000     1.000    -1.000     4.000    16.000129632.000     0.152
     0.000     0.000     0.040     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -3.000     1.000     1.000     1.000    -3.000     9.000129633.000    -0.388
     0.000     0.143     0.080     0.059     0.000     0.000     0.400     0.050     0.000     0.032     0.000     1.000    -1.000    -1.000    -1.000    -1.000     1.000129634.000    -0.491
     0.167     0.429     0.480     0.294     0.429     0.500     0.400     0.150     0.357     0.258     0.297     3.000    -1.000     1.000    -1.000    -3.000     9.000129635.000     0.394
     0.000     0.190     0.360     0.235     0.143     0.083     0.400     0.050     0.000     0.032     0.108     2.000     1.000     1.000     1.000     2.000     4.000129636.000    -0.191
     0.000     0.190     0.120     0.176     0.143     0.250     0.400     0.200     0.143     0.065     0.162    -1.000    -1.000    -1.000    -1.000     1.000     1.000129637.000    -0.004
     0.000     0.000     0.120     0.059     0.000     0.083     0.200     0.100     0.000     0.000     0.000     6.000     1.000    -1.000    -1.000     6.000    36.000129638.000    -0.920
     0.500     0.429     0.440     0.706     0.286     0.333     0.400     0.400     0.000     0.000     0.595     6.000     1.000     1.000     1.000     6.000    36.000129639.000     0.489
     0.333     0.476     0.720     0.647     0.714     0.583     0.800     0.400     0.071     0.065     0.595     7.000     1.000     1.000    -1.000     7.000    49.000129640.000     0.746
     0.167     0.095     0.160     0.176     0.143     0.250     0.200     0.100     0.143     0.065     0.243    -6.000    -1.000     1.000    -1.000     6.000    36.000129641.000     0.320
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.050     0.000     0.000     0.000     1.000     1.000    -1.000    -1.000     1.000     1.000129642.000    -0.692
     0.000     0.048     0.200     0.176     0.429     0.000     0.400     0.050     0.000     0.000     0.216    -4.000    -1.000    -1.000    -1.000     4.000    16.000129643.000     0.085
     0.000     0.000     0.280     0.176     0.143     0.250     0.400     0.050     0.000     0.000     0.189    -2.000    -1.000     1.000     1.000     2.000     4.000129644.000    -0.052
     0.000     0.000     0.040     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.054    -5.000     1.000    -1.000     1.000    -5.000    25.000129645.000    -0.205
     0.000     0.190     0.280     0.235     0.000     0.250     0.400     0.250     0.071     0.097     0.162     1.000    -1.000     1.000    -1.000    -1.000     1.000129646.000    -0.039
     0.167     0.667     0.560     0.647     0.714     0.500     0.400     0.550     0.143     0.000     0.622     2.000    -1.000     1.000     1.000    -2.000     4.000129647.000     1.113
     0.000     0.000     0.000     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000    -1.000     1.000     7.000    49.000129648.000    -0.122
     0.000     0.238     0.320     0.353     0.571     0.417     0.400     0.150     0.000     0.000     0.351     6.000     1.000     1.000    -1.000     6.000    36.000129649.000    -0.125
     0.667     0.810     0.520     0.706     0.571     0.833     0.600     0.800     0.143     0.161     0.595     1.000    -1.000    -1.000    -1.000    -1.000     1.000129650.000     1.628
     0.167     0.524     0.560     0.588     0.714     0.667     0.400     0.350     0.143     0.000     0.811     6.000     1.000     1.000     1.000     6.000    36.000129651.000     0.705
     0.000     0.000     0.040     0.000     0.000     0.000     0.400     0.000     0.000     0.000     0.000    -7.000    -1.000     1.000    -1.000     7.000    49.000129652.000    -0.101
     0.000     0.000     0.000     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -5.000    -1.000    -1.000    -1.000     5.000    25.000129653.000    -0.280
     0.167     0.524     0.560     0.824     0.571     0.417     0.800     0.600     0.286     0.000     0.405     3.000    -1.000     1.000     1.000    -3.000     9.000129654.000     0.996
     0.000     0.095     0.200     0.059     0.143     0.083     0.400     0.050     0.000     0.000     0.081    -4.000    -1.000     1.000     1.000     4.000    16.000129655.000    -0.031
     0.000     0.333     0.160     0.235     0.571     0.417     0.400     0.050     0.000     0.000     0.514     6.000     1.000    -1.000     1.000     6.000    36.000129656.000    -0.208
     0.000     0.000     0.000     0.118     0.000     0.167     0.600     0.000     0.000     0.000     0.081     3.000     1.000     1.000     1.000     3.000     9.000129657.000    -0.698
     0.000     0.000     0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -5.000     1.000     1.000     1.000    -5.000    25.000129658.000    -0.253
     0.000     0.619     0.360     0.235     0.143     0.583     0.800     0.350     0.071     0.000     0.243    -3.000    -1.000     1.000    -1.000     3.000     9.000129659.000     0.794
     0.000     0.000     0.200     0.059     0.143     0.000     0.200     0.000     0.000     0.000     0.000    -5.000     1.000    -1.000     1.000    -5.000    25.000129660.000    -0.097
     0.000     0.143     0.200     0.294     0.000     0.083     0.800     0.150     0.000     0.000     0.135    -3.000     1.000     1.000     1.000    -3.000     9.000129661.000     0.124
     1.000     1.000     1.000     1.000     0.857     1.000     1.000     1.000     0.071     0.000     0.973     4.000    -1.000     1.000     1.000    -4.000    16.000129662.000     2.352
     0.000     0.000     0.080     0.176     0.000     0.000     0.400     0.000     0.000     0.000     0.000    -1.000     1.000     1.000     1.000    -1.000     1.000129663.000    -0.409
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -4.000     1.000     1.000    -1.000    -4.000    16.000129664.000    -0.372
     0.500     0.429     0.520     0.471     0.571     0.750     0.400     0.550     0.071     0.097     0.676    -3.000     1.000     1.000     1.000    -3.000     9.000129665.000     1.334
     0.000     0.048     0.120     0.059     0.286     0.167     0.000     0.000     0.000     0.000     0.216     1.000    -1.000    -1.000     1.000    -1.000     1.000129666.000    -0.429
     0.000     0.000     0.000     0.000     0.000     0.000     0.400     0.000     0.000     0.000     0.000    -3.000     1.000    -1.000    -1.000    -3.000     9.000129667.000    -0.407
     1.000     0.762     0.680     0.765     0.571     0.667     0.400     0.850     0.214     0.194     0.811     7.000    -1.000    -1.000     1.000    -7.000    49.000129668.000     1.399
     0.000     0.000     0.040     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -5.000    -1.000     1.000     1.000     5.000    25.000129669.000    -0.228
     0.667     0.762     0.600     0.529     0.857     0.583     0.600     0.800     0.286     0.194     0.811     7.000     1.000    -1.000     1.000     7.000    49.000129670.000     1.162
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.129     1.000     6.000    -1.000     1.000    -1.000    -6.000    36.000129671.000     2.266
     0.667     0.524     0.640     0.765     0.714     0.500     0.600     0.250     0.286     0.097     0.081     2.000    -1.000    -1.000    -1.000    -2.000     4.000129672.000     1.056
     0.000     0.143     0.200     0.000     0.000     0.000     0.200     0.050     0.286     0.065     0.027     1.000     1.000     1.000    -1.000     1.000     1.000129673.000    -0.443
     0.000     0.000     0.000     0.118     0.000     0.083     0.400     0.150     0.071     0.000     0.162    -4.000    -1.000     1.000    -1.000     4.000    16.000129674.000    -0.144
     0.000     0.143     0.160     0.118     0.000     0.167     0.400     0.150     0.071     0.000     0.108    -4.000    -1.000     1.000    -1.000     4.000    16.000129675.000     0.057
     0.167     0.095     0.400     0.059     0.429     0.500     0.000     0.000     0.000     0.000     0.297     6.000     1.000     1.000     1.000     6.000    36.000129676.000    -0.420
     0.333     0.619     0.440     0.294     0.429     0.417     0.400     0.550     0.071     0.032     0.730     7.000     1.000     1.000    -1.000     7.000    49.000129677.000     0.421
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.143     0.000     0.000    -5.000    -1.000     1.000    -1.000     5.000    25.000129678.000    -0.267
     0.000     0.000     0.040     0.059     0.000     0.167     0.400     0.000     0.071     0.000     0.189     2.000    -1.000    -1.000    -1.000    -2.000     4.000129679.000    -0.610
     0.000     0.048     0.240     0.118     0.143     0.000     0.400     0.000     0.000     0.000     0.270    -2.000    -1.000    -1.000    -1.000     2.000     4.000129680.000    -0.137
     0.000     0.000     0.080     0.118     0.000     0.000     0.400     0.000     0.143     0.000     0.081    -2.000     1.000     1.000     1.000    -2.000     4.000129681.000    -0.336
     0.000     0.048     0.080     0.176     0.286     0.167     0.000     0.000     0.000     0.000     0.162    -4.000    -1.000    -1.000    -1.000     4.000    16.000129682.000    -0.035
     0.833     0.952     0.960     1.000     0.714     0.833     1.000     0.750     0.000     0.065     0.865     7.000     1.000     1.000    -1.000     7.000    49.000129683.000     1.838
     0.167     0.048     0.240     0.235     0.000     0.417     0.800     0.050     0.143     0.000     0.162    -6.000    -1.000     1.000     1.000     6.000    36.000129684.000     0.379
     0.167     0.952     0.880     0.765     0.857     0.750     0.800     0.450     0.071     0.032     1.000     1.000    -1.000     1.000     1.000    -1.000     1.000129685.000     1.839
     0.000     0.095     0.240     0.059     0.286     0.167     0.600     0.100     0.000     0.000     0.892     5.000     1.000     1.000    -1.000     5.000    25.000129686.000    -0.359
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -1.000    -1.000    -1.000     0.000     0.000129687.000    -0.636
     0.000     0.000     0.000     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -5.000     1.000     1.000    -1.000    -5.000    25.000129688.000    -0.282
     0.333     0.143     0.240     0.235     0.000     0.167     0.400     0.000     0.000     0.000     0.081    -5.000    -1.000     1.000     1.000     5.000    25.000129689.000     0.263
     0.000     0.000     0.040     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -7.000    -1.000     1.000    -1.000     7.000    49.000129690.000    -0.117
     0.000     0.048     0.160     0.118     0.000     0.000     0.400     0.050     0.071     0.032     0.027    -4.000    -1.000     1.000    -1.000     4.000    16.000129691.000    -0.108
     0.667     0.524     0.680     0.706     0.714     0.917     0.600     0.600     0.429     0.194     0.784     7.000     1.000     1.000     1.000     7.000    49.000129692.000     1.132
     1.000     0.905     0.880     0.882     0.429     0.917     0.400     0.650     0.000     0.065     0.919     6.000    -1.000     1.000     1.000    -6.000    36.000129693.000     1.702
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -3.000     1.000     1.000    -1.000    -3.000     9.000129694.000    -0.445
     0.000     0.048     0.000     0.000     0.000     0.083     0.200     0.000     0.000     0.000     0.000    -2.000    -1.000    -1.000     1.000     2.000     4.000129695.000    -0.441
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -5.000     1.000    -1.000    -1.000    -5.000    25.000129696.000    -0.293
     0.167     0.143     0.200     0.235     0.143     0.000     0.400     0.200     0.071     0.032     0.162     3.000     1.000     1.000     1.000     3.000     9.000129697.000    -0.294
     0.000     0.190     0.160     0.118     0.000     0.167     0.400     0.050     0.214     0.000     0.189     1.000    -1.000     1.000    -1.000    -1.000     1.000129698.000    -0.274
     0.000     0.000     0.080     0.059     0.143     0.167     0.400     0.050     0.000     0.000     0.189     4.000     1.000     1.000    -1.000     4.000    16.000129699.000    -0.699
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -5.000     1.000    -1.000    -1.000    -5.000    25.000129700.000    -0.293
     1.000     1.000     0.960     1.000     0.714     0.667     0.800     0.950     0.071     0.065     0.919     7.000     1.000     1.000     1.000     7.000    49.000129701.000     1.945
     0.000     0.143     0.240     0.118     0.000     0.167     0.400     0.150     0.000     0.032     0.378     5.000     1.000     1.000    -1.000     5.000    25.000129702.000    -0.481
     0.167     0.667     0.560     0.529     0.286     0.500     0.400     0.350     0.143     0.129     0.649     5.000     1.000     1.000    -1.000     5.000    25.000129703.000     0.689
     0.000     0.000     0.240     0.059     0.143     0.000     0.200     0.000     0.143     0.000     0.027    -4.000    -1.000     1.000     1.000     4.000    16.000129704.000    -0.135
     0.167     0.095     0.720     0.765     0.714     0.667     0.600     0.650     0.143     0.032     0.486     6.000    -1.000     1.000    -1.000    -6.000    36.000129705.000     0.652
     0.667     0.905     0.640     0.588     0.571     0.833     0.600     0.500     0.214     0.323     0.649     7.000     1.000     1.000     1.000     7.000    49.000129706.000     1.190
     0.000     0.000     0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000     1.000     1.000     7.000    49.000129707.000    -0.111
     0.000     0.000     0.040     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -1.000    -1.000     1.000     1.000     1.000     1.000129708.000    -0.538
     0.000     0.476     0.240     0.294     0.286     0.500     0.400     0.500     0.000     0.032     0.027    -4.000    -1.000     1.000     1.000     4.000    16.000129709.000     0.702
     0.000     0.000     0.000     0.000     0.143     0.000     0.000     0.000     0.000     0.000     0.000    -4.000    -1.000    -1.000    -1.000     4.000    16.000129710.000    -0.339
     0.000     0.048     0.080     0.059     0.000     0.000     0.000     0.050     0.000     0.000     0.000    -6.000     1.000    -1.000     1.000    -6.000    36.000129711.000    -0.088
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -4.000     1.000    -1.000     1.000    -4.000    16.000129712.000    -0.332
     0.500     0.476     0.600     0.000     0.714     0.667     0.400     0.500     0.143     0.452     0.892     3.000    -1.000    -1.000     1.000    -3.000     9.000129713.000     0.831
     0.000     0.000     0.040     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -7.000    -1.000     1.000    -1.000     7.000    49.000129714.000    -0.134
     1.000     0.905     0.320     0.882     0.429     0.750     0.400     0.500     0.000     0.097     0.243     3.000     1.000     1.000    -1.000     3.000     9.000129715.000     1.317
     0.333     0.571     0.680     0.765     0.714     0.750     0.600     0.050     0.000     0.000     0.892     6.000     1.000     1.000     1.000     6.000    36.000129716.000     0.894
     0.000     0.000     0.000     0.000     0.143     0.083     0.000     0.000     0.000     0.000     0.108     6.000     1.000     1.000    -1.000     6.000    36.000129717.000    -1.022
     0.500     0.714     0.880     1.000     0.857     0.833     0.600     0.800     0.286     0.258     0.757     5.000    -1.000     1.000    -1.000    -5.000    25.000129718.000     1.740
     0.167     0.286     0.520     0.471     0.429     0.583     0.600     0.500     0.071     0.000     0.838     4.000    -1.000     1.000     1.000    -4.000    16.000129719.000     0.585
     0.167     0.143     0.040     0.235     0.429     0.000     0.400     0.100     0.000     0.000     0.216    -7.000    -1.000     1.000    -1.000     7.000    49.000129720.000     0.368
     0.000     0.286     0.200     0.235     0.000     0.083     0.400     0.100     0.286     0.129     0.297     6.000     1.000    -1.000     1.000     6.000    36.000129721.000    -0.422
     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -2.000     1.000     1.000    -1.000    -2.000     4.000129722.000    -0.484
     0.000     0.048     0.080     0.176     0.143     0.083     0.400     0.050     0.000     0.000     0.054     3.000     1.000     1.000    -1.000     3.000     9.000129723.000    -0.582
     0.000     0.143     0.240     0.118     0.143     0.083     0.200     0.200     0.143     0.065     0.108     0.000     1.000    -1.000    -1.000     0.000     0.000129724.000    -0.154
     0.000     0.190     0.320     0.353     0.429     0.500     0.600     0.550     0.214     0.161     0.243     7.000     1.000    -1.000     1.000     7.000    49.000129725.000    -0.050
     0.167     0.143     0.320     0.412     0.286     0.333     0.400     0.150     0.071     0.000     0.514     1.000    -1.000     1.000     1.000    -1.000     1.000129726.000     0.220
     0.000     0.000     0.200     0.059     0.000     0.000     0.000     0.050     0.000     0.065     0.000    -2.000     1.000    -1.000     1.000    -2.000     4.000129727.000    -0.333
     0.000     0.048     0.080     0.118     0.000     0.000     0.400     0.100     0.000     0.000     0.108    -5.000     1.000     1.000    -1.000    -5.000    25.000129728.000    -0.051
     0.000     0.048     0.040     0.235     0.000     0.083     0.400     0.000     0.071     0.000     0.108    -1.000    -1.000     1.000     1.000     1.000     1.000129729.000    -0.305
     0.000     0.000     0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -6.000    -1.000    -1.000     1.000     6.000    36.000129730.000    -0.179
     0.167     0.429     0.520     0.353     0.571     0.667     0.400     0.600     0.357     0.129     0.595     4.000    -1.000     1.000    -1.000    -4.000    16.000129731.000     0.675
     0.000     0.048     0.120     0.059     0.000     0.000     0.400     0.000     0.214     0.000     0.189    -2.000     1.000    -1.000     1.000    -2.000     4.000129732.000    -0.275
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -5.000    -1.000    -1.000    -1.000     5.000    25.000129733.000    -0.297
     0.000     0.190     0.320     0.412     0.000     0.250     0.400     0.100     0.071     0.032     0.324     3.000     1.000     1.000    -1.000     3.000     9.000129734.000    -0.085
     0.333     0.524     0.600     0.765     1.000     0.667     0.400     0.150     0.357     0.323     0.595     3.000     1.000     1.000    -1.000     3.000     9.000129735.000     1.108
     0.000     0.143     0.200     0.059     0.000     0.000     0.200     0.000     0.000     0.000     0.027     5.000     1.000     1.000     1.000     5.000    25.000129736.000    -0.757
     0.000     0.619     0.480     0.647     0.571     0.500     0.400     0.250     0.000     0.000     0.243     0.000     1.000    -1.000    -1.000     0.000     0.000129737.000     0.885
     0.333     0.619     0.400     0.706     0.714     0.500     0.600     0.700     0.143     0.097     0.892     5.000    -1.000     1.000    -1.000    -5.000    25.000129738.000     1.012
     0.000     0.048     0.080     0.000     0.286     0.000     0.000     0.000     0.000     0.000     0.000    -4.000    -1.000     1.000     1.000     4.000    16.000129739.000    -0.234
     0.000     0.143     0.160     0.235     0.143     0.083     0.400     0.150     0.000     0.000     0.216     1.000     1.000     1.000     1.000     1.000     1.000129740.000    -0.207
     0.000     0.143     0.080     0.353     0.000     0.417     0.600     0.000     0.000     0.000     0.027    -1.000    -1.000     1.000     1.000     1.000     1.000129741.000    -0.064
     0.500     0.714     0.520     0.765     0.571     0.250     0.600     0.400     0.000     0.097     0.541     3.000    -1.000    -1.000    -1.000    -3.000     9.000129742.000     1.060
     0.333     0.238     0.440     0.471     0.571     0.333     0.400     0.350     0.071     0.097     0.405    -1.000    -1.000    -1.000    -1.000     1.000     1.000129743.000     0.709
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -4.000    -1.000     1.000     1.000     4.000    16.000129744.000    -0.374
     0.333     0.286     0.520     0.412     0.571     0.083     0.400     0.350     0.071     0.032     0.757     5.000    -1.000     1.000    -1.000    -5.000    25.000129745.000     0.327
     0.000     0.095     0.080     0.000     0.286     0.333     0.400     0.000     0.286     0.000     0.216     2.000    -1.000     1.000    -1.000    -2.000     4.000129746.000    -0.427
     0.000     0.190     0.040     0.176     0.429     0.500     0.400     0.100     0.000     0.000     0.459    -2.000    -1.000     1.000     1.000     2.000     4.000129747.000     0.165
     0.000     0.000     0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -3.000    -1.000     1.000    -1.000     3.000     9.000129748.000    -0.400
     0.000     0.143     0.320     0.412     0.143     0.250     0.400     0.250     0.000     0.000     0.270    -1.000     1.000    -1.000     1.000    -1.000     1.000129749.000     0.237
     0.000     0.095     0.200     0.176     0.000     0.000     0.000     0.050     0.000     0.000     0.243     0.000    -1.000     1.000     1.000     0.000     0.000129750.000    -0.294
     0.167     0.143     0.120     0.176     0.429     0.000     0.400     0.150     0.143     0.000     0.270     0.000     1.000    -1.000     1.000     0.000     0.000129751.000    -0.079
     0.000     0.000     0.040     0.000     0.000     0.000     0.200     0.000     0.071     0.000     0.135    -1.000     1.000    -1.000    -1.000    -1.000     1.000129752.000    -0.505
     0.167     0.429     0.600     0.471     0.286     0.167     0.800     0.600     0.143     0.032     0.730     0.000    -1.000     1.000     1.000     0.000     0.000129753.000     0.912
     0.167     0.286     0.240     0.176     0.143     0.167     0.400     0.350     0.000     0.000     0.216    -1.000     1.000     1.000     1.000    -1.000     1.000129754.000     0.191
     0.000     0.143     0.240     0.353     0.000     0.167     0.000     0.000     0.000     0.000     0.081    -3.000     1.000     1.000     1.000    -3.000     9.000129755.000     0.070
     1.000     1.000     0.960     0.941     1.000     0.917     1.000     0.850     0.000     0.290     1.000     5.000    -1.000     1.000    -1.000    -5.000    25.000129756.000     2.235
     0.000     0.095     0.280     0.412     0.143     0.000     0.600     0.050     0.000     0.000     0.243     1.000     1.000     1.000     1.000     1.000     1.000129757.000    -0.104
     0.167     0.190     0.120     0.118     0.286     0.250     0.200     0.150     0.071     0.000     0.000    -2.000     1.000    -1.000    -1.000    -2.000     4.000129758.000     0.010
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -5.000    -1.000     1.000     1.000     5.000    25.000129759.000    -0.302
     0.000     0.000     0.000     0.000     0.000     0.000     0.200     0.000     0.000     0.000     0.000    -6.000    -1.000     1.000    -1.000     6.000    36.000129760.000    -0.213
     0.000     0.143     0.160     0.059     0.000     0.083     0.200     0.000     0.000     0.000     0.216     2.000     1.000    -1.000     1.000     2.000     4.000129761.000    -0.482
     0.000     0.000     0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -6.000    -1.000     1.000    -1.000     6.000    36.000129762.000    -0.183
     0.000     0.000     0.160     0.059     0.000     0.083     0.200     0.050     0.000     0.032     0.351     1.000    -1.000    -1.000    -1.000    -1.000     1.000129763.000    -0.445
     0.000     0.000     0.120     0.176     0.000     0.250     0.400     0.150     0.286     0.000     0.189     1.000    -1.000    -1.000     1.000    -1.000     1.000129764.000    -0.327
     0.000     0.143     0.200     0.118     0.429     0.083     0.400     0.000     0.000     0.000     0.000     1.000    -1.000     1.000    -1.000    -1.000     1.000129765.000    -0.303
     0.000     0.000     0.240     0.059     0.143     0.250     0.400     0.100     0.429     0.000     0.081    -3.000    -1.000    -1.000    -1.000     3.000     9.000129766.000    -0.042
